Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Kortexia set his trigger and then,79.83,79.83,47.33,47.33,76,76,2.19,2.19,25.68,25.68,42,42,1973.75,1958.6,21.25,21.25,177.75,177.75,-8.72,-8.72,631.6,626.75,6015.25,5969.07,-3.1,-3.1,-11.4,-11.58,8060.43,7998.55,-6,-5.1,3007.62,2984.53,-11.22,-11.22,150.38,149.23,-11.22,-11.22,-4,-4,3158,3133.76,902.29,895.36,3430.95,3404.61,88.42,87.75,6015.25,5969.07,12.57,12.81,845.89,839.4,4605.42,4570.07,1033.87,1305.73,0,0,105.17,105.17,45.67,45.67,12,12,36.98,36.98,40.67,40.67,1.77,1.77,51.62,51.62,4.98,4.98,50,50,164,164,61.27,62.28,102.55,105.41,81.76,81.78,20.19,20.19,1409.82,1678.8,73.48,71.86,42.5,42.5,39.94,41.19,53.89,51.89,0.66,0.66,94.36,94.36,303.36,303.36,0,0,72,72,66.47,66.47,469.94,466.33,1050.05,1058.74,0.4,0.4,269.4,268.22,9.25,9.25,17.24,17.24,1040.78,1040.78,1.38,1.34,34.81,34.81,57.57,57.57,79.56,79.56,40.87,40.87,89.65,89.65,40295.08,40545.35,26562.68,26727.66,58161,58522,2537.68,2518.2,3.31,3.04,93.99,93.27,3735000000000,2864500000000,24217.34,23840.67,4.43,4.43,41.84,41.96
Bolum Tigarchyss,52,52,42.67,42.67,12,12,2.51,2.51,33.41,33.25,38.06,38.06,495.13,491.72,54,54,103.5,103.5,3406.47,3383.07,-7.16,-7.16,-7.62,-7.62,-6.16,-6.16,4990.87,4799.23,-2.37,-2.37,1853.75,2281.6,1287.33,1278.48,-7.14,-7.14,-8.6,-8.6,3406.47,3383.07,-5.59,-5.59,-7.35,-7.35,-8,-8,5426.58,5389.3,804.39,327.11,5260.22,5664.67,10.44,10.72,-3.16,-3.16,891.23,885.1,1683.43,1966.9,99.03,98.34,1065.35,1065.35,39.79,39.79,11.33,11.33,24.12,24.12,19.83,19.83,23.54,23.54,51,51,1,1,52.44,52.44,112,112,60.59,61.62,70.05,76.69,68.82,68.98,18.21,18.21,1386.35,1671.86,53.55,52.23,39,39,31.31,32.91,69.21,67.12,20.26,20.26,91.71,91.71,1396.91,1396.91,-4,-4,67,67,65.4,65.4,792.2,786.76,687.76,745.46,0.34,0.33,178.27,177.32,11.13,11.09,13.2,13.2,635.67,635.67,1.89,1.8,36.79,36.79,51.06,51.11,-44.72,-44.72,-30,-30,101.45,101.45,34187.75,34354.47,20920.86,21022.88,52578,52835,1188.3,1180.14,3.61,3.21,0,0,42600000000,22600000000,23486.99,23051.85,13.43,13.43,12.67,12.72
Zulankan Peoples Militia,78.56,78.56,17,17,72,72,1.18,1.18,27.3,27.29,43,43,1266.78,1258.03,23.17,23.17,173.25,173.25,-5.48,-5.48,-4,-4,-6.16,-6.16,-4.24,-4.24,277.59,275.67,-2.83,-2.83,-8.49,-7.87,826.16,820.46,-5.48,-5.48,660.93,656.37,220.31,218.79,440.62,437.58,-5.48,-5.48,-7.55,-7.55,881.24,875.15,-6.99,-6.99,0,0,19.49,19.65,3690.18,3664.71,2588.64,2570.76,1376.93,1531.52,991.39,984.55,15.84,15.84,84.56,84.56,13,13,33.66,33.66,39.25,39.25,1.87,1.87,50,50,3.3,3.3,50,50,125,125,70.72,71.5,107.13,108.05,77.81,77.84,26.19,26.19,1817.55,1969.1,83.47,81.76,-83,-83,78.36,78.62,-36.5,-38.5,0.77,0.77,93.87,93.87,525.37,525.37,0,0,60,60,76.63,76.69,1211.7,1203.34,1014.6,1026.95,0.28,0.28,290.69,289.46,9.66,9.66,18.11,18.11,763.13,763.13,1.51,1.47,28.81,28.81,50.75,50.76,-58.74,-58.74,39.37,39.37,107.82,107.82,24236.24,24397.1,22186.41,22333.66,26236,26410,1927.71,1914.4,2.27,2.23,1211.7,1203.34,677600000000,544600000000,5235.03,5220.98,8.76,8.76,7.59,7.59
Shark Girl Brigade 1,56.67,56.67,21,21,72,72,1.56,1.56,30.51,30.45,44.83,44.83,516.98,514.06,50.5,50.5,112.5,112.5,2180.71,2168.41,-5.22,-5.22,2857.49,2841.36,1015.16,1009.43,789.57,710.34,2285.99,2273.09,1842.33,2018.86,1315.95,1308.52,1090.36,1084.2,2368.71,2355.34,-7.35,-7.35,736.93,732.77,1052.76,1046.82,864.77,859.89,-2.62,-2.62,548.94,545.84,6880.53,7028.64,16.43,16.61,1832.93,1822.59,1080.96,1074.86,986.96,1121.59,704.97,700.99,1229.34,1229.34,64.21,64.21,17.36,17.36,39.23,39.23,30.29,30.29,3.96,3.96,51.62,51.62,1,1,53.38,53.38,110,110,69.59,70.4,104.13,105.26,72.18,72.26,16.13,16.13,1080.96,1215.06,88.89,86.95,-79,-79,49.88,50.77,22.74,20.86,0.86,0.86,93.77,93.77,716.32,716.32,-8,-8,67,67,76.9,76.95,751.97,747.73,1040.04,1048.93,0.28,0.28,220.17,219.11,9.78,9.78,12.47,12.47,604.62,604.62,1.42,1.38,38.87,38.87,48.81,48.84,58.31,58.31,64.81,64.81,110,110,35063.62,35258.34,27736.89,27890.93,43200,43440,1221.95,1215.06,2.32,2.28,610.98,607.53,6000000000,5400000000,17566.87,17347.1,13.75,14.01,12.26,12.3
Nassau Harbor,88.33,88.33,29.33,29.33,23,23,2.37,2.37,39.7,37.73,44.28,44.28,0,0,11.67,11.67,200.25,200.25,-2,-2,1795.77,1784.51,-6.16,-6.16,-6.78,-6.78,-2.9,-3.46,-6.38,-6.38,563.2,839.5,3140.99,3121.28,1013.77,1007.4,3548.18,3525.92,1576.97,1567.07,118.27,117.53,3548.18,3525.92,3266.58,3246.08,3970.58,3945.67,3514.39,3154.55,563.2,839.5,8.37,8.72,281.6,279.83,211.2,209.88,211.2,419.75,-6.32,-6.32,1173.68,1173.68,42.22,42.22,17.01,17.01,29.92,29.92,29.37,29.37,6.16,6.16,51.62,51.62,1,1,53.38,53.38,108,108,56.43,57.69,42.11,50.22,65.24,65.65,26.6,26.6,1196.81,1399.17,30.2,30.11,37,37,13.59,15.02,89.49,87.45,14.5,14.5,92.11,92.11,623.99,623.99,0,0,67,67,65.79,65.78,211.2,209.88,432.9,481.87,1.26,1.17,351.65,350.3,10.87,10.84,12.71,12.71,540.44,540.44,2.69,2.44,28.4,28.4,47.35,47.49,-20,-20,-38.73,-38.73,98.34,98.34,32561.88,32719.37,20573.93,20673.43,48734,48969,844.81,839.5,10.92,9.11,-12.25,-12.25,47300000000,40100000000,28133.47,27811.46,3.98,3.98,13.81,13.85
Cherno Alpha,69.07,69.07,38.67,38.67,49.78,49.78,1.36,1.36,23.85,23.89,40.78,40.78,2677.59,2624.43,37.4,37.4,141.75,141.75,-8.6,-8.6,-7.16,-7.16,-4.24,-4.24,-4.52,-4.52,-9.54,-9.81,-5.06,-5.06,-1.67,327.53,-12.67,-12.67,278.47,272.94,-8,-8,-4.9,-4.9,1542.29,1511.67,-8,-8,-3.74,-3.74,634.05,621.47,-12.06,-12.54,0,0,15.72,15.91,1392.34,1364.7,7711.45,7558.36,1927.86,2204.52,1178.14,1154.75,152.93,152.93,73.63,73.63,10.55,10.55,29.37,29.37,30.66,30.66,3.44,3.44,50,50,6.08,6.08,50,50,163,163,64.13,65.05,101.44,103.08,87.56,87.41,13.26,13.26,2142.07,2414.48,62.57,60.92,30,30,74.65,74.67,7.15,5.3,2.92,2.92,93.25,93.25,721.32,721.32,-2,-2,62,62,52.87,52.88,856.83,839.82,1030.24,1040.1,0.38,0.37,173.62,172.67,9.33,9.33,17.01,17.01,960.28,960.28,1.45,1.42,41.74,41.74,57.59,57.55,-40.99,-40.99,27.93,27.93,103.74,103.74,28909.36,29292.86,24594.53,24920.79,33403,33846,2142.07,2099.55,2.75,2.65,1392.34,1364.7,8259100000000,3783000000000,7314.07,7411.09,13.88,13.88,13.14,13.21
Neyshon58,68.22,68.22,74.53,74.53,68.22,68.22,9.32,9.32,33.69,33.69,40.78,40.78,894.86,894.86,38.67,38.67,139.5,139.5,0,0,2454.48,2454.48,0,0,715.89,715.89,0,0,6545.29,6545.29,4295.35,4295.35,5752.7,5752.7,0,0,3068.1,3068.1,0,0,0,0,4602.16,4602.16,-5.48,-5.48,1687.46,1687.46,3968.08,3968.08,4295.35,4295.35,10.15,10.15,1022.7,1022.7,1022.7,1022.7,894.86,894.86,894.86,894.86,135.9,135.9,10.72,10.72,10.55,10.55,68.19,68.19,29.41,29.41,6.05,6.05,51,51,1,1,50,50,107,107,53.12,53.12,37.32,37.32,68.55,68.55,14.98,14.98,894.86,894.86,53.88,53.88,70.8,70.8,25.36,25.36,80.84,80.84,7.66,7.66,92.68,92.68,307.87,307.87,0,0,64,64,71.26,71.26,894.86,894.86,366.13,366.13,0.54,0.54,176.38,176.38,12.05,12.05,17.09,17.09,596.07,596.07,3.25,3.25,40.02,40.02,57.94,57.94,-40,-40,40,40,101.85,101.85,46256.79,46256.79,13623.89,13623.89,127035,127035,2045.4,2045.4,14.43,14.43,1022.7,1022.7,888600000000,792400000000,34507.56,34507.56,4.8,4.8,25.05,25.05
Gym Leader Wattson,25,25,25,25,77.33,77.33,1.72,1.72,32.89,32.89,44.28,44.28,452.75,452.75,75,75,56.25,56.25,-7.75,-7.75,-4.9,-4.9,1026.24,1026.24,301.84,301.84,1992.12,1992.12,965.88,965.88,1026.24,1026.24,-6.12,-6.12,301.84,301.84,-6.32,-6.32,3018.36,3018.36,603.67,603.67,905.51,905.51,-7.07,-7.07,0,0,3004.94,3004.94,2052.49,2052.49,9.95,9.95,980.97,980.97,679.13,679.13,679.13,679.13,226.38,226.38,119.98,119.98,58.28,58.28,14.16,14.16,43.65,43.65,22,22,21.19,21.19,47.8,47.8,1,1,50,50,108,108,60.85,60.85,90.2,90.2,69.33,69.33,25.56,25.56,905.51,905.51,106.32,106.32,25,25,28.89,28.89,69.63,69.63,0.73,0.73,94.07,94.07,830.76,830.76,0,0,66,66,54.4,54.4,603.67,603.67,661.08,661.08,0.23,0.23,48.84,48.34,9.82,9.82,17.16,17.16,611.43,611.43,1.94,1.94,29.44,29.44,47.1,47.1,28.28,28.28,30,30,106.18,106.18,26533.09,26533.09,19932.82,19932.82,34202,34202,603.67,603.67,3.48,3.48,679.13,679.13,5700300000000,4227000000000,18865.02,18865.02,9.59,9.59,10.21,10.21
Lorom Ipsim,78.89,78.89,52.67,52.67,87,87,1.73,1.73,24.45,24.44,42,42,1895.31,1869.27,22.67,22.67,175.5,175.5,-11.05,-11.05,5068.59,4998.96,433.21,427.26,606.5,598.17,-1.25,-1.25,-6.99,-6.99,-11.05,-10.58,-14.28,-14.28,1570.4,1548.82,-4.69,-4.69,433.21,427.26,-7.87,-7.87,2599.28,2563.57,-1.41,-1.41,2675.09,2638.34,-4.84,-6.29,433.21,427.26,11.36,11.62,947.65,934.63,7310.47,7210.04,406.14,801.12,-4.47,-4.47,95.92,95.92,57.92,57.92,12,12,56.6,56.6,42.71,42.71,1.66,1.66,50,50,5.22,5.22,50,50,146,146,59.71,60.78,90.43,98.61,85.48,85.52,22.07,22.07,1218.41,1602.23,69.23,69.26,50.5,50.5,53.17,54.58,53.69,51.69,0.7,0.7,94.17,94.17,196.76,196.76,0,0,64,64,67.05,67.05,406.14,400.56,767.6,829.53,0.42,0.39,260.81,259.65,9.81,9.81,17.29,17.29,877.64,877.64,1.77,1.7,32.93,32.93,59.79,59.8,-49.09,-49.09,53.01,53.01,99.3,99.3,30850.2,31227.48,23099.28,23381.77,39882,40369,3113.72,3070.94,4.62,3.51,-3.16,-3.16,1108900000000,753500000000,14437.89,14177.28,5.14,5.14,18.61,18.61
The Duck Army Squadron 6Polithon 4Regiment of Field Marshal ClementeInstallers,74.67,74.67,34.67,34.67,68.67,68.67,2.11,2.11,31.8,31.72,43.68,43.68,326.8,324.57,29,29,159.75,159.75,627.46,623.18,-5.37,-5.37,366.02,363.52,2928.15,2908.15,3764.77,3635.19,2258.86,2243.43,261.44,519.31,457.52,454.4,836.61,830.9,1934.67,1921.46,4287.65,4258.37,3790.91,3765.02,888.9,882.83,1411.79,1402.14,135.95,135.02,87.84,87.24,1254.92,1506.01,11.79,12.04,1111.13,1103.54,784.33,778.97,588.24,778.97,196.08,194.74,1576.14,1576.14,47.29,47.29,15.09,15.09,44.98,44.98,32.24,32.24,2.83,2.83,51,51,1,1,51.48,51.48,107,107,62.34,63.31,89.75,94.74,70.53,70.63,17.23,17.23,980.41,1168.45,54.99,53.45,33,33,23.98,25.03,71.13,69.25,1.16,1.16,93.63,93.63,487.09,487.09,-4,-4,64,64,57.38,57.4,522.88,519.31,836.7,897.63,0.52,0.49,243.72,242.6,9.81,9.8,11.01,11.01,556.98,556.98,1.69,1.63,37.77,37.77,50.37,50.4,-77.14,-77.14,81.55,81.55,103.74,103.74,42196.76,42453.83,28341.11,28513.77,59936,60301,1111.13,1103.54,3.03,2.86,261.44,259.66,23700000000,21100000000,32069.54,31840.37,12.84,12.84,9.54,9.57
5th Northern Polish division,78.5,78.5,80.67,80.67,72.67,72.67,17.35,17.35,40.63,40.63,40.78,40.78,-3.16,-3.16,23.25,23.25,173.25,173.25,4601.24,4601.24,5951.84,5951.84,4601.24,4601.24,7240.19,7240.19,7104.86,7104.86,4931.45,4931.45,3383.27,3383.27,3580.85,3580.85,5277.89,5277.89,541.32,541.32,5616.22,5616.22,5311.73,5311.73,2909.61,2909.61,5616.22,5616.22,1759.3,1759.3,-3.58,-3.58,12585.75,12585.75,5.66,5.66,0,0,422.91,422.91,169.16,169.16,84.58,84.58,9.01,9.01,5.76,5.76,13,13,77.7,77.7,33.85,33.85,2.47,2.47,51.62,51.62,1,1,51.48,51.48,109,109,41.88,41.88,17.14,17.14,65.12,65.12,25.47,25.47,676.65,676.65,34.64,34.64,80,80,4.45,4.45,136.97,136.97,0.79,0.79,93.84,93.84,153.61,153.61,0,0,64,64,74.66,74.66,338.33,338.33,207.62,207.62,2.03,2.03,304.67,304.67,15.85,15.85,26.56,26.56,549.78,549.78,70.78,70.78,29.53,29.53,57.92,57.92,-65.57,-65.57,105.36,105.36,98.34,98.34,75396.75,75396.75,15379.44,15379.44,266881,266881,338.33,338.33,19.44,19.44,-6.32,-6.32,30800000000,32900000000,72003.89,72003.89,2.92,2.92,26.56,26.56
Fuyu-nohi Kazumi,73.44,73.44,27.33,27.33,71.56,71.56,1.32,1.32,26.31,26.29,40.78,40.78,1112.2,1107.14,30.83,30.83,157.5,157.5,593.17,590.47,1898.16,1889.51,-9.49,-9.49,3064.74,3050.77,2150.26,2042.05,-4.29,-4.29,-7.87,-7.21,-12.73,-12.73,1754.81,1746.81,1087.49,1082.53,1087.49,1082.53,-4.56,-4.56,2076.11,2066.65,840.33,836.5,3781.49,3764.26,141.18,140.53,593.17,590.47,15.43,15.62,865.05,861.11,3583.76,3567.44,1050.41,1230.15,370.73,369.05,791.5,791.5,75.81,75.81,14.16,14.16,34.27,34.27,37.72,37.72,1.99,1.99,51.62,51.62,5.22,5.22,52.44,52.44,143,143,63.83,64.76,105.52,106.63,80.12,80.16,19.95,19.95,1112.2,1291.66,72.58,70.98,27.33,27.33,52.25,53.42,25.57,23.49,0.74,0.74,94.02,94.02,510.38,510.38,0,0,62,62,53.72,53.71,741.47,738.09,955.7,1007.12,0.31,0.31,240.15,239.04,9.58,9.58,14.47,14.47,780.3,780.3,1.58,1.53,35.05,35.05,53.01,53.03,-110.45,-110.45,87.75,87.75,104.1,104.1,35731.65,35839.52,30872.62,30965.82,40723,40846,1235.78,1230.15,2.79,2.68,741.47,738.09,930400000000,681200000000,17079.73,16701.22,5.74,5.74,9.48,9.51
