Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Neyshon18,48.44,44,57.67,57.67,48.44,48.44,3,3,32.36,32.3,40.78,40.78,949.77,948.63,56.67,60,99,90,4273.98,4268.84,0,0,0,0,0,0,0,0,0,0,4938.82,4932.88,5936.08,5928.95,2849.32,2845.9,0,0,2374.43,2371.58,4179,4173.98,1424.66,1422.95,-4.58,-4.58,-4.47,-4.47,0,0,9212.8,9201.73,10.68,10.68,949.77,948.63,949.77,948.63,1305.94,1304.37,1305.94,1304.37,246.94,246.94,33.35,33.35,13.62,13.62,44.24,42.92,18.86,18.07,24.49,25.23,50,50,1,1,51.96,51.96,112,112,56.91,57.03,55.92,57.3,69.9,69.96,6.82,7.93,949.77,948.63,72.24,75.22,44.25,44.25,32.45,32.45,71.15,71.15,5.18,4.85,92.94,92.98,775.53,806.41,0,0,64,64,66.41,66.49,949.77,948.63,542.95,539.28,0.31,0.3,103.79,90.37,11.36,11.36,16.66,16.66,598.34,598.34,2.22,2.23,48.18,47.07,53.06,53.08,-20,-20,20,20,101.85,101.85,39510.58,39463.08,21966.7,21940.29,65876,65796,949.77,948.63,10.28,10.1,949.77,948.63,1817300000000,1504400000000,26669.64,26637.58,6.76,6.94,13.55,13.55
Sacred Ashes,57.33,50.67,57.33,57.33,57.33,57.33,3.61,3.61,32.81,32.73,42,42,297.24,297.45,50,55,112.5,101.25,3566.89,3569.45,2760.38,2762.36,1981.61,1983.03,1585.29,1586.42,2377.93,2379.63,-7.14,-7.14,-5.48,-5.48,4728.12,4731.51,5152.18,5155.88,1981.61,1983.03,2377.93,2379.63,-5.48,-5.48,0,0,3170.57,3172.85,2377.93,2379.63,1902.34,1824.39,5548.5,5552.48,9.33,9.33,891.72,892.36,891.72,892.36,1188.96,1189.82,297.24,297.45,119.98,119.98,27.72,27.72,12,12,49.93,48.38,23.81,22.78,18.92,20.25,50,50,1,1,50,50,100,100,56.72,56.88,57.19,58.77,69.42,69.5,0.56,2.22,1188.96,1189.82,77,81.54,50,50,17.27,17.3,86.21,86.17,3.24,3,93.2,93.23,610.35,651.72,0,0,64,64,68.2,68.26,792.64,793.21,454.29,448.15,0.32,0.3,126.07,107.66,13.99,13.99,17.16,17.16,497.22,497.22,2.57,2.6,54.44,52.78,52.68,52.71,10,10,48.99,48.99,100.2,100.2,45357.03,45310.23,22791.34,22767.83,82233,82148,792.64,793.21,10.54,10.32,99.08,99.15,936400000000,884000000000,37510.27,37471.56,7.09,7.3,13.27,13.27
Amaranthine Takkaviita,54.33,51,36.44,36.44,66.67,66.67,2.22,2.22,29.2,29.21,45.34,45.34,0,0,52.25,54.75,108,103.5,-5.29,-5.29,-7.04,-7.04,2145.01,2144.02,1608.76,1608.02,595.84,595.56,3797.57,3795.81,3336.69,3335.14,2948.8,2947.43,2502.52,2501.36,1847.1,1846.24,357.5,357.34,953.34,952.9,1549.18,1548.46,-4.69,-4.69,3902.73,3900.93,-7.98,-8.14,5481.7,5479.16,10.58,10.58,1861.99,1861.13,1564.07,1563.35,372.4,372.23,148.96,148.89,12.84,12.84,45.14,45.14,15.09,15.09,42.44,41.02,29.96,29.51,4.62,5.76,51,51,2.52,2.52,50,50,99,99,61.12,61.17,81.52,82.57,74.18,74.18,9.51,10.34,968.24,967.79,68.74,70.76,34.33,34.33,21.48,21.48,78.01,78.01,1.51,1.38,93.52,93.56,685.07,706.8,-4,-4,64,64,62.83,63,372.4,372.23,627.63,623.71,0.35,0.34,81.42,79.67,9.82,9.82,18.75,18.75,486.44,486.44,2,2.01,45.49,44.66,52.03,52.03,-12.25,-12.25,61.24,61.24,104.81,104.81,39306.49,39288.28,25748.03,25736.11,57041,57015,1117.19,1116.68,3.37,3.35,372.4,372.23,344500000000,311000000000,30855.6,30841.3,13.29,13.34,12.04,12.04
Celestial SovereignsJosi Sedai and Her Warder I,79.5,77.83,73.33,73.33,80.67,80.67,7.52,7.52,32.07,32.06,44.28,44.28,-4.47,-4.47,21.75,24.25,177.75,171,785.3,785.71,514.01,514.28,1142.25,1142.85,1427.82,1428.56,8781.06,8785.66,6570.45,6573.89,49.97,50,1427.82,1428.56,4354.84,4357.12,2927.02,2928.55,1856.16,1857.13,-3.22,-3.22,6496.56,6499.96,2213.11,2214.27,2784.24,2785.7,5939.71,5871.39,1977.52,1978.56,8.06,8.06,1784.77,1785.7,892.38,892.85,89.24,89.29,356.95,357.14,8.99,8.99,13.3,13.3,15.51,15.51,74.49,71.93,36.64,36.23,2.09,2.14,51.62,51.62,1,1,51.48,51.48,109,109,53.64,53.76,42.37,43.5,70.22,70.23,25.66,24.83,446.19,446.43,52.24,54.12,67,67,7.29,7.3,112.37,112.33,0.69,0.68,94.23,94.26,151.57,161.88,0,0,64,64,71.46,71.5,267.72,267.86,395.7,403.8,1.19,1.02,308.27,303.16,13.25,13.25,26.67,26.67,553.04,553.04,2.95,2.89,29.34,30.17,57.98,57.98,-35.36,-35.36,53.39,53.39,99.76,99.76,64407.68,64369.97,21469.23,21456.66,161381,161287,1160.1,1160.71,13.98,13.87,0,0,5000000000,5400000000,59705.92,59670.96,2.3,2.44,17.41,17.41
Lucifer of Pride,67.89,66.78,90.58,90.58,10.5,10.5,18.64,18.64,34.59,34.59,32.09,32.09,272.17,272.45,39.17,40.83,137.25,135,2503.98,2506.51,-1.79,-1.79,2503.98,2506.51,8818.36,8827.28,5171.26,5176.49,-1.26,-1.26,8491.75,8500.34,-1.73,-1.73,3211.62,3214.87,-2,-2,3592.66,3596.3,424.59,425.02,3048.32,3051.4,2547.53,2550.1,4071.69,4075.8,2316.72,2210.09,13499.71,13513.36,6.63,6.63,-14.83,-14.83,-5.48,-5.48,2449.54,2452.02,544.34,544.89,50.78,50.78,5.36,5.36,2.43,2.43,36.29,35.41,24.24,23.9,18.34,18.8,51.62,51.62,2.93,2.93,49.5,49.5,114,114,48.69,48.77,22.18,22.69,67.77,67.77,25.9,25.34,2313.46,2315.8,19.66,20.29,75.75,75.75,7.74,7.75,113.05,113.01,25.83,25.05,91.36,91.4,634.32,648.22,-1,-1,69,69,74.07,74.11,-6.32,-6.32,383.02,387.74,1.89,1.8,122.35,121.28,13.91,13.91,17.61,17.61,704.58,704.58,3.07,3.02,29.1,29.66,62.56,62.56,-82.76,-82.76,95.66,95.66,92.09,92.09,52690.23,52634.54,10289.01,10278.14,191835,191633,408.26,408.67,16.8,16.77,-6.32,-6.32,3483600000000,3449500000000,48633.08,48529.05,12.91,12.94,30.01,30.01
ATZ1,57.33,50.67,57.33,57.33,57.33,57.33,3.61,3.61,32.3,32.22,44.28,44.28,280.34,280.69,50,55,112.5,101.25,2242.76,2245.53,3715.51,3720.09,-5.48,-5.48,2990.35,2994.03,3364.14,3368.29,4792.03,4797.94,-5.1,-5.1,328.94,329.34,0,0,4485.52,4491.05,0,0,6354.49,6362.32,-3.16,-3.16,373.79,374.25,373.79,374.25,6433.98,6310.92,2242.76,2245.53,9.43,9.43,841.03,842.07,1027.93,1029.2,1121.38,1122.76,280.34,280.69,119.98,119.98,27.72,27.72,14.16,14.16,49,47.44,22.99,21.94,19.99,21.26,50,50,1,1,50,50,100,100,56.95,57.1,58.5,60.09,69.96,70.04,0.56,2.22,1121.38,1122.76,73.22,77.66,50,50,15.44,15.5,88.27,88.2,3.24,3,93.2,93.23,610.35,651.72,0,0,64,64,68.32,68.38,747.59,748.51,539.17,532.44,0.32,0.3,126.07,107.66,10.6,10.6,17.16,17.16,494.95,494.95,2.23,2.25,54.44,52.78,52.86,52.89,-76.81,-76.81,66.33,66.33,100.2,100.2,48078.29,48006.59,24158.74,24122.71,87166,87036,747.59,748.51,10.21,10,93.45,93.56,124600000000,120100000000,40674.23,40565.57,7.09,7.3,14.14,14.14
Albatraotian Air Force,71.33,70,41.33,41.33,42.67,42.67,1.56,1.56,28.83,28.83,40.78,40.78,866.17,865.36,34,36,148.5,144,2633.14,2630.69,249.46,249.22,-2,-2,1261.14,1259.96,3949.71,3946.03,4767.37,4762.92,3811.13,3807.57,-1.73,-1.73,2910.32,2907.6,-6.63,-6.63,1593.74,1592.26,2286.68,2284.54,2286.68,2284.54,1593.74,1592.26,-1.67,-1.67,-4.97,-5.23,6444.27,6438.26,10.2,10.2,346.47,346.14,1992.18,1990.32,952.78,951.89,346.47,346.14,13.04,13.04,64.21,64.21,10.55,10.55,40.23,39.12,26.57,26.19,14.59,15.29,50,50,3.3,3.3,50,50,128,128,58.99,59.05,68.14,69.22,74.82,74.82,13.49,12.83,952.78,951.89,52.16,53.63,38,38,25.11,25.11,72.12,72.12,7.12,6.73,92.73,92.77,668.65,685.79,0,0,64,64,64.49,64.6,692.93,692.29,698.39,706.63,0.39,0.37,104.46,103.47,9.88,9.88,18.67,18.67,747.37,747.37,1.87,1.86,41.51,42.17,52.84,52.84,-54.95,-54.95,53.1,53.1,100.2,100.2,37972.69,37937.25,30038.1,30010.06,46784,46740,1039.4,1038.43,6.65,6.52,0,0,1304500000000,1201800000000,28441.55,28415,6.19,6.29,13.38,13.38
Iztrebitelna Eskadrila,2.33,1.67,7,7,1,1,1.15,1.15,32.85,32.84,39.43,39.43,707.92,707.88,97.67,98.33,6.75,4.5,-8.83,-8.83,-7.38,-7.38,-10.86,-10.86,-5.29,-5.29,-11.22,-11.22,4793.77,4793.5,1108.04,1107.98,-9.8,-9.8,-7.55,-7.55,270.86,270.84,-11.31,-11.31,-6.93,-6.93,-6.93,-6.93,640.2,640.17,-6.16,-6.16,-13.15,-13.22,1108.04,1107.98,18.49,18.49,769.47,769.43,892.59,892.54,1385.05,1384.98,707.92,707.88,8.28,8.28,87.19,87.19,8.98,8.98,11.5,11.4,1.17,1.16,36.73,36.84,46.97,46.97,1,1,50,50,100,100,70.58,70.6,101.1,101.7,69.38,69.39,47.22,47.44,1323.5,1323.42,87.84,88.46,-93,-93,70.09,70.09,-16.89,-16.89,30.34,29.5,91.09,91.14,11791.9,11955.67,-8,-8,64,64,75.49,75.59,861.81,861.76,675.88,675.7,0.2,0.2,10.05,9.02,9.2,9.2,30.42,30.42,612.13,612.13,1.91,1.91,7.78,7.56,44.65,44.65,-76.81,-76.81,0,0,110.91,110.91,17856.37,17855.38,16612.64,16611.72,19052,19051,861.81,861.76,2.28,2.27,492.46,492.44,8100000000,7600000000,5339.05,5338.76,18.5,18.53,9.88,9.88
Ski Assualt 1,69.33,66,44,44,67.33,67.33,2.59,2.59,34.02,33.92,38.75,38.75,292.92,293,37,42,141.75,130.5,1113.11,1113.39,2869.49,2870.21,4628.21,4629.37,1113.11,1113.39,1406.04,1406.39,3160.07,3160.86,5799.9,5801.37,4040.01,4041.03,2284.81,2285.39,4335.28,4336.37,-1.41,-1.41,527.26,527.4,2870.66,2871.38,820.19,820.4,234.34,234.4,2308.24,2250.23,11541.22,11544.13,9.7,9.7,0,0,732.31,732.5,1171.7,1171.99,439.39,439.5,125.17,125.17,38.6,38.6,8.23,8.23,52.05,50.57,27.27,26.32,13.15,15.06,46.97,46.97,1,1,50,50,100,100,56.96,57.11,65.07,66.75,68.26,68.35,11.58,9.91,1391.39,1391.74,43.58,46.94,40,40,12.87,12.89,90.39,90.35,1.51,1.38,93.52,93.56,509.14,546.98,0,0,64,64,67.03,67.1,659.08,659.25,420.6,435.77,0.45,0.4,180.18,158.02,10.54,10.54,17.14,17.14,499.76,499.76,2.76,2.67,43.42,45.09,50.18,50.21,74.5,74.5,48.48,48.48,98.34,98.34,47490.09,47443.45,28588.56,28560.48,74058,73985,659.08,659.25,10.21,9.99,-5.48,-5.48,3500000000,3500000000,41363.87,41323.24,9.57,9.74,13.51,13.51
Glaslen,64.93,63.2,64.44,64.44,76.67,76.67,4.51,4.51,31.01,31,43.68,43.68,644.6,645.12,43.6,45.6,128.25,123.75,1620.71,1622.01,1944.86,1946.41,6335.52,6340.59,-7.48,-7.48,3388.77,3391.48,12612.1,12622.2,368.34,368.64,-8.49,-8.49,1252.37,1253.37,884.03,884.73,-2.45,-2.45,-7.68,-7.68,-6,-6,2357.4,2359.29,670.39,670.92,3069.12,2975.73,8324.58,8331.24,9.9,9.9,1473.38,1474.56,1012.95,1013.76,1105.03,1105.92,184.17,184.32,26.8,26.8,22.19,22.19,14.16,14.16,64.56,62.42,29.02,28.66,7.26,8.54,52.16,52.16,1,1,50.5,50.5,117,117,58.21,58.26,75.28,76.45,71.51,71.52,12.58,11.91,1105.03,1105.92,83.77,85.63,55.67,55.67,13.88,13.92,90.82,90.77,0.73,0.73,94.04,94.07,352.13,364.6,0,0,68,68,68.88,68.93,644.6,645.12,895.86,905.18,0.33,0.32,194.5,193.15,9.75,9.75,17.87,17.87,683.65,683.65,1.63,1.62,42.42,43.09,55.11,55.11,103.92,103.92,-46.9,-46.9,89.65,89.65,55580.25,55528.93,24702.33,24679.52,111327,111224,1105.03,1105.92,8.23,8.13,92.09,92.16,71600000000,70900000000,47854.59,47810.41,4.2,4.43,21.93,21.93
God-King Rorschach,74.89,73.78,57.33,57.33,69.33,69.33,1.56,1.56,23.71,23.71,45.34,45.34,1746.24,1746.18,28.67,30.33,162,157.5,-5.48,-5.48,-4.9,-4.9,2871.6,2871.5,3802.92,3802.8,1140.88,1140.84,6208.86,6208.66,3492.48,3492.37,-9.87,-9.87,-4.74,-4.74,-4.47,-4.47,6208.86,6208.66,-7.68,-7.68,-8.94,-8.94,-10,-10,655.81,655.79,-8.9,-9.01,6364.08,6363.87,14.97,14.97,1455.2,1455.15,7081.98,7081.75,1649.23,1649.17,679.09,679.07,8.99,8.99,64.21,64.21,16.29,16.29,41.55,39.77,39.25,38.99,1.87,1.89,51.62,51.62,6.28,6.28,51.48,51.48,165,165,67.17,67.22,104.98,105.33,88.06,88.06,14.6,14.05,3589.49,3589.38,36.62,37.58,42,42,55.34,55.34,28.23,28.23,0.77,0.77,93.87,93.9,414.86,426.12,-8,-8,66,66,60.48,61.11,291.04,291.03,1066.67,1067.66,0.42,0.4,279.84,278.21,9.32,9.32,26.67,26.67,948.09,948.09,1.31,1.31,40.4,40.95,61.67,61.67,-62.05,-62.05,86.89,86.89,106.84,106.84,46112.39,46110.91,36476.97,36475.79,56813,56811,3201.44,3201.34,2.47,2.47,-11.4,-11.4,367400000000,345200000000,20612.24,20611.58,14.39,14.44,27.84,27.84
Ball Room 3,55.56,51.11,66.22,66.22,57.33,57.33,5.07,5.07,32.33,32.29,42,42,634,634.65,51.33,54.67,110.25,103.5,-8,-8,3408.41,3411.86,5376.36,5381.81,1825.93,1827.78,1623.05,1624.7,2921.49,2924.45,-3.74,-3.74,-5.74,-5.74,-3.74,-3.74,3854.75,3858.66,1318.73,1320.07,-7.35,-7.35,-7.35,-7.35,304.32,304.63,1825.93,1827.78,3631.58,3533.72,5376.36,5381.81,9.75,9.75,1141.21,1142.37,1141.21,1142.37,2028.81,2030.87,126.8,126.93,119.98,119.98,19.72,19.72,12,12,52.43,50.7,22.9,22.2,20.1,20.95,50,50,1,1,50,50,106,106,57.47,57.56,64.11,65.39,69.92,69.98,3.77,4.88,2028.81,2030.87,80,83.03,58.33,58.33,26.37,26.43,78.91,78.87,3,2.77,93.23,93.27,554.71,580.88,0,0,64,64,69.48,69.53,1014.41,1015.44,571.42,566.72,0.31,0.3,121.8,112.32,11.63,11.63,17.16,17.16,571.62,571.62,2.14,2.15,51.23,50.12,54.85,54.87,55.68,55.68,46.9,46.9,100.2,100.2,41524.75,41465.31,17284.76,17260.02,87634,87509,1014.41,1015.44,9.44,9.3,126.8,126.93,50500000000,42000000000,30562.22,30518.47,7.68,7.8,16.21,16.21
Sangfielle,88,85.5,12.33,12.33,80.67,80.67,1.29,1.29,32.34,32.33,45.83,45.83,519.95,519,12,14.5,198,193.5,-5.29,-5.29,45.38,45.29,2306.69,2302.49,-6.48,-6.48,52.94,52.84,1270.57,1268.26,-11.4,-11.4,-7.65,-7.65,226.89,226.47,1739.47,1736.31,-5.29,-5.29,434.87,434.08,605.03,603.93,1928.54,1925.03,-4.58,-4.58,-7.51,-7.64,2306.69,2302.49,14.21,14.21,1748.93,1745.74,992.63,990.83,425.41,424.64,283.61,283.09,1280.35,1280.35,77.47,77.47,16.66,16.66,33.02,31.95,36.09,35.68,2.15,2.2,51.62,51.62,1,1,51.48,51.48,112,112,65.01,65.06,102.27,102.74,69.92,69.93,35.8,34.97,709.02,707.73,91.42,93.68,-87.67,-87.67,51.66,51.66,32.38,32.38,0.68,0.68,94.26,94.29,388.46,404.86,0,0,64,64,76.16,76.25,614.49,613.37,752.49,762.13,0.4,0.38,354.1,343.17,9.58,9.58,12.25,12.25,611.21,611.21,1.79,1.78,19.2,20.03,45.58,45.58,85.15,85.15,-33.91,-33.91,104.1,104.1,21856.84,21817.05,19102.08,19067.31,24658,24613,992.63,990.83,2.65,2.64,519.95,519,226500000000,166400000000,10556.85,10537.64,3.66,3.78,7.51,7.51
Scolony of Ants,72,70.89,24.67,24.67,44.44,44.44,1.28,1.28,29.39,29.39,43,43,469.45,469,33,34.67,150.75,148.5,1877.81,1875.99,-4.9,-4.9,1460.52,1459.1,-3.74,-3.74,2044.73,2042.75,2670.67,2668.08,3087.96,3084.96,-6.71,-6.71,1836.08,1834.3,-3.16,-3.16,2295.11,2292.88,3839.09,3835.36,3129.69,3126.65,-10.49,-10.49,3067.1,3064.12,-6.6,-6.75,6426.29,6420.06,12.21,12.21,365.13,364.78,1356.2,1354.88,1043.23,1042.22,469.45,469,479.9,479.9,78.02,78.02,14.16,14.16,31.43,30.47,26.11,25.79,15.42,15.98,50,50,3.3,3.3,50.99,50.99,119,119,62.65,62.67,94.25,95.17,73.88,73.87,17.9,17.34,886.75,885.88,61.93,63.19,24.67,24.67,24.46,24.46,67.12,67.12,5.86,5.51,92.86,92.9,765.62,780.89,0,0,64,64,56.14,56.27,469.45,469,867.31,874.24,0.34,0.33,100.38,99.89,9.62,9.62,15.9,15.9,628.05,628.05,1.66,1.65,37.1,37.66,48.24,48.24,62.85,62.85,-21.21,-21.21,101.45,101.45,38380.42,38343.18,33670.39,33637.71,43154,43112,365.13,364.78,2.97,2.97,260.81,260.55,1790400000000,1628400000000,28977.22,28949.1,7.07,7.11,9.03,9.03
4th Soviet Kemrainan Division,55.67,52.33,17,17,68,68,1.18,1.18,29.64,29.64,45.83,45.83,1271.02,1271.98,51.25,53.75,110.25,105.75,-6,-6,1805.86,1807.23,-7.75,-7.75,894.8,895.47,1138.83,1139.69,-6.51,-6.51,1870.94,1872.35,-10.82,-10.82,-12,-12,488.07,488.44,-2.45,-2.45,56.94,56.98,81.35,81.41,-8.12,-8.12,1586.23,1587.43,723.97,683.82,1870.94,1872.35,18.6,18.6,2338.67,2340.44,1525.22,1526.38,2135.31,2136.93,813.45,814.07,9.48,9.48,84.56,84.56,16.66,16.66,34.15,33.15,30.47,30.02,3.66,4.49,48.6,48.6,1,1,51.48,51.48,127,127,72.74,72.77,110.24,110.49,73.47,73.48,15.68,16.52,2135.31,2136.93,71.25,73.3,-83,-83,72.31,72.33,-20.66,-20.7,1.38,1.26,93.56,93.59,814.22,837.89,-8,-8,62,62,75.99,76.09,1169.34,1170.22,1055.32,1054.65,0.26,0.25,211.63,208.81,9.78,9.78,24.43,24.43,758.45,758.45,1.36,1.36,39.32,38.48,48.41,48.41,-82.16,-82.16,61.24,61.24,112.08,112.08,26237.87,26217.03,24018.75,23999.67,28403,28381,1576.06,1577.25,2.19,2.18,1016.81,1017.58,21800000000,20900000000,7267.89,7262.12,16.74,16.78,7.97,7.97
1st Airborne Roomba Lancers,16.5,16,27,27,54.67,54.67,1.8,1.8,30.78,30.78,42,42,633.27,633.72,83.5,84,38.25,36,455.95,456.28,2674.93,2676.83,-7.21,-7.21,-3.74,-3.74,-6.16,-6.16,1945.4,1946.79,2482.41,2484.18,-9.17,-9.17,1114.55,1115.35,2229.11,2230.69,-1.41,-1.41,-7.14,-7.14,-9.06,-9.06,709.26,709.77,2127.78,2129.3,455.95,405.58,2938.37,2940.46,14.87,14.87,1519.84,1520.93,1203.21,1204.07,1773.15,1774.41,633.27,633.72,663.74,663.74,55.42,55.42,14.16,14.16,37.71,36.66,20.3,20.19,23.06,23.18,51,51,1,1,51.48,51.48,109,109,67.24,67.26,102.65,103.09,71.82,71.82,20.12,20.29,1456.52,1457.55,89.53,90.01,27,27,50.46,50.52,32.24,32.2,4.04,3.76,93.08,93.12,1639.94,1663.68,-8,-8,64,64,51.71,51.77,949.9,950.58,927.7,928.02,0.23,0.23,102.21,101.23,9.74,9.74,15.06,15.06,604.21,604.21,1.6,1.6,34.88,34.71,49.66,49.66,-55.68,-55.68,22.36,22.36,108.77,108.77,33469.52,33442.62,24477.71,24458.04,44164,44128,1266.54,1267.44,2.46,2.46,696.6,697.09,5500000000,5300000000,16567.41,16554.1,14.96,14.98,11.43,11.43
EAF Blackeye Squadron,84,80,19,19,57.33,57.33,1.49,1.49,34.94,34.82,42,42,187.57,187.34,16,21,189,177.75,1300.48,1298.92,960.36,959.2,3251.21,3247.3,-5.02,-5.02,-6.16,-6.16,3836.92,3832.32,800.3,799.34,2407.89,2405,-6.16,-6.16,2300.85,2298.09,1300.48,1298.92,300.11,299.75,550.2,549.54,800.3,799.34,520.19,519.57,-6.21,-6.49,5351.99,5345.56,9.33,9.33,562.71,562.03,562.71,562.03,750.28,749.38,187.57,187.34,119.98,119.98,67.28,67.28,12,12,34.32,33.42,27.89,26.95,11.53,13.84,51.62,51.62,1,1,50,50,102,102,59.31,59.44,73.97,75.53,67.5,67.59,22.21,20.54,750.28,749.38,58.29,62.24,19,19,22.98,22.98,74.9,74.9,3.76,3.5,93.12,93.16,586.18,626.74,0,0,68,68,53.75,53.83,500.19,499.59,499.33,515.69,0.57,0.48,290.42,262.07,9.63,9.63,17.16,17.16,537.64,537.64,2.37,2.31,32.79,34.46,44.64,44.67,86.95,86.95,-32.56,-32.56,89.65,89.65,24819.21,24789.41,20127.02,20102.85,29917,29881,500.19,499.59,5.84,5.4,62.52,62.45,33200000000,35000000000,19110.79,19087.85,3.29,3.6,10.77,10.77
Hyborean Revolutionary Red Air Force,50,46.67,1,1,5,5,1.02,1.02,38.16,38.16,45.83,45.83,245.02,245.03,55.5,58,101.25,94.5,-8.25,-8.25,-4.73,-4.73,216.65,216.66,484.88,484.9,-9.27,-9.27,-4.82,-4.82,619,619.02,77.38,77.38,30.95,30.95,-6.16,-6.16,-5.29,-5.29,165.07,165.07,61.9,61.9,-5.29,-5.29,7.22,7.22,7.51,5.78,835.65,835.68,18.06,18.06,502.94,502.95,348.19,348.2,502.94,502.95,245.02,245.03,8.21,8.21,98.12,98.12,15.51,15.51,11.17,11.09,15.83,15.16,27.12,27.64,50,50,1,1,50,50,102,102,71.38,71.43,97.65,98.48,65.44,65.44,33.81,34.64,580.31,580.33,62.94,64.91,-99,-99,72.42,72.43,-17.75,-17.76,27.84,27.02,91.24,91.28,4815.22,5112.06,-8,-8,64,64,74.7,74.81,309.5,309.51,837.49,833.63,0.26,0.25,62.23,59.95,9.62,9.62,30.83,30.83,594.89,594.89,1.69,1.7,21.19,20.36,42.12,42.12,-64.03,-64.03,78.74,78.74,112.37,112.37,6091.27,6089.73,6030.66,6029.13,6146,6145,438.46,438.47,2.24,2.24,64.48,64.48,100000000,100000000,1681.19,1680.76,16.41,16.48,7.36,7.36
Theria Mika Airforce,61.33,54.67,57.33,57.33,57.33,57.33,3.61,3.61,32.83,32.75,42,42,329.86,330.4,47,52,119.25,108,-3.16,-3.16,1932.96,1936.15,-5.48,-5.48,-7.07,-7.07,4398.1,4405.34,1400.79,1403.1,-3.16,-3.16,2106.69,2110.16,439.81,440.53,-7.07,-7.07,879.62,881.07,439.81,440.53,-5.48,-5.48,2199.05,2202.67,3518.48,3524.27,5597.75,5452.78,0,0,9.33,9.33,989.57,991.2,989.57,991.2,1319.43,1321.6,329.86,330.4,119.98,119.98,27.72,27.72,12,12,51.46,49.93,24.45,23.43,18.04,19.42,50,50,1,1,50,50,100,100,56.63,56.78,55.98,57.54,69.39,69.48,1.56,1.22,1319.43,1321.6,66.38,70.6,50,50,21.62,21.7,81.92,81.85,3.5,3.24,93.16,93.2,586.18,626.74,0,0,64,64,67.87,67.93,879.62,881.07,585.21,593.13,0.34,0.31,137.81,118.53,10.95,10.95,17.16,17.16,522.76,522.76,2.1,2.08,53.44,53.78,52.67,52.7,24.49,24.49,-45.83,-45.83,100.2,100.2,40905.7,40818.86,20554.6,20510.97,74162,74005,879.62,881.07,10.66,10.45,109.95,110.13,2600000000,2900000000,32070.07,31961.17,6.95,7.17,12.78,12.78
Anarchic Defense Force,98,93,66.67,66.67,97,97,102.81,102.81,122.92,122.29,42,42,-4.47,-4.47,2,7,220.5,209.25,2409.14,2411.79,-3.46,-3.46,-7.07,-7.07,0,0,-7.75,-7.75,-8,-8,3854.62,3858.86,-9.3,-9.3,0,0,4818.28,4823.58,7709.25,7717.73,2890.97,2894.15,-8.37,-8.37,2890.97,2894.15,2120.04,2122.38,9193.28,9106.92,6263.76,6270.65,5.66,5.66,-6.32,-6.32,0,0,120.46,120.59,-4.47,-4.47,95.92,95.92,0.97,0.97,12,12,110.86,107.14,37.96,37.16,1.97,2.04,50,50,1,1,50,50,102,102,35.91,36.29,13.74,14.4,55.22,55.54,47.84,46.17,2288.68,2291.2,10.24,11.29,97,97,6.94,6.95,115.11,115.07,1.16,1.06,93.63,93.67,1.74,4.58,0,0,64,64,75.78,75.81,361.37,361.77,72.85,78.42,4.56,4.11,378.59,346.12,15.33,15.33,17.29,17.29,424.25,424.25,126.25,123.58,7.16,8.83,47.56,47.67,-49.5,-49.5,-7.07,-7.07,97.83,97.83,43788.53,43740.22,2744.95,2741.92,282221,281910,361.37,361.77,21.7,21.56,-14.14,-14.14,1600000000,1800000000,40767.12,40678.41,5.92,6.17,25.69,25.69
