Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Congressional Budget Office,68,68,65.89,65.89,45.33,45.33,2.62,2.62,30.24,30.24,42,42,-3.16,-3.16,39,39,137.25,137.25,2940.3,2940.3,-6.57,-6.57,1986.69,1986.69,4529.66,4529.66,2463.5,2463.5,222.51,222.51,-6,-6,-5.7,-5.7,4291.25,4291.25,5324.33,5324.33,2542.97,2542.97,-6,-6,4132.32,4132.32,6119.01,6119.01,1907.22,1907.22,3274.07,3274.07,4926.99,4926.99,9.43,9.43,894.01,894.01,1490.02,1490.02,1291.35,1291.35,298,298,119.98,119.98,38.11,38.11,12,12,45.69,45.69,24.27,24.27,18.3,18.3,50,50,2.52,2.52,50,50,88,88,57.22,57.22,59.13,59.13,72.57,72.57,9.84,9.84,1192.01,1192.01,70.08,70.08,57.83,57.83,15.46,15.46,87.46,87.46,5.29,5.29,92.93,92.93,532.95,532.95,0,0,62,62,69.97,69.97,794.68,794.68,334.24,334.24,0.37,0.37,170.98,170.98,12.69,12.69,17.16,17.16,195.31,195.31,3.71,3.71,45.16,45.16,55.27,55.27,-59.16,-59.16,77.46,77.46,100.2,100.2,52261.91,52261.91,31244.47,31244.47,81977,81977,596.01,596.01,9.83,9.83,99.33,99.33,356400000000,357300000000,44161.31,44161.31,6.59,6.59,10.3,10.3
Thanelly,85.25,85.25,7.67,7.67,82,82,1.17,1.17,33.15,33.15,45.83,45.83,537.48,537.48,14.75,14.75,193.5,193.5,227.64,227.64,121.41,121.41,1593.47,1593.47,1264.66,1264.66,1871.7,1871.7,1375.95,1375.95,-5.35,-5.35,-3,-3,227.64,227.64,733.5,733.5,733.5,733.5,70.82,70.82,1239.37,1239.37,-5.66,-5.66,1441.71,1441.71,-7.64,-7.64,1821.11,1821.11,15.3,15.3,1264.66,1264.66,758.8,758.8,442.63,442.63,316.16,316.16,9.32,9.32,85.73,85.73,16.66,16.66,28.32,28.32,39.48,39.48,1.85,1.85,51.62,51.62,1,1,51.48,51.48,121,121,66.44,66.44,105.7,105.7,69.07,69.07,37.13,37.13,632.33,632.33,85.57,85.57,-92.33,-92.33,48.79,48.79,27.42,27.42,0.69,0.69,94.23,94.23,424.42,424.42,0,0,68,68,75.67,75.67,537.48,537.48,960.43,960.43,0.36,0.36,344.26,344.26,9.68,9.68,25.11,25.11,710.85,710.85,1.58,1.58,17.87,17.87,44.46,44.46,12.25,12.25,78.42,78.42,98.83,98.83,20049.92,20049.92,18487.15,18487.15,21565,21565,853.65,853.65,2.52,2.52,442.63,442.63,299100000000,300200000000,10265.56,10265.56,5.18,5.18,7.78,7.78
The NEW Steak Paul,78.83,78.83,37.11,37.11,54.67,54.67,1.67,1.67,28.75,28.75,42,42,245.52,245.52,22.75,22.75,175.5,175.5,3339.07,3339.07,-9.28,-9.28,3862.85,3862.85,2553.41,2553.41,2880.77,2880.77,-6.69,-6.69,1047.55,1047.55,-5.92,-5.92,982.08,982.08,1374.91,1374.91,1702.27,1702.27,3011.71,3011.71,1047.55,1047.55,-4.24,-4.24,2389.73,2389.73,-5.02,-5.02,8249.47,8249.47,11.31,11.31,1063.92,1063.92,2046,2046,1391.28,1391.28,491.04,491.04,119.98,119.98,59.86,59.86,12,12,39.8,39.8,28.01,28.01,11.13,11.13,50,50,3.3,3.3,50,50,103,103,60.75,60.75,87.54,87.54,74.96,74.96,15.34,15.34,1391.28,1391.28,65.62,65.62,34.83,34.83,31.58,31.58,63.39,63.39,3.5,3.5,93.16,93.16,531.05,531.05,0,0,62,62,63.38,63.38,654.72,654.72,439.64,439.64,0.4,0.4,238.61,238.61,10.78,10.78,17.16,17.16,425.07,425.07,2.65,2.65,39.66,39.66,50.31,50.31,43.59,43.59,63.25,63.25,101.85,101.85,36042.33,36042.33,27465.09,27465.09,45885,45885,327.36,327.36,3.53,3.53,409.2,409.2,1009300000000,1012300000000,24652.95,24652.95,6.58,6.58,7.53,7.53
4th Soviet Kemrainan Division,49,49,16.33,16.33,68,68,1.17,1.17,29.63,29.63,45.83,45.83,1273.92,1273.92,56.25,56.25,99,99,-6,-6,1809.98,1809.98,-7.75,-7.75,896.84,896.84,1141.43,1141.43,-6.51,-6.51,1875.21,1875.21,-10.82,-10.82,-12,-12,489.18,489.18,-2.45,-2.45,57.07,57.07,81.53,81.53,-8.12,-8.12,1589.85,1589.85,603.33,603.33,1875.21,1875.21,18.6,18.6,2344.01,2344.01,1528.7,1528.7,2140.18,2140.18,815.31,815.31,9.48,9.48,85.14,85.14,16.66,16.66,30.66,30.66,29.57,29.57,5.59,5.59,48.6,48.6,1,1,51.48,51.48,127,127,72.85,72.85,111,111,73.49,73.49,17.57,17.57,2140.18,2140.18,75.48,75.48,-83.67,-83.67,72.4,72.4,-20.89,-20.89,1.06,1.06,93.67,93.67,868.36,868.36,-8,-8,62,62,76.27,76.27,1172.01,1172.01,1054.12,1054.12,0.25,0.25,204.6,204.6,9.78,9.78,24.43,24.43,758.45,758.45,1.36,1.36,37.43,37.43,48.41,48.41,-82.16,-82.16,61.24,61.24,112.08,112.08,26175.46,26175.46,24048.44,24048.44,28244,28244,1579.66,1579.66,2.18,2.18,1019.13,1019.13,23200000000,23300000000,7224.43,7224.43,16.85,16.85,7.97,7.97
Weitarawi I,90.67,90.67,70.83,70.83,82,82,6.35,6.35,32.72,32.72,44.28,44.28,-6.32,-6.32,9.33,9.33,204.75,204.75,3673.97,3673.97,1899.87,1899.87,6782.72,6782.72,5510.96,5510.96,4875.08,4875.08,6123.52,6123.52,-8.49,-8.49,1185.56,1181.84,2967.44,2967.44,4380.51,4380.51,141.31,140.86,1942.97,1942.97,1907.64,1901.65,1201.11,1201.11,4945.73,4945.73,5765.31,5765.31,10456.69,10456.69,6.78,7.07,1589.7,1584.71,706.53,704.31,-5.48,-5.48,176.63,176.08,8.94,8.94,15.75,15.75,15.51,15.51,73.12,73.12,38.75,38.75,1.91,1.78,51.62,51.62,1,1,51.48,51.48,105,103,52.82,52.82,37.81,37.81,69.51,69.51,29.19,29.19,264.95,264.12,58.99,58.99,63.25,63.25,6.04,6.3,118.49,117.18,0.7,0.7,94.17,94.17,111.4,111.4,0,0,68,68,71.42,71.37,88.32,88.04,315.73,315.73,1.76,1.76,366.19,366.19,12.8,12.8,26.89,26.89,498.35,498.35,4.11,4.11,25.81,25.81,56.15,56.15,38.08,25.5,90.28,94.6,87.18,87.18,63325.44,63325.44,23235.08,23235.08,147484,147484,971.48,1320.59,14.67,14.67,-4.47,-4.47,526400000000,527900000000,59525.91,59525.91,1.65,1.65,20.02,20.02
Anchori navyJoy to the World 4,87,87,60,60,97,97,4.54,4.54,34.01,34.01,43.68,43.68,-4.47,-4.47,13,13,195.75,195.75,-5.48,-5.48,2808.44,2808.44,-4.47,-4.47,506.03,506.03,6578.33,6578.33,2353.02,2353.02,-5.83,-5.83,1138.56,1138.56,-8.37,-8.37,4048.2,4048.2,2024.1,2024.1,6578.33,6578.33,-3.16,-3.16,-3.16,-3.16,-4.47,-4.47,-2.28,-2.28,0,0,6.63,6.63,1518.08,1518.08,885.54,885.54,126.51,126.51,-4.47,-4.47,95.92,95.92,22.04,22.04,13.62,13.62,68.06,68.06,37.19,37.19,2.04,2.04,50,50,1,1,50,50,100,100,54.08,54.08,52.34,52.34,68.27,68.27,30.51,30.51,885.54,885.54,42.91,42.91,56,56,11.21,11.21,96.17,96.17,0.86,0.86,93.77,93.77,97.66,97.66,0,0,64,64,69.76,69.76,379.52,379.52,285.73,285.73,1.44,1.44,308.51,308.51,11.6,11.6,17.29,17.29,458.27,458.27,5.25,5.25,24.49,24.49,52.74,52.74,-43.59,-43.59,30,30,98.34,98.34,37369.95,37369.95,16546.89,16546.89,75077,75077,1012.05,1012.05,13.57,13.57,-5.48,-5.48,198400000000,199300000000,33184.52,33184.52,3.8,3.8,13.56,13.56
The Voidian Steel Guard,16,16,19.5,19.5,68.67,68.67,1.21,1.21,31.2,31.2,43.68,43.68,760.43,760.43,84,84,36,36,1106.07,1106.07,1659.11,1659.11,1271.98,1271.98,-7.07,-7.07,-5.83,-5.83,-6,-6,2101.54,2101.54,-10.25,-10.25,0,0,-11.4,-11.4,2765.18,2765.18,-3.16,-3.16,-7.07,-7.07,-5.48,-5.48,387.13,387.13,497.73,497.73,4479.6,4479.6,13.71,13.71,1175.2,1175.2,1106.07,1106.07,1797.37,1797.37,622.17,622.17,13.4,13.4,82.4,82.4,13.62,13.62,32.74,32.74,19.09,19.09,24.27,24.27,50,50,1,1,50,50,110,110,67.1,67.1,106.78,106.78,71.26,71.26,26.06,26.06,2557.79,2557.79,76.01,76.01,19.5,19.5,61.03,61.03,31,31,0.92,0.92,93.73,93.73,1376.39,1376.39,-4,-4,62,62,51,51,898.68,898.68,739.8,739.8,0.23,0.23,29.05,29.05,9.85,9.85,18.53,18.53,619.7,619.7,1.81,1.81,28.94,28.94,47.36,47.36,63.25,63.25,-41.23,-41.23,106.51,106.51,22785.11,22785.11,20574.61,20574.61,24968,24968,1106.07,1106.07,2.47,2.47,-7.75,-7.75,99800000000,100300000000,8886.19,8886.19,16.46,16.46,7.63,7.63
The Med Roc,67.67,67.67,28.67,28.67,66.67,66.67,1.35,1.35,30.67,30.67,43.68,43.68,710.54,710.54,39.5,39.5,137.25,137.25,-8.72,-8.72,-6.69,-6.69,-10,-10,2913.2,2913.2,-6,-6,-4.29,-4.29,-2.79,-2.79,-13.19,-13.19,-10.86,-10.86,2984.25,2984.25,2984.25,2984.25,-10.91,-10.91,-8.12,-8.12,-6.78,-6.78,2984.25,2984.25,653.69,653.69,0,0,11.83,11.83,1687.52,1687.52,1243.44,1243.44,1421.07,1421.07,532.9,532.9,32.69,32.69,74.04,74.04,14.16,14.16,38.53,38.53,31.27,31.27,3.16,3.16,52.64,52.64,1,1,50.5,50.5,109,109,64.34,64.34,101.5,101.5,71.97,71.97,14.21,14.21,1687.52,1687.52,56.11,56.11,28.5,28.5,49.18,49.18,49.02,49.02,1.26,1.26,93.59,93.59,626.74,626.74,-4,-4,62,62,53.22,53.22,888.17,888.17,716.34,716.34,0.36,0.36,190.5,190.5,9.79,9.79,17.79,17.79,594.09,594.09,1.85,1.85,40.79,40.79,49.96,49.96,-100.75,-100.75,71.76,71.76,104.46,104.46,25758.36,25758.36,21977.9,21977.9,29685,29685,1509.89,1509.89,2.72,2.72,355.27,355.27,125000000000,125800000000,13085.25,13085.25,12.32,12.32,7.64,7.64
Sparkling Nacortuine,73.33,73.33,67.33,67.33,72.67,72.67,2.24,2.24,29.82,29.82,45.34,45.34,295.81,295.81,31,31,155.25,155.25,3707.46,3707.46,3502.37,3502.37,4496.28,4496.28,2050.94,2050.94,2429.57,2429.57,252.42,252.42,3313.05,3313.05,-9.72,-9.72,6073.93,6073.93,5679.52,5679.52,1341,1341,1222.67,1222.67,3313.05,3313.05,3707.46,3707.46,-5.48,-5.48,372.32,372.32,11516.8,11516.8,9.22,9.22,1972.05,1972.05,986.03,986.03,788.82,788.82,493.01,493.01,20.69,20.69,44.72,44.72,15.51,15.51,56.4,56.4,31.55,31.55,3.05,3.05,47.8,47.8,1,1,50.5,50.5,115,115,59.37,59.37,79.36,79.36,73.2,73.2,14.85,14.85,1380.44,1380.44,64.6,64.6,56,56,14.24,14.24,88.61,88.61,0.77,0.77,93.9,93.9,310.57,310.57,0,0,64,64,68.34,68.34,295.81,295.81,582.26,582.26,0.39,0.39,226.51,226.51,13.62,13.62,17.98,17.98,626.72,626.72,2.11,2.11,40.15,40.15,56.97,56.97,47.43,47.43,58.74,58.74,99.76,99.76,53497.11,53497.11,34866.28,34866.28,77973,77973,1281.84,1281.84,5.65,5.65,0,0,147800000000,149000000000,45900.52,45900.52,8.27,8.27,14.33,14.33
The Crowned Head,64,64,57.33,57.33,57.33,57.33,3.61,3.61,32.69,32.69,42,42,398.06,398.06,45,45,123.75,123.75,3715.23,3715.23,-4.4,-4.4,2122.99,2122.99,-8.37,-8.37,-7.75,-7.75,4872.25,4872.25,0,0,-5.37,-5.37,-6.32,-6.32,1061.49,1061.49,3184.48,3184.48,1592.24,1592.24,-5.48,-5.48,2122.99,2122.99,-6.32,-6.32,-3.46,-3.46,5838.21,5838.21,9.33,9.33,1194.18,1194.18,1194.18,1194.18,1592.24,1592.24,398.06,398.06,119.98,119.98,27.72,27.72,12,12,49.93,49.93,22.77,22.77,20.26,20.26,50,50,1,1,50,50,100,100,56.57,56.57,56.33,56.33,69.54,69.54,2.22,2.22,1592.24,1592.24,69.2,69.2,50,50,30.65,30.65,76.1,76.1,3.24,3.24,93.2,93.2,570.34,570.34,0,0,64,64,67.56,67.56,1061.49,1061.49,473.15,473.15,0.35,0.35,145.93,145.93,9.97,9.97,17.16,17.16,504.59,504.59,2.47,2.47,52.78,52.78,52.72,52.72,71.41,71.41,-55.68,-55.68,100.2,100.2,33930.62,33930.62,17049.72,17049.72,61516,61516,1061.49,1061.49,10.75,10.75,132.69,132.69,88900000000,90400000000,23547.85,23547.85,6.87,6.87,13.63,13.63
G1-Shockwave-Two,65,65,21.33,21.33,70,70,1.58,1.58,30.86,30.86,45.34,45.34,546.69,546.69,43.5,43.5,128.25,128.25,-2.45,-2.45,-7.27,-7.27,758.08,758.08,-9.7,-9.7,58.31,58.31,2488.07,2488.07,-8.72,-8.72,-7.55,-7.55,1798.02,1798.02,2769.92,2769.92,2526.94,2526.94,-5.81,-5.81,1069.09,1069.09,-5.1,-5.1,-7.07,-7.07,-9.74,-9.74,758.08,758.08,14.07,14.07,1761.57,1761.57,1154.13,1154.13,1214.88,1214.88,303.72,303.72,649.16,649.16,63.2,63.2,16.29,16.29,36.07,36.07,27.34,27.34,12.99,12.99,52.16,52.16,1,1,51.48,51.48,111,111,65.73,65.73,104.03,104.03,71.71,71.71,16.95,16.95,1154.13,1154.13,102,102,21.33,21.33,49.21,49.21,36.67,36.67,0.92,0.92,93.73,93.73,678.62,678.62,0,0,68,68,50.82,50.82,728.93,728.93,1025.2,1025.2,0.26,0.26,193.81,193.81,9.65,9.65,15.13,15.13,605.97,605.97,1.47,1.47,38.05,38.05,48.1,48.1,73.21,73.21,-61.64,-61.64,96,96,28530.14,28530.14,22379.37,22379.37,35411,35411,1336.36,1336.36,2.58,2.58,668.18,668.18,46100000000,47000000000,14493.31,14493.31,5.86,5.86,8.96,8.96
Talaceda18,50.67,50.67,53.33,53.33,57.33,57.33,3.25,3.25,32.77,32.77,42,42,318.53,318.53,55,55,101.25,101.25,-3.16,-3.16,-5.08,-5.08,4671.72,4671.72,-7.07,-7.07,-7.07,-7.07,1359.05,1359.05,2548.21,2548.21,-5.63,-5.63,-4.47,-4.47,-3.16,-3.16,-6.32,-6.32,2123.51,2123.51,-7.07,-7.07,2123.51,2123.51,4247.02,4247.02,7019.34,7019.34,7219.94,7219.94,9.33,9.33,955.58,955.58,955.58,955.58,1274.11,1274.11,318.53,318.53,119.98,119.98,30.79,30.79,12,12,45.37,45.37,23.31,23.31,19.58,19.58,50,50,1,1,50,50,100,100,57.24,57.24,61.83,61.83,69.46,69.46,3.22,3.22,1274.11,1274.11,78.12,78.12,47,47,21.96,21.96,81.05,81.05,2.77,2.77,93.27,93.27,677.19,677.19,0,0,64,64,67.42,67.42,849.4,849.4,557.77,557.77,0.31,0.31,107.66,107.66,9.95,9.95,17.16,17.16,523.73,523.73,2.17,2.17,51.78,51.78,52.03,52.03,87.18,87.18,-45.83,-45.83,100.2,100.2,39360.41,39360.41,20953.05,20953.05,68042,68042,849.4,849.4,9.8,9.8,106.18,106.18,48000000000,49400000000,30701.12,30701.12,7.3,7.3,12.11,12.11
Grenila,81.78,81.78,16,16,74,74,1.39,1.39,32.54,32.54,45.34,45.34,295.46,295.46,18.33,18.33,184.5,184.5,1142.46,1142.46,-8.94,-8.94,2127.34,2127.34,433.35,433.35,827.3,827.3,1858.07,1858.07,1142.46,1142.46,831.63,831.63,-1.41,-1.41,1536.41,1536.41,1339.44,1339.44,2147.04,2147.04,1339.44,1339.44,866.69,866.69,2186.43,2186.43,593.45,593.45,4412.26,4412.26,12.17,12.17,1378.83,1378.83,886.39,886.39,98.49,98.49,295.46,295.46,9.17,9.17,72.01,72.01,16.29,16.29,32.8,32.8,36.86,36.86,2.07,2.07,52.16,52.16,1,1,51.48,51.48,102,102,61.79,61.79,87.63,87.63,69.7,69.7,29.09,29.09,738.66,738.66,68.18,68.18,-84,-84,32.04,32.04,59.48,59.48,0.76,0.76,93.94,93.94,475.05,475.05,0,0,64,64,76.68,76.68,541.68,541.68,465.5,465.5,0.43,0.43,310.25,310.25,9.8,9.8,25.78,25.78,513.35,513.35,2.51,2.51,25.91,25.91,46.45,46.45,56.12,56.12,47.43,47.43,103,103,26211.15,26211.15,22038.23,22038.23,30603,30603,1034.12,1034.12,3.16,3.16,393.95,393.95,148800000000,152600000000,17823.58,17823.58,3.17,3.17,7.47,7.47
Army of rebirthBrame Anttopia,43.67,43.67,66,66,79.33,79.33,5.37,5.37,30.6,30.6,44.28,44.28,-3.16,-3.16,60.25,60.25,90,90,387.84,387.84,1372.96,1372.96,-5.48,-5.48,3490.57,3490.57,2714.88,2714.88,4118.87,4118.87,2094.34,2094.34,5460.8,5460.8,1551.36,1551.36,2327.04,2327.04,3878.41,3878.41,4421.38,4421.38,387.84,387.84,2327.04,2327.04,3102.73,3102.73,-2.28,-2.28,2482.18,2482.18,10.15,10.15,2036.16,2036.16,1066.56,1066.56,872.64,872.64,-3.16,-3.16,1435.67,1435.67,18.61,18.61,15.09,15.09,61.8,61.8,29.31,29.31,6.36,6.36,50,50,1,1,50.99,50.99,102,102,59.61,59.61,84.52,84.52,72.07,72.07,16.65,16.65,484.8,484.8,88.64,88.64,60,60,16.66,16.66,87.4,87.4,0.68,0.68,94.26,94.26,405.41,405.41,0,0,64,64,69.46,69.46,387.84,387.84,486.65,486.65,0.27,0.27,50.33,50.33,12.17,12.17,11.59,11.59,457.34,457.34,2.42,2.42,38.35,38.35,55.91,55.91,-81.85,-81.85,72.11,72.11,100.2,100.2,53425.05,53425.05,21529.5,21529.5,115668,115668,1357.44,1357.44,4.82,4.82,290.88,290.88,9200000000,9600000000,44503.06,44503.06,6.48,6.48,17.88,17.88
Feyris Kirara,67.5,67.5,1,1,68.67,68.67,1.02,1.02,42.11,42.11,45.83,45.83,208.87,208.87,39.75,39.75,137.25,137.25,272.63,272.63,63.32,63.32,-3.55,-3.55,-8.12,-8.12,386.96,386.96,2118.71,2118.71,-8.94,-8.94,-7.14,-7.14,-8.49,-8.49,-9.38,-9.38,-8.25,-8.25,67.72,67.72,-5.29,-5.29,-4.24,-4.24,-7.21,-7.21,87.95,87.95,272.63,272.63,18.97,18.97,516.68,516.68,340.79,340.79,362.78,362.78,186.89,186.89,846.72,846.72,98.12,98.12,17.36,17.36,19.19,19.19,29.89,29.89,4.78,4.78,51.62,51.62,1,1,52.44,52.44,107,107,72.4,72.4,108.28,108.28,64.95,64.95,24.39,24.39,351.79,351.79,93.34,93.34,-99,-99,69.87,69.87,-21.93,-21.93,1.16,1.16,93.63,93.63,847.45,847.45,-8,-8,68,68,74.85,74.85,263.84,263.84,1037.57,1037.57,0.28,0.28,256.12,256.12,9.24,9.24,14.21,14.21,627.3,627.3,1.43,1.43,30.61,30.61,41.96,41.96,34.21,34.21,-42.43,-42.43,107.5,107.5,7139.57,7139.57,7068.53,7068.53,7204,7204,373.77,373.77,2.2,2.2,252.85,252.85,1000000000,1100000000,2149.01,2149.01,14.24,14.24,9.93,9.93
APAF Rook Squadron,73.56,73.56,3,3,15,15,1.06,1.06,48.49,48.49,42,42,146.95,146.95,30.67,30.67,157.5,157.5,-5.48,-5.48,282.15,282.15,470.25,470.25,822.94,822.94,0,0,-9.83,-9.83,0,0,-9.72,-9.72,-9.49,-9.49,-7.75,-7.75,-7.07,-7.07,-5.1,-5.1,0,0,235.13,235.13,235.13,235.13,695.71,695.71,470.25,470.25,10.72,10.72,323.3,323.3,323.3,323.3,470.25,470.25,146.95,146.95,538.74,538.74,94.4,94.4,14.16,14.16,12.82,12.82,20.19,20.19,23.17,23.17,51.62,51.62,1,1,51.48,51.48,103,103,61.55,61.55,76.49,76.49,64.32,64.32,34.35,34.35,411.47,411.47,71.09,71.09,-97,-97,41.69,41.69,54.5,54.5,18.89,18.89,91.8,91.8,1846.67,1846.67,0,0,64,64,75.55,75.55,293.91,293.91,538.07,538.07,0.34,0.34,271.42,271.42,9.56,9.56,15.64,15.64,540.58,540.58,2.23,2.23,20.65,20.65,40.75,40.75,-44.72,-44.72,63.25,63.25,101.04,101.04,8496,8496,8242.39,8242.39,8731,8731,293.91,293.91,3.23,3.23,88.17,88.17,67100000000,69700000000,4953.17,4953.17,4.9,4.9,6.98,6.98
Thimer Andalicustladstan,81.17,81.17,73.33,73.33,80.67,80.67,7.52,7.52,32.09,32.09,44.28,44.28,-4.47,-4.47,19.25,19.25,182.25,182.25,6399.85,6399.85,6351.18,6351.18,3733.24,3733.24,6999.83,6999.83,3866.57,3866.57,1706.63,1706.63,2199.95,2199.95,4635.89,4635.89,4733.22,4733.22,399.99,399.99,5399.87,5399.87,766.65,766.65,6066.52,6066.52,399.99,399.99,86.66,86.66,2879.93,2879.93,12333.04,12333.04,8.06,8.06,1666.63,1666.63,833.31,833.31,83.33,83.33,333.33,333.33,8.99,8.99,13.3,13.3,15.51,15.51,74.49,74.49,36.95,36.95,2.06,2.06,51.62,51.62,1,1,51.48,51.48,109,109,53.56,53.56,42.02,42.02,70.19,70.19,26.5,26.5,416.66,416.66,50.07,50.07,67,67,6.45,6.45,117.67,117.67,0.69,0.69,94.23,94.23,141.6,141.6,0,0,64,64,71.69,71.69,249.99,249.99,321.15,321.15,1.33,1.33,311.71,311.71,14.4,14.4,26.67,26.67,543.83,543.83,3.98,3.98,28.5,28.5,57.97,57.97,-75.83,-75.83,106.54,106.54,99.76,99.76,68973.03,68973.03,22991.01,22991.01,172820,172820,1083.31,1083.31,14.05,14.05,0,0,31800000000,33800000000,64558.75,64558.75,2.21,2.21,22.09,22.09
Polgarije,90.67,90.67,6,6,82,82,1.12,1.12,34.36,34.36,47.2,47.2,342.35,342.35,9.33,9.33,204.75,204.75,479.3,479.3,-5.51,-5.51,178.02,178.02,707.53,707.53,753.18,753.18,1668.06,1668.06,15.98,15.98,-2.45,-2.45,479.3,479.3,-4.24,-4.24,365.18,365.18,-8.77,-8.77,-6.16,-6.16,935.77,935.77,1346.59,1346.59,374.31,374.31,673.3,673.3,15.52,15.52,1255.3,1255.3,684.71,684.71,370.88,370.88,342.35,342.35,9.32,9.32,88.97,88.97,17.69,17.69,28.02,28.02,41.05,41.05,1.75,1.75,49.36,49.36,1,1,51.48,51.48,101,101,66.57,66.57,104.64,104.64,67.97,67.97,39.5,39.5,542.06,542.06,79.26,79.26,-94,-94,53.24,53.24,22.03,22.03,0.7,0.7,94.17,94.17,399.35,399.35,0,0,66,66,75.32,75.32,485,485,814.77,814.77,0.4,0.4,365.24,365.24,9.5,9.5,25.11,25.11,555.98,555.98,1.72,1.72,15.5,15.5,43.9,43.9,-60.58,-60.58,66.71,66.71,110.31,110.31,16821.79,16821.79,15817.5,15817.5,17778,17778,770.3,770.3,2.51,2.51,627.65,627.65,19100000000,21100000000,7872.6,7872.6,6.92,6.92,8.17,8.17
Royal Guard of CharoskaniaEastern Phoebe,98,98,66.67,66.67,97,97,102.81,102.81,101.63,101.63,42,42,-4.47,-4.47,2,2,220.5,220.5,1062,1062,-6.47,-6.47,0,0,-5.48,-5.48,4779,4779,2899.26,2899.26,-4.47,-4.47,2463.84,2463.84,1593,1593,0,0,-4.47,-4.47,4779,4779,-6.32,-6.32,2655,2655,2655,2655,9345.6,9345.6,1062,1062,5.29,5.29,531,531,531,531,132.75,132.75,-4.47,-4.47,95.92,95.92,0.97,0.97,12,12,107.14,107.14,39.03,39.03,1.88,1.88,50,50,1,1,50,50,100,100,38.5,38.5,16.87,16.87,60.63,60.63,47.84,47.84,929.25,929.25,24.99,24.99,97,97,7.26,7.26,113.41,113.41,1.06,1.06,93.67,93.67,1.74,1.74,0,0,64,64,75.51,75.51,398.25,398.25,73.19,73.19,4.05,4.05,377.97,377.97,16.58,16.58,17.29,17.29,483.7,483.7,126.08,126.08,7.16,7.16,51.07,51.07,36.74,36.74,-36.74,-36.74,97.83,97.83,39665.72,39665.72,2486.51,2486.51,255649,255649,398.25,398.25,20.72,20.72,-6.32,-6.32,1900000000,2200000000,36770.12,36770.12,3.13,3.13,27.73,27.73
Lephdilla,78,78,65.33,65.33,37.33,37.33,5.62,5.62,36.64,36.64,39.43,39.43,-4.47,-4.47,24,24,171,171,2034.64,2034.64,723.43,723.43,2411.43,2411.43,5425.72,5425.72,678.21,678.21,4187.6,4187.6,6480.72,6480.72,678.21,678.21,-7.35,-7.35,3918.57,3918.57,4672.14,4672.14,2298.39,2298.39,150.71,150.71,3918.57,3918.57,3541.79,3541.79,6872.57,6872.57,10926.79,10926.79,5.83,5.83,-7.75,-7.75,565.18,565.18,376.79,376.79,-4.47,-4.47,8.38,8.38,17.8,17.8,9.76,9.76,47.53,47.53,26.82,26.82,14.11,14.11,51,51,1,1,50.5,50.5,101,101,51.46,51.46,25.71,25.71,66.29,66.29,17.85,17.85,1130.36,1130.36,19.35,19.35,61,61,6.26,6.26,115.42,115.42,8.37,8.37,92.61,92.61,444.44,444.44,-8,-8,64,64,72.14,72.14,282.59,282.59,247.45,247.45,3,3,270.82,270.82,11.25,11.25,29.89,29.89,429.51,429.51,40.4,40.4,37.15,37.15,52.51,52.51,-64.42,-64.42,85.73,85.73,102.62,102.62,54360.4,54360.4,21365.53,21365.53,120023,120023,282.59,282.59,15.6,15.6,-9.49,-9.49,5200000000,6000000000,50935.69,50935.69,12.42,12.42,19.37,19.37
