Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Empire of Ice Reloaded,73.78,73.78,56.67,56.67,69.33,69.33,1.57,1.57,25.01,25,43.68,43.68,4586.38,4951.84,30.33,30.33,157.5,157.5,-15.56,-16.49,-8.1,-8.1,-1.18,-4.9,-4.38,-4.38,4623.08,4597.39,-5.73,-5.73,-10.3,-11.66,-10.68,-10.68,-8.31,-8.31,-14.56,-14.56,419.33,417,1310.4,1303.12,1467.64,1459.49,-7.21,-7.21,-4.54,-4.54,-13.38,-13.38,0,0,14.07,14.18,2096.63,2084.98,5241.58,5212.46,2227.67,2215.3,1441.44,1433.43,26.8,26.8,63.83,63.83,14.16,14.16,50.65,50.65,38.33,38.33,1.94,1.94,51,51,4.21,4.21,50.5,50.5,199,209,65.63,65.63,103,103,83.7,83.75,14.2,14.2,2227.67,2215.3,65.88,66.69,41.5,41.5,74.07,74.59,27.66,26.66,0.98,0.98,93.7,93.7,429.53,429.53,-4,-4,68,68,53.65,53.34,917.28,912.18,1111.26,1119.78,0.4,0.4,201.34,201.86,9.82,9.82,17.87,17.87,1285.09,1345.77,1.15,1.12,40.8,40.8,60.3,60.32,-43.13,-54.68,42.31,42.31,103.37,103.37,34625.9,34824.45,27304.5,27461.07,42779,43024,4324.31,4300.28,2.59,2.59,131.04,130.31,2074500000000,2109900000000,8968.11,8845.41,13.05,13.05,27.39,29.17
C123po,68.11,68.11,53.11,53.11,56.44,56.44,1.37,1.37,22.72,22.71,42,42,4279.25,4567.88,38.83,38.83,139.5,139.5,-15.49,-16.43,-9.38,-9.38,0,-5.83,3993.96,3979.13,-6.84,-6.84,-8.72,-8.72,-11.83,-13.04,-17.54,-17.54,774.34,771.46,-5.48,-5.48,-7.07,-7.07,-6.32,-6.32,1630.19,1624.13,-16.12,-16.12,5583.4,5562.66,-15.49,-15.49,0,0,16.85,16.94,2037.74,2030.17,8966.04,8932.74,1935.85,1928.66,1528.3,1522.63,12.97,12.97,72.95,72.95,12,12,29.35,29.35,39.71,39.71,1.84,1.84,50,50,6.85,6.85,50,50,237,247,67.34,67.34,104.06,104.06,90.2,90.21,10.75,10.75,2241.51,2233.18,76.42,76.36,30.83,30.83,70.86,71.02,-0.31,-1.31,1.75,1.75,93.46,93.46,682.92,682.92,-4,-4,62,62,51.15,50.93,713.21,710.56,1127.06,1135.13,0.33,0.32,88.51,88.85,9.3,9.3,18.69,18.69,1418.43,1477.51,1.1,1.08,44.25,44.25,62.05,62.05,-89.16,-98.23,89.16,89.16,104.81,104.81,40917.75,41070.3,34640.98,34770.13,47483,47660,3362.27,3349.78,2.46,2.46,509.43,507.54,1328600000000,1334400000000,11907.06,11910.39,14.08,14.08,20.27,21.71
Darksight1,59.78,59.78,33.33,33.33,64,64,1.42,1.42,28.77,28.7,43.68,43.68,1562.6,1790.49,48.17,48.17,117,117,-13.42,-14.49,3928.82,3939.08,386.93,-3.74,416.69,417.78,-3.95,-3.95,9048.2,9071.81,-5.83,-8,-14.49,-14.49,74.41,74.6,-7.75,-7.75,297.64,298.41,-5.1,-5.1,2083.47,2088.9,-13.42,-13.42,1509.02,1512.96,651.32,653.02,386.93,0,12.25,12.37,1190.55,1193.66,1711.42,1715.89,818.5,820.64,446.46,447.62,624.65,624.65,70.42,70.42,15.09,15.09,40.44,40.44,28.4,28.4,9.46,9.46,52.16,52.16,2.52,2.52,51.48,51.48,164,174,63.54,63.54,94.95,94.95,74.92,75.04,8.77,8.77,967.32,969.85,75.69,76.21,32,32,35.78,36.72,55.31,54.05,1.97,1.97,93.42,93.42,704.61,704.61,-4,-4,68,68,53.54,53.22,520.87,522.23,1086.1,1095.54,0.33,0.33,189.56,190.06,9.39,9.39,15.24,15.24,1018.07,1083.11,1.24,1.2,46.23,46.23,51.81,51.85,-35.36,-50.99,43.59,43.59,96,96,35629.74,35558.61,29602.82,29543.72,42039,41955,1339.37,1342.87,2.82,2.82,223.23,223.81,1707000000000,1752000000000,22874.3,22508.6,12.41,12.41,22.26,23.8
NPO-DP,68.22,68.22,40.67,40.67,51.11,51.11,2.42,2.42,32.29,32.15,42,42,911.31,1228.6,38.67,38.67,139.5,139.5,-10.49,-11.83,-7.48,-7.48,4455.31,3276.25,-8.12,-8.12,4374.31,4668.66,-3.46,-3.46,-4.47,-7.07,-10.95,-10.95,-3.16,-3.16,3240.23,3276.25,4050.28,4095.32,-8.37,-8.37,1215.08,1228.6,3240.23,3276.25,-8.19,-8.19,-3.69,-3.69,4455.31,3276.25,9.59,9.75,911.31,921.45,1113.83,1126.21,911.31,921.45,303.77,307.15,119.98,119.98,41.3,41.3,12,12,41.28,41.28,24.1,24.1,18.53,18.53,50,50,1,1,50,50,119,129,57.05,57.05,57.41,57.41,69.97,70.13,10.06,10.06,911.31,921.45,75.08,75.34,37.5,37.5,27.55,29.07,74.28,72.8,4.54,4.54,93.02,93.02,658.75,658.75,0,0,64,64,63.21,62.41,810.06,819.06,554.09,623.85,0.38,0.37,178.08,178.57,11.3,11.35,17.16,17.16,683.72,760.11,2.18,2.01,44.94,44.94,50.59,50.65,90.55,81.85,-51.96,-51.96,100.2,100.2,32726.28,32414.44,20433.57,20238.87,49478,49006,1012.57,1023.83,10.08,10.08,101.26,102.38,519000000000,546900000000,23693.83,22981.84,6.06,6.06,8.87,9.38
Homia Godart,66.22,66.22,29.33,29.33,50.67,50.67,1.9,1.9,32.16,32.03,42,42,1134.13,1370.3,41.67,41.67,132.75,132.75,-10.2,-11.58,4899.45,4875.05,-6.63,-8.6,842.5,838.3,2462.69,2527.81,-2.37,-2.37,-2,-5.83,-9.64,-9.64,1166.54,1160.73,842.5,838.3,-8,-8,-8.6,-8.6,4082.87,4062.54,-9.7,-9.7,1814.61,1805.58,375.88,374.01,0,0,10.2,10.34,729.08,725.45,891.1,886.67,972.11,967.27,486.06,483.64,119.98,119.98,52.64,52.64,12,12,37.7,37.7,24.25,24.25,18.33,18.33,50,50,1,1,50,50,136,146,59.04,59.04,71.73,71.73,70.12,70.27,11.99,11.99,972.11,967.27,67.06,67.32,29,29,29.31,29.97,69.35,68.4,4.96,4.96,92.97,92.97,762.59,762.59,0,0,64,64,55.14,54.75,648.08,644.85,836.21,921.2,0.32,0.32,160.57,161.03,9.97,9.98,17.16,17.16,817.27,887.64,1.69,1.61,43.01,43.01,48.25,48.3,-62.45,-73.48,41.23,41.23,100.2,100.2,29409.65,29582.42,20923.28,21046.2,39748,39981,648.08,644.85,6.55,6.55,81.01,80.61,429500000000,447400000000,20792.62,20707.69,6.69,6.69,10.76,11.52
Suttonia,62.93,62.93,33.33,33.33,62.67,62.67,2.06,2.06,30.57,30.47,45.34,45.34,899.01,1116.18,45.8,45.8,123.75,123.75,-10.86,-12.17,398.33,401.82,-5.29,-7.62,-7.07,-7.07,464.72,468.79,4514.44,4554,2544.9,1730.07,-7.65,-7.65,1936.34,1953.31,-11.31,-11.31,3098.14,3125.3,4398.26,4436.8,2821.52,2846.25,1715.04,1730.07,71.92,72.55,-5.6,-5.6,2544.9,1730.07,10.82,10.95,1106.48,1116.18,1037.32,1046.42,829.86,837.13,484.08,488.33,26.8,26.8,48.6,48.6,15.51,15.51,41.84,41.84,25.66,25.66,16.2,16.2,51,51,1,1,50.5,50.5,135,145,61.49,61.49,87.74,87.74,72.1,72.24,9.31,9.31,1037.32,1046.42,54.92,55.61,32,32,22.52,23.66,74.7,73.1,2.55,2.55,93.31,93.31,692.71,692.71,-4,-4,64,64,56.09,55.54,484.08,488.33,1022.61,1037.79,0.38,0.38,190.21,190.71,9.71,9.71,17.87,17.87,815.63,886.06,1.48,1.43,45.69,45.69,50.31,50.35,17.32,-34.64,-41.23,-41.23,103.37,103.37,38286.96,37994.67,26096.09,25896.87,53698,53288,829.86,837.13,3.24,3.24,69.15,69.76,279500000000,294900000000,29672.4,28989.93,13.28,13.28,13.73,14.76
Northern Rocky Stas Ering,66.22,66.22,29.33,29.33,50.67,50.67,1.9,1.9,32.1,31.98,42,42,933.17,1143.66,41.67,41.67,132.75,132.75,-11.14,-12.41,3391.41,3422.91,1226.45,430.55,1226.45,1237.84,597.23,602.78,4948.47,4994.43,-6.63,-8.6,-1.73,-1.73,-5.83,-5.83,-13.19,-13.19,3359.41,3390.62,3092.79,3121.52,-5.83,-5.83,426.59,430.55,3092.79,3121.52,-2.76,-2.76,1226.45,430.55,10.2,10.34,599.9,605.47,733.21,740.02,799.86,807.29,399.93,403.64,119.98,119.98,52.64,52.64,12,12,37.7,37.7,25.87,25.87,15.84,15.84,50,50,1,1,50,50,136,146,59.04,59.04,71.73,71.73,70.18,70.32,11.99,11.99,799.86,807.29,77.67,77.94,29,29,20.5,21.64,77.72,76.12,4.96,4.96,92.97,92.97,762.59,762.59,0,0,64,64,56.09,55.54,533.24,538.19,957.13,1014.67,0.32,0.32,160.57,161.03,9.54,9.54,17.16,17.16,821.57,891.79,1.58,1.51,43.01,43.01,48.27,48.32,-20,-43.59,51.96,51.96,100.2,100.2,35353.84,35076.72,25152.24,24955.08,47781,47407,533.24,538.19,6.55,6.55,66.66,67.27,401000000000,420000000000,28106.3,27500.15,6.69,6.69,14.41,15.49
Tones0606,66.22,66.22,29.33,29.33,50.67,50.67,1.9,1.9,32.16,32.03,42,42,1022.49,1265.04,41.67,41.67,132.75,132.75,759.57,-2,2664.32,2714.63,759.57,-2,-8.6,-8.6,3096.69,3333.76,5422.13,5524.52,-8.6,-10.2,-10.75,-10.75,-3.74,-3.74,-8.6,-8.6,1051.71,1071.57,1635.99,1666.88,3388.83,3452.83,1051.71,1071.57,1343.85,1369.22,1705.42,1737.62,1519.13,0,10.2,10.34,657.32,669.73,803.39,818.56,876.42,892.97,438.21,446.49,119.98,119.98,52.64,52.64,12,12,37.7,37.7,23.67,23.67,19.12,19.12,50,50,1,1,50,50,136,146,59.04,59.04,71.73,71.73,70.12,70.26,11.99,11.99,876.42,892.97,78.76,79.04,29,29,24.48,26.15,73.4,71.48,4.96,4.96,92.97,92.97,762.59,762.59,0,0,64,64,55.57,55.05,584.28,595.31,770.42,852.34,0.32,0.32,160.57,161.03,9.84,9.84,17.16,17.16,814.8,885.26,1.77,1.68,43.01,43.01,48.25,48.29,67.82,55.68,-57.45,-57.45,100.2,100.2,32426.93,31893.29,23069.9,22690.25,43825,43104,584.28,595.31,6.55,6.55,73.04,74.41,420100000000,442000000000,24482.33,23537.25,6.69,6.69,11.53,12.31
North Deauss Ameationrond,62.93,62.93,33.33,33.33,62.67,62.67,2.06,2.06,30.52,30.42,45.34,45.34,1010.4,1260.81,45.8,45.8,123.75,123.75,-12.57,-13.71,-6.2,-6.2,373.07,-4.24,-6.32,-6.32,4041.59,4286.77,-3.35,-3.35,3481.99,2584.67,-9.8,-9.8,186.54,189.12,-4.24,-4.24,3792.88,3845.48,2766.94,2805.31,-5.29,-5.29,-8.25,-8.25,1803.17,1828.18,-8.49,-8.49,3855.06,2584.67,10.82,10.95,1243.57,1260.81,1165.84,1182.01,932.68,945.61,544.06,551.61,26.8,26.8,48.6,48.6,15.51,15.51,41.84,41.84,26.95,26.95,13.84,13.84,51,51,1,1,50.5,50.5,135,145,61.49,61.49,87.74,87.74,72.17,72.32,9.31,9.31,1165.84,1182.01,55.84,56.53,32,32,28.03,29.54,69.04,67.32,2.55,2.55,93.31,93.31,692.71,692.71,-4,-4,64,64,55.42,54.93,544.06,551.61,1017.12,1033.53,0.39,0.38,190.21,190.71,9.95,9.96,17.87,17.87,807.77,878.47,1.5,1.44,45.69,45.69,50.33,50.38,42.43,17.32,-34.64,-34.64,103.37,103.37,34232.3,33808.71,23332.47,23043.75,48011,47417,932.68,945.61,3.24,3.24,77.72,78.8,299300000000,314800000000,24647.26,23835.14,13.28,13.28,9.68,10.29
Gren Youguan,66.22,66.22,29.33,29.33,50.67,50.67,1.9,1.9,32.18,32.05,42,42,1096.92,1350.49,41.67,41.67,132.75,132.75,501.45,-3.74,4362.61,4423.25,-2,-5.83,814.86,826.18,-4.52,-4.52,6318.26,6406.09,501.45,-3.74,235.05,238.32,501.45,508.42,814.86,826.18,1128.26,1143.94,-4.9,-4.9,2695.29,2732.76,188.04,190.66,2381.89,2414.99,-3.41,-3.41,1002.9,0,10.2,10.34,705.16,714.97,861.87,873.85,940.22,953.29,470.11,476.64,119.98,119.98,52.64,52.64,12,12,37.7,37.7,24.73,24.73,17.64,17.64,50,50,1,1,50,50,136,146,59.04,59.04,71.73,71.73,70.09,70.24,11.99,11.99,940.22,953.29,68.15,68.68,29,29,27.71,29.25,70.57,68.93,4.96,4.96,92.97,92.97,762.59,762.59,0,0,64,64,55.26,54.8,626.81,635.52,750.65,831.58,0.33,0.32,160.57,161.03,9.74,9.74,17.16,17.16,807.4,878.11,1.8,1.7,43.01,43.01,48.24,48.29,-43.59,-58.31,41.23,41.23,100.2,100.2,30347.1,29990.42,21590.22,21336.47,41015,40533,626.81,635.52,6.55,6.55,78.35,79.44,419800000000,443700000000,21940.95,21203.23,6.69,6.69,15.32,16.47
AntidoteNPO,88.67,88.67,72.67,72.67,92,92,7.93,7.93,34.09,33.88,42,42,1296.96,1802.58,11.33,11.33,200.25,200.25,345.86,-4.9,415.03,432.62,1498.71,-2,922.28,961.37,1291.2,1345.92,-1.26,-1.26,7262.99,5768.24,432.32,450.64,6110.14,6369.1,-10.68,-10.68,2651.57,2763.95,-8,-8,7262.99,7570.82,-2,-2,2651.57,2763.95,-4.43,-4.43,9107.56,5768.24,6.4,6.63,576.43,600.86,864.64,901.29,144.11,150.21,144.11,150.21,95.92,95.92,12.62,12.62,12,12,86.2,86.2,36.83,36.83,2.07,2.07,50,50,1,1,50,50,136,146,48.21,48.21,33.33,33.33,68.2,68.38,33.38,33.38,1008.75,1051.5,27.06,27.5,68,68,9.99,12.35,99.62,97.38,0.82,0.82,93.8,93.8,71.48,71.48,0,0,64,64,71.34,71.11,432.32,450.64,362.88,419.24,2.57,2.47,302.78,303.42,14.12,14.12,17.29,17.29,802.44,873.34,3.28,2.77,21.62,21.62,55.59,55.65,18.71,-33.91,30.82,30.82,97.83,97.83,39981.05,38400.87,12929.2,12418.19,102480,98430,432.32,450.64,17.01,17.01,-6.32,-6.32,79800000000,92100000000,35982.95,33677.57,3.68,3.68,21.97,23.49
Pat Pat Pat,48,48,60.33,60.33,46.67,46.67,3.98,3.98,31.06,30.95,42,42,1335.89,1666.08,57,57,96.75,96.75,-11.14,-12.41,4241.96,4298.49,5179.13,3998.59,3123.92,3165.55,345.28,349.88,-3.69,-3.69,246.63,-4.9,-10.39,-10.39,-5.83,-5.83,-3.74,-3.74,1068.71,1082.95,6412.26,6497.71,657.67,666.43,2712.88,2749.03,6001.22,6081.19,-1.98,-1.98,5425.76,3998.59,9.54,9.7,822.08,833.04,1027.61,1041.3,1130.37,1145.43,513.8,520.65,114.92,114.92,25.15,25.15,12,12,48.2,48.2,23.01,23.01,19.96,19.96,50,50,1,1,50,50,136,146,56.2,56.2,53.45,53.45,71.45,71.59,6.29,6.29,1130.37,1145.43,84.33,84.72,52.25,52.25,18.04,19.39,85.46,83.74,5.98,5.98,92.85,92.85,718.52,718.52,0,0,64,64,68.09,67.79,719.32,728.91,821.17,905.49,0.3,0.3,101.82,102.19,10.21,10.21,17.19,17.19,812.34,882.88,1.71,1.62,48.71,48.71,53.91,53.96,46.37,25.5,64.42,64.42,99.76,99.76,47265.76,46708.55,22515.9,22250.47,89514,88459,719.32,728.91,11.22,11.22,0,0,225800000000,247900000000,38757.93,37647.09,7.24,7.24,16.66,17.89
New Asdanst,66.22,66.22,29.33,29.33,50.67,50.67,1.9,1.9,32.16,32.03,42,42,1158.65,1426.88,41.67,41.67,132.75,132.75,-10.2,-11.58,-5.22,-5.22,1522.8,537.18,2515.93,2551.6,1668.46,1692.11,-3.69,-3.69,-8.6,-10.2,-7.45,-7.45,529.67,537.18,-3.74,-3.74,3178.01,3223.07,-5.83,-5.83,2184.88,2215.86,-11.58,-11.58,2515.93,2551.6,4249.82,4310.07,1522.8,537.18,10.2,10.34,744.85,755.41,910.37,923.27,993.13,1007.21,496.56,503.6,119.98,119.98,52.64,52.64,12,12,37.7,37.7,25.23,25.23,16.89,16.89,50,50,1,1,50,50,136,146,59.04,59.04,71.73,71.73,70.12,70.27,11.99,11.99,993.13,1007.21,80.42,80.69,29,29,30.37,32.02,68.62,67.02,4.96,4.96,92.97,92.97,762.59,762.59,0,0,64,64,55.06,54.62,662.09,671.47,743.9,824.47,0.32,0.32,160.57,161.03,10.31,10.31,17.16,17.16,810.49,881.09,1.81,1.71,43.01,43.01,48.25,48.3,-43.59,-58.31,64.81,64.81,100.2,100.2,28826.46,28479.72,20508.38,20261.69,38959,38491,662.09,671.47,6.55,6.55,82.76,83.93,434900000000,456500000000,20063.22,19366.21,6.69,6.69,9.61,10.27
Elputojack,47,47,15.75,15.75,65.33,65.33,1.38,1.38,31.82,31.69,43.68,43.68,826.29,978.36,57.75,57.75,96.75,96.75,-7.48,-9.27,326.63,328.73,1827.56,1252.3,-10.3,-10.3,1983.1,2113.26,10078.81,10143.65,-10.49,-11.83,-9.33,-9.33,427.73,430.48,-9.27,-9.27,-8.72,-8.72,-6.71,-6.71,1049.88,1056.63,-8.72,-8.72,-8.72,-8.72,-12.78,-12.78,1827.56,1252.3,13.78,13.89,972.11,978.36,826.29,831.61,631.87,635.93,437.45,440.26,1588.44,1588.44,72.22,72.22,15.09,15.09,32.89,32.89,23.12,23.12,19.83,19.83,51,51,1,1,51.48,51.48,139,149,65.41,65.41,96.71,96.71,70.51,70.66,16.92,16.92,874.9,880.52,100.39,100.69,15.75,15.75,42.5,43.64,42.05,40.57,1.97,1.97,93.42,93.42,928.41,928.41,-4,-4,64,64,50,49.78,534.66,538.1,1012.39,1030.12,0.28,0.28,158.54,159,9.44,9.44,10.96,10.96,834.29,904.08,1.52,1.46,38.08,38.08,46.22,46.27,95.92,87.75,-67.08,-67.08,104.81,104.81,26561.87,26409.87,22366.15,22238.17,30971,30794,777.69,782.69,2.61,2.61,340.24,342.43,235900000000,245700000000,15273.08,14895.17,13.86,13.86,13.03,13.93
Far Raatheistan,66.22,66.22,29.33,29.33,50.67,50.67,1.9,1.9,32.17,32.01,42,42,1144.81,1458.76,41.67,41.67,132.75,132.75,850.43,-2,2198.03,2306.56,1504.61,549.18,196.25,205.94,-2.9,-2.9,1884.03,1977.05,2812.96,1922.14,1063.04,1115.53,1177.52,1235.66,-8.6,-8.6,3794.22,3981.57,-6.63,-6.63,2485.87,2608.61,-7.35,-7.35,850.43,892.42,-5.62,-5.62,5167.99,2471.32,10.2,10.34,735.95,772.29,899.49,943.91,981.26,1029.72,490.63,514.86,119.98,119.98,52.64,52.64,12,12,37.7,37.7,23.31,23.31,19.58,19.58,50,50,1,1,50,50,136,146,59.04,59.04,71.73,71.73,70.11,70.28,11.99,11.99,981.26,1029.72,64.87,65.62,29,29,29.77,33.17,69.03,66.31,4.96,4.96,92.97,92.97,762.59,762.59,0,0,64,64,55.1,54.55,654.18,686.48,746.59,827.31,0.34,0.33,160.57,161.03,9.92,9.92,17.16,17.16,809.87,880.5,1.8,1.7,43.01,43.01,48.24,48.3,40,10,26.46,26.46,100.2,100.2,29153.38,27898.44,20740.96,19848.14,39401,37705,654.18,686.48,6.55,6.55,81.77,85.81,427300000000,453400000000,20465.67,18636.16,6.69,6.69,12.7,13.66
Inner Waldnianacyopia,59.2,59.2,18.75,18.75,73.33,73.33,1.48,1.48,31.15,31.03,45.34,45.34,906.74,1098.82,48.6,48.6,117,117,589.38,-2,1251.29,1276.95,1813.47,1156.66,770.72,786.53,1722.8,1813.64,2756.47,2812.99,-6.63,-8.6,-7.94,-7.94,1042.75,1064.12,-7.35,-7.35,2856.22,2914.77,-7.35,-7.35,2856.22,2914.77,-7.35,-7.35,1541.45,1573.05,-9.74,-9.74,2402.85,1156.66,12.53,12.65,1303.43,1330.15,906.74,925.32,850.06,867.49,453.37,462.66,13.18,13.18,67.47,67.47,15.09,15.09,37.89,37.89,30.32,30.32,3.91,3.91,47.8,47.8,1,1,50,50,132,142,63.59,63.59,102.04,102.04,71.33,71.49,17.78,17.78,793.39,809.66,105.11,105.23,18.75,18.75,37.57,39.55,52.32,50.25,0.79,0.79,93.84,93.84,701.84,701.84,0,0,66,66,50.8,50.53,566.71,578.33,954.99,1014.17,0.26,0.26,85.37,85.71,9.84,9.84,18.61,18.61,813.88,884.37,1.58,1.51,37.22,37.22,47.38,47.44,36.74,-12.25,51.48,51.48,107.17,107.17,27367.53,26862.17,22227.61,21817.16,32944,32336,850.06,867.49,2.82,2.82,680.05,693.99,353900000000,370000000000,17077.34,16251.61,8.89,8.89,12.43,13.33
Publemostlawicstana,66.22,66.22,29.33,29.33,50.67,50.67,1.9,1.9,32.11,31.96,42,42,1234.58,1540.53,41.67,41.67,132.75,132.75,-4.9,-7.35,-3.35,-3.35,1975.32,942.44,3386.26,3479.79,296.3,304.48,2031.76,2087.87,564.38,-3.74,-3.24,-3.24,4091.74,4204.75,-8,-8,211.64,217.49,1269.85,1304.92,-8,-8,564.38,579.96,1622.59,1667.4,-1.98,-1.98,2539.7,942.44,10.2,10.34,793.66,815.58,970.02,996.81,1058.21,1087.43,529.1,543.72,119.98,119.98,52.64,52.64,12,12,37.7,37.7,24.71,24.71,17.66,17.66,50,50,1,1,50,50,136,146,59.04,59.04,71.73,71.73,70.17,70.34,11.99,11.99,1058.21,1087.43,72.82,73.37,29,29,33.64,36.15,66.6,64.68,4.96,4.96,92.97,92.97,762.59,762.59,0,0,64,64,54.86,54.4,705.47,724.96,754.89,836.03,0.33,0.32,160.57,161.03,10.16,10.16,17.16,17.16,817.42,887.79,1.79,1.69,43.01,43.01,48.26,48.32,-48.99,-62.45,72.11,72.11,100.2,100.2,27160.67,26515.27,19323.26,18864.1,36708,35836,705.47,724.96,6.55,6.55,88.18,90.62,442800000000,468600000000,18034.68,16916.74,6.69,6.69,11.27,12.1
Adant Blan,66.22,66.22,29.33,29.33,50.67,50.67,1.9,1.9,32.16,32.03,42,42,1018.69,1240.17,41.67,41.67,132.75,132.75,-12,-13.19,4400.74,4412.09,174.63,-4.9,-4.9,-4.9,1059.44,1062.17,4470.59,4482.13,174.63,-4.9,-10.75,-10.75,1629.9,1634.11,-4.9,-4.9,1920.96,1925.91,2212.01,2217.72,174.63,175.08,-5.83,-5.83,3667.28,3676.74,-1.06,-1.06,349.27,0,10.2,10.34,654.87,656.56,800.4,802.46,873.16,875.42,436.58,437.71,119.98,119.98,52.64,52.64,12,12,37.7,37.7,25.63,25.63,16.24,16.24,50,50,1,1,50,50,136,146,59.04,59.04,71.73,71.73,70.12,70.26,11.99,11.99,873.16,875.42,69.95,70.31,29,29,24.32,25.24,73.56,72.32,4.96,4.96,92.97,92.97,762.59,762.59,0,0,64,64,55.59,55.13,582.11,583.61,865.16,951.3,0.33,0.32,160.57,161.03,9.76,9.76,17.16,17.16,814.34,884.81,1.66,1.58,43.01,43.01,48.25,48.3,33.17,-20,-28.28,-28.28,100.2,100.2,32539.86,32492.5,23150.25,23116.56,43978,43914,582.11,583.61,6.55,6.55,72.76,72.95,402800000000,423200000000,24632.68,24304.39,6.69,6.69,12.61,13.56
Shirentwis,66.22,66.22,29.33,29.33,50.67,50.67,1.9,1.9,32.14,32,42,42,1143.26,1427.96,41.67,41.67,132.75,132.75,-2,-5.83,-3.35,-3.35,1502.58,537.58,1175.93,1209.56,3462.46,3763.09,6585.2,6773.56,4115.75,3225.5,-10.39,-10.39,-6.63,-6.63,-11.14,-11.14,-5.83,-5.83,-5.83,-5.83,1829.22,1881.54,-11.58,-11.58,195.99,201.59,-6.45,-6.45,5618.33,3763.09,10.2,10.34,734.96,755.98,898.28,923.97,979.94,1007.97,489.97,503.99,119.98,119.98,52.64,52.64,12,12,37.7,37.7,23.12,23.12,19.82,19.82,50,50,1,1,50,50,136,146,59.04,59.04,71.73,71.73,70.14,70.3,11.99,11.99,979.94,1007.97,60.95,61.68,29,29,29.71,32.05,69.07,66.99,4.96,4.96,92.97,92.97,762.59,762.59,0,0,64,64,55.11,54.61,653.29,671.98,760.33,841.75,0.34,0.34,160.57,161.03,9.81,9.82,17.16,17.16,823.87,894.01,1.78,1.69,43.01,43.01,48.25,48.31,10,-37.42,46.9,46.9,100.2,100.2,29189.16,28461.71,20766.42,20248.88,39450,38466,653.29,671.98,6.55,6.55,81.66,84,416700000000,439800000000,20519.98,19325.5,6.69,6.69,10.83,11.55
Scambunny,66.22,66.22,29.33,29.33,50.67,50.67,1.9,1.9,32.13,32.01,42,42,978.27,1200.08,41.67,41.67,132.75,132.75,-6.63,-8.6,2549.09,2575.22,1844.74,1016.54,3521.77,3557.88,1800.02,1818.47,4293.21,4337.22,-4.9,-7.35,-5.05,-5.05,-7.35,-7.35,-8,-8,-5.83,-5.83,1006.22,1016.54,2962.76,2993.13,726.72,734.16,2124.24,2146.02,4147.21,4189.73,1844.74,1016.54,10.2,10.34,628.89,635.33,768.64,776.52,838.52,847.11,419.26,423.56,119.98,119.98,52.64,52.64,12,12,37.7,37.7,25.72,25.72,16.1,16.1,50,50,1,1,50,50,136,146,59.04,59.04,71.73,71.73,70.15,70.29,11.99,11.99,838.52,847.11,77.49,77.76,29,29,22.53,23.76,75.39,73.79,4.96,4.96,92.97,92.97,762.59,762.59,0,0,64,64,55.8,55.29,559.01,564.74,756.59,837.82,0.32,0.32,160.57,161.03,9.81,9.81,17.16,17.16,820.49,890.75,1.79,1.69,43.01,43.01,48.26,48.3,-58.31,-70,81.85,81.85,100.2,100.2,33808.37,33519.61,24052.72,23847.28,45693,45302,559.01,564.74,6.55,6.55,69.88,70.59,389600000000,409700000000,26201.49,25541.94,6.69,6.69,12.71,13.67
