Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Gashia 2,51.67,51.67,51.11,51.11,20,20,3.1,3.1,31.74,31.62,37.37,37.37,595.14,869.78,54.25,54.25,103.5,103.5,2040.47,2087.47,4767.9,5009.92,1700.39,1739.56,5033.17,5149.09,2720.63,2992.04,4897.13,5009.92,2176.5,2226.63,5526.28,5653.56,680.16,695.82,2720.63,-4.47,340.08,347.91,-6.32,-6.32,-4.47,-4.47,2040.47,2087.47,1224.28,1252.48,0,0,5917.37,6053.66,10.86,11,255.06,260.93,1105.26,1130.71,1955.45,2000.49,595.14,608.85,8.01,8.01,32.21,32.21,6.84,6.84,32.88,32.88,19.15,19.15,24.21,24.21,50,50,1,1,50,50,106,116,57.93,57.93,62.62,62.62,70.61,70.74,13.56,13.56,1190.28,1217.69,66.35,66.35,45.33,45.33,20.97,22.78,78.65,76.25,16.31,16.31,91.97,91.97,968.14,968.14,0,0,64,64,67.32,66.95,1020.24,1043.73,468.58,539.01,0.3,0.3,54.11,54.37,10.66,10.71,32.07,32.07,591.11,682.36,2.5,2.23,41.44,41.44,52.92,52.96,-75.5,-75.5,90.55,90.55,99.76,99.76,48280.98,47211.58,26342.36,25758.89,81772,79961,1020.24,1043.73,8.71,8.71,0,0,3300000000,4100000000,38141.98,36447.34,7.53,7.53,17.19,18.54
Rivers Personal F-35,51.67,51.67,51.11,51.11,20,20,3.1,3.1,31.88,31.76,37.37,37.37,836.23,1181.2,54.25,54.25,103.5,103.5,4778.45,4724.82,-2.83,-2.83,477.84,472.48,1146.83,1133.96,-8.37,-8,3378.36,3779.85,0,0,-6.12,-6.12,477.84,472.48,-4.47,-10.95,-4.47,-4.47,-4.47,-4.47,477.84,472.48,-2.65,-2.65,5877.49,5811.52,1318.85,1304.05,5256.29,5197.3,10.63,10.77,358.38,354.36,1553,1535.57,2150.3,2126.17,836.23,826.84,8.01,8.01,32.21,32.21,6.84,6.84,32.88,32.88,19.41,19.41,23.96,23.96,51,51,1,1,50,50,99,109,56.87,56.87,52.43,52.43,70.44,70.58,13.55,13.55,1672.46,1653.69,67.08,67.08,45.33,45.33,36.3,36.66,68.73,67.91,16.94,16.94,91.93,91.93,968.14,968.14,0,0,64,64,66.54,66.24,1433.53,1417.44,409.86,475.7,0.31,0.31,54.53,54.8,9.97,9.97,32.07,32.07,536.56,636.13,2.84,2.46,41.45,41.45,52.7,52.75,-37.42,-37.42,43.59,43.59,99.76,99.76,34777.54,35180.98,18974.81,19194.93,58902,59585,1433.53,1417.44,10.33,10.33,0,0,6600000000,8200000000,22153.29,22269.56,6.94,6.94,12.8,13.9
DONT EVEN GET ME STARTED,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.82,32.82,42,42,304.28,304.28,50,50,112.5,112.5,-6.32,-6.32,813.44,813.44,4057.06,4057.06,2028.53,2028.53,3245.65,3245.65,2846.03,2846.03,-6.32,-6.32,2844,2844,-6.32,-6.32,1217.12,1217.12,5274.18,5274.18,-7.75,-7.75,3245.65,3245.65,811.41,811.41,2839.94,2839.94,2596.52,2596.52,4057.06,4057.06,9.33,9.33,912.84,912.84,912.84,912.84,1217.12,1217.12,304.28,304.28,119.98,119.98,27.72,27.72,12,12,49.93,49.93,24.16,24.16,18.45,18.45,50,50,1,1,50,50,100,100,56.72,56.72,57.19,57.19,69.41,69.41,0.56,0.56,1217.12,1217.12,82.05,82.05,50,50,18.22,18.22,85.16,85.16,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,68.13,68.13,811.41,811.41,511.58,511.58,0.32,0.32,126.07,126.07,10.89,10.89,17.16,17.16,500.55,500.55,2.32,2.32,54.44,54.44,52.68,52.68,45.83,45.83,53.85,53.85,100.2,100.2,44311.19,44311.19,22265.82,22265.82,80337,80337,811.41,811.41,10.54,10.54,101.43,101.43,1800000000,2000000000,36246.56,36246.56,7.09,7.09,13.32,13.32
Czeroveepus,13,13,2.75,2.75,3,3,1.06,1.06,37.22,36.83,42,42,302.83,414,87,87,29.25,29.25,847.92,891.69,-9.8,-9.8,-8.37,-8.37,0,0,169.58,178.34,-2.83,-2.83,-6.32,-6.32,605.66,636.92,-10.49,-10.49,847.92,-5.48,-6.32,-6.32,242.26,254.77,-8.37,-8.37,0,0,121.13,127.38,-6.78,-6.78,847.92,891.69,12.29,12.41,393.68,414,393.68,414,666.22,700.61,302.83,318.46,141.46,141.46,94.63,94.63,12,12,11.29,11.29,1.14,1.14,36.99,36.99,50,50,1,1,50,50,110,120,63.99,63.99,80.8,80.8,65.94,66.17,44.34,44.34,484.52,509.53,108.18,108.18,-97.25,-97.25,56.98,62.32,39.84,37.44,29.5,29.5,91.14,91.14,9879.79,9879.79,0,0,64,64,75.11,75,363.39,382.15,487.66,559.51,0.2,0.2,24.31,24.49,9.6,9.6,17.06,17.06,621.53,709.66,2.41,2.17,10.66,10.66,41.47,41.55,-64.03,-64.03,24.49,24.49,101.85,101.85,8255.08,7885.05,8018.93,7659.49,8474,8094,363.39,382.15,2.76,2.76,151.41,159.23,307200000000,319400000000,3549.68,2972.67,9.02,9.02,7.13,7.21
Cylarn,74.06,74.06,96.78,96.78,65.14,65.14,1.44,1.44,19.26,19.26,30.85,30.85,8584.88,8804.63,29.92,29.92,217.75,217.75,-20.69,-20.69,-14.64,-14.64,-12.63,-12.63,-14.03,-14.03,-21.63,-21.45,-13.68,-13.68,8768.84,8758.7,-19.52,-19.52,-2.45,-2.45,-21.86,-24.04,-21.86,-21.86,-14.11,-14.11,-11.31,-11.31,-20.98,-20.98,103.63,103.51,-6.63,-6.63,8768.84,8758.7,34.34,34.38,5672.15,5665.59,15713.39,15695.22,10654.44,10642.12,4828.99,4823.41,19.47,19.47,69.23,69.23,0.89,0.89,37.05,37.05,73.06,73.06,0.99,0.99,31.99,31.99,13.24,13.24,39.73,39.73,425,435,95.58,95.58,123.21,123.21,92.23,92.24,14.53,14.53,19545.92,19523.32,6.18,6.18,35.5,35.5,95.43,95.45,-301.96,-302.96,22.13,22.13,91.59,91.59,514.38,514.38,8,8,119,119,41.08,40.97,2299.52,2296.86,1469.17,1474.28,0.2,0.2,174.01,174.49,7.5,7.5,18.01,18.01,2843.89,2898.89,0.57,0.57,40.47,40.47,87.03,87.03,-135.44,-135.44,86.32,86.32,121.25,121.25,99243.61,99358.52,81715.51,81810.13,118034,118170,12570.71,12556.17,1.72,1.72,1762.97,1760.93,821800000000,823000000000,4565.21,4570.49,30.18,30.18,145.19,145.72
Blackbird,73,73,24,24,68.19,68.19,1.27,1.27,15.59,15.59,171.47,171.47,22913.33,22942.59,31.5,31.5,217.25,217.25,-75.76,-75.76,-54.92,-54.92,-60.03,-60.03,-41.86,-41.86,-71.46,-71.4,-35.94,-35.94,-77.52,-77.52,-73.64,-73.64,-63.51,-63.51,-62.29,-63.09,-75.76,-75.76,-66.16,-66.16,-60.33,-60.33,-77.71,-77.71,774.47,774.4,-90.74,-90.74,0,0,131.42,131.43,17903.64,17902.1,16705.9,16704.46,10925.49,10924.55,10300.58,10299.69,2739.69,2739.69,78.58,78.58,124.73,124.73,4.52,4.52,282.5,282.5,0.41,0.41,44.48,44.48,38.55,38.55,93.17,93.17,1581,1591,255.8,255.8,231.64,231.64,96.47,96.48,19.75,19.75,6415.73,6415.18,337.77,337.77,-76,-76,120.62,120.62,-5989.28,-5990.28,0.54,0.54,95.08,95.08,579.93,579.93,190,190,217,217,86.96,86.91,12966.86,12965.74,2810.7,2813.57,0.06,0.06,165.59,166.06,0.99,0.99,7.06,7.06,10555.16,10597.77,0.23,0.23,35.25,35.25,70.82,70.83,-568.77,-568.77,253,253,344.54,344.54,180664.95,180680.57,159093.01,159106.77,202454,202471,21090.68,21088.86,1.09,1.09,11456.67,11455.67,236300000000,236300000000,0,0,46.82,46.82,259.45,259.75
Minyos,70.28,70.28,26.57,26.57,73,73,1.31,1.31,18.31,18.3,98.34,98.34,11740.87,11810.87,35.58,35.58,1216.25,1216.25,-34.41,-34.41,-27.19,-27.19,-25.16,-25.16,-24.91,-24.91,-34.66,-34.55,-21.01,-21.01,-50.56,-50.56,-32.45,-32.45,-28.25,-28.25,-36.25,-37.6,-40.55,-40.55,-33.38,-33.38,-29.05,-29.05,-45.77,-45.77,1797.66,1796.86,-47.81,-47.81,0,0,57.38,57.4,9934.59,9930.16,9382.66,9378.48,4039.06,4037.26,3512.23,3510.66,1666.02,1666.02,76.44,76.44,60.5,60.5,5.85,5.85,143.99,143.99,0.62,0.62,31.28,31.28,23.17,23.17,66.48,66.48,572,582,119.06,119.06,149.92,149.92,93.06,93.06,19.47,19.47,2508.73,2507.62,206.06,206.06,-73.43,-73.43,100.58,100.58,-1122.99,-1123.99,0.42,0.42,96.01,96.01,535.58,535.58,54,54,202,202,82.93,82.86,5644.65,5642.14,1772.16,1776.28,0.1,0.1,244.17,244.75,3.86,3.87,10.65,10.65,4383.42,4433.77,0.42,0.42,35.53,35.53,70.35,70.35,-156.73,-156.73,82.26,82.26,167.8,167.8,84385.18,84422.8,73229.78,73262.43,95800,95843,13221.03,13215.14,1.51,1.51,3988.89,3987.11,296900000000,297000000000,0,0,11.1,11.1,197.26,197.63
World Assembly Administered Territory,77.83,77.83,50.67,50.67,54.67,54.67,1.37,1.37,22.95,22.92,42,42,3174.3,3524.82,24.25,24.25,171,171,-12.33,-12.33,-7.59,-7.59,-12.49,-12.49,-7.01,-7.01,772.34,777.22,-11.17,-11.17,-4.69,-4.69,-14.28,-14.28,-12.96,-12.96,788.1,-9.06,-14.21,-14.21,-9.06,-9.06,-10.1,-10.1,-12.33,-12.33,4176.94,4203.35,205.96,207.26,0,0,16.16,16.25,1422.96,1431.96,9194.51,9252.66,2408.09,2423.32,1641.88,1652.26,119.98,119.98,72.82,72.82,12,12,29.04,29.04,38.45,38.45,1.93,1.93,50,50,6.85,6.85,50,50,185,195,65.84,65.84,104.75,104.75,90.1,90.12,16.04,16.04,2408.09,2423.32,56.22,56.22,31,31,71.82,72.39,5.22,3.86,1.97,1.97,93.42,93.42,572.31,572.31,0,0,62,62,52.8,52.51,875.67,881.21,1077.22,1087.99,0.32,0.32,222.46,223,9.16,9.16,17.16,17.16,1101.6,1170.97,1.27,1.23,38.96,38.96,61.2,61.2,-89.11,-89.11,11.83,11.83,101.85,101.85,36718.69,36488.27,31055.61,30860.73,42647,42380,3064.84,3084.22,2.57,2.57,547.29,550.75,1579500000000,1573800000000,10354.67,10070.76,7.4,7.4,13.27,14.37
Me and Julio,68.89,68.89,74,74,43.47,43.47,1.36,1.36,20.94,20.93,40.78,40.78,10348.96,10622.71,37.67,37.67,141.75,141.75,-17.61,-17.61,-13.86,-13.86,-15.17,-15.17,-11.49,-11.49,-16.04,-15.8,-10.95,-10.95,-15.03,-15.03,-21.91,-21.91,-15.78,-15.78,-15.81,-18.71,-20,-20,-15.49,-15.49,-15.81,-15.81,-21.19,-21.19,-7.34,-7.34,-20.03,-20.03,0,0,23.98,24.04,4923.29,4910.5,12257.99,12226.14,4722.34,4710.07,3215.21,3206.86,232.05,232.05,73.63,73.63,10.55,10.55,27.89,27.89,51.7,51.7,1.34,1.34,52.16,52.16,8.7,8.7,50,50,380,390,76.75,76.75,108.91,108.91,91.1,91.1,14.96,14.96,3315.69,3307.07,87.84,87.84,-70,-70,69.21,69.15,-55.05,-55.13,6.89,6.89,92.76,92.76,766.23,766.23,-2,-2,79,79,77.5,77.41,1205.7,1202.57,1303.51,1309.65,0.25,0.25,247.52,248.09,8.53,8.54,16.71,16.71,2400.69,2457.73,0.74,0.73,40.04,40.04,70.28,70.28,-111.8,-111.8,31.62,31.62,105.5,105.5,57773.33,57923.85,49150.45,49278.5,66754,66928,8238.98,8217.57,2.05,2.05,2109.98,2104.5,712800000000,714900000000,17794.19,17840.55,13.91,13.91,103.43,104.9
Veksar,69.72,69.72,100.17,100.17,71.24,71.24,1.31,1.31,15.58,15.57,116.24,116.24,29567.7,29687.25,36.42,36.42,216,216,-30.13,-30.13,-21.69,-21.69,-26.3,-26.3,-16.4,-16.4,-38.29,-38.19,-10.35,-10.35,-57.72,-57.72,-29.72,-29.72,-25.95,-25.95,-34.18,-35.61,-52.52,-52.52,-38.25,-38.25,-28.07,-28.07,-47.46,-47.46,54063.83,54044.34,-45.3,-45.3,0,0,53.98,54.01,18756.6,18749.84,13155.67,13150.93,9682.23,9678.74,6642.96,6640.57,5.46,5.46,76.44,76.44,80.25,80.25,5.32,5.32,226.76,226.76,0.46,0.46,91.23,91.23,38.81,38.81,82.5,82.5,1134,1144,127.44,127.44,150.15,150.15,96.5,96.5,18.5,18.5,-40,-40,229.9,229.9,26.57,26.57,99.55,99.56,-929.31,-930.31,0.41,0.41,96.13,96.13,562.41,562.41,274,274,321,321,32.05,32.04,10203.25,10199.57,2186.26,2189.69,0.1,0.1,143.53,143.97,1.48,1.48,55.9,55.9,6924.14,6970.24,0.31,0.31,36.5,36.5,98.83,98.83,-344.98,-344.98,270.7,270.7,155.79,155.79,180584.07,180649.18,156711.55,156768.05,205012,205086,28352,28341.78,1.46,1.46,-4.47,-4.47,639200000000,639500000000,722.34,722.6,0.22,0.22,279.19,279.48
Aetheris,78.67,78.67,52.89,52.89,76.67,76.67,3.23,3.23,33.17,33.02,43.68,43.68,-5.48,0,23,23,173.25,173.25,1747.41,1773.19,790.14,1202.68,5166.27,5242.47,2811.06,2852.52,-2.37,-1.55,547.02,2220.34,4254.57,4317.33,740.75,1252.8,-6,-6,4786.39,1002.24,1367.54,1387.71,2393.2,2428.5,987.67,1002.24,2887.03,2929.62,5774.06,5859.23,-3.58,-3.58,11168.25,11332.99,7.28,7.28,1044.65,1060.06,569.81,578.21,474.84,481.84,189.94,192.74,19.47,19.47,30.97,30.97,14.16,14.16,58.73,58.73,36.21,36.21,2.14,2.14,47.8,47.8,1,1,50.5,50.5,99,109,56.31,56.31,60.57,60.57,69.05,69.2,18.65,18.65,1519.49,1541.9,33.7,33.7,46.67,46.67,9.35,9.5,98.7,98.03,0.73,0.73,94.04,94.04,284.07,284.07,-4,-4,64,64,68.35,68.13,189.94,192.74,313.17,413.07,1.83,1.83,263.15,263.75,11.23,10.25,18.01,18.01,432.15,583.26,4.18,2.82,36.35,36.35,52.2,52.25,50.5,50.5,65.19,65.19,101.45,101.45,44072.82,43435.43,23534.74,23194.37,75992,74893,664.78,674.58,11.09,11.09,-6.32,-6.32,16100000000,17900000000,39974.05,39309.06,14.26,14.26,13.01,14.95
Kry Onei Ran,58.67,58.67,25.5,25.5,66.67,66.67,1.75,1.75,31.44,31.31,43.68,43.68,343.27,502.88,49,49,114.75,114.75,2013.87,1966.83,2525.58,2896.6,3158.12,3084.34,869.63,849.31,366.16,491.71,1718.2,2431.71,-8.12,-8.12,2121.89,2458.53,-7.94,-7.94,183.08,-9.59,2929.27,2860.84,663.66,648.16,1556.17,1519.82,2471.57,2413.83,1785.02,1743.32,95.2,92.98,5171.99,5051.17,13.38,13.49,1144.25,1117.51,858.18,838.14,915.4,894.01,514.91,502.88,1588.44,1588.44,57.2,57.2,15.09,15.09,40.29,40.29,27.72,27.72,12.03,12.03,51,51,1,1,51.48,51.48,103,113,64.67,64.67,99.43,99.43,70.96,71.12,12.09,12.09,1029.82,1005.76,91.17,91.17,25.5,25.5,34.77,34.07,52.87,53.24,1.65,1.65,93.49,93.49,734.06,734.06,-4,-4,64,64,52.99,52.81,629.34,614.63,751.91,840.75,0.31,0.31,186.15,186.65,9.75,9.72,10.96,10.96,514.69,619.74,1.8,1.69,42.91,42.91,48.59,48.65,64.81,64.81,51.96,51.96,104.81,104.81,35819.93,36675.94,26642.19,27278.87,46576,47689,915.4,894.01,2.69,2.69,400.49,391.13,30200000000,31800000000,23354.59,24169.45,13.65,13.65,10.97,12.58
Southern Eureka,70.96,70.96,69.87,69.87,63.56,63.56,2.93,2.93,22.38,22.37,42,42,10090.63,10357.4,34.56,34.56,148.5,148.5,-20.4,-20.4,-11.17,-11.17,-14.39,-14.39,-9.03,-9.03,-12,-11.75,-8.15,-8.15,-13.27,-13.27,-18.08,-18.08,-12,-12,-18.6,-21.12,-19.39,-19.39,-14.14,-14.14,-16.31,-16.31,-17.46,-17.46,-7.86,-7.86,-19.81,-19.81,0,0,23.92,23.98,12049.97,12018.5,6367.87,6351.24,8033.32,8012.33,1077.64,1074.82,13.55,13.55,34.14,34.14,10.55,10.55,44.44,44.44,75.37,75.37,0.97,0.97,53.09,53.09,3.3,3.3,49.01,49.01,308,318,82.41,82.41,118.72,118.72,90.35,90.36,12.83,12.83,9404.86,9380.29,35.38,35.38,33.8,33.8,70.87,70.79,-64.19,-64.25,2.41,2.41,93.33,93.33,578.94,578.94,-2,-2,115,115,44.21,44.12,-6.32,-6.32,1388.32,1393.85,0.24,0.24,140.61,141.05,9.66,9.67,18.47,18.47,2611.71,2667.71,0.64,0.64,42.17,42.17,71.18,71.18,-139.93,-139.93,96.02,96.02,99.76,99.76,56037.28,56184.03,31559.3,31641.95,92428,92670,8621.12,8598.6,1.92,1.92,97.97,97.71,553900000000,555300000000,16306.85,16405.74,18.23,18.23,130.78,131.41
Mygrdiyah,66.4,66.4,7.5,7.5,41.33,41.33,1.16,1.16,32.59,32.38,44.28,44.28,614.07,757.44,41.4,41.4,132.75,132.75,294.75,302.98,-5.8,-5.8,-7.87,-7.87,1408.27,1447.55,-7.87,-7.48,-4.1,-4.1,-12.57,-12.57,-6.82,-6.82,-4.69,-4.69,949.76,-6.48,-1.41,-1.41,-7.87,-7.87,-9.59,-9.59,-7.87,-7.87,-5.1,-5.1,-9.8,-9.8,294.75,302.98,16.4,16.49,1432.83,1472.8,982.52,1009.92,1023.45,1052,736.89,757.44,13.96,13.96,85.87,85.87,14.16,14.16,20.45,20.45,27.45,27.45,12.74,12.74,52.16,52.16,1,1,50,50,98,108,67.21,67.21,99.78,99.78,69.65,69.88,21.65,21.65,982.52,1009.92,99.94,99.94,-92.5,-92.5,70.72,72.03,1.24,-0.92,7.12,7.12,92.73,92.73,1128.23,1128.23,0,0,64,64,75.4,75.3,818.76,841.6,828.73,921.56,0.26,0.26,111.34,111.73,9.58,9.59,18.33,18.33,564.32,659.06,1.7,1.61,33.35,33.35,45.24,45.32,-95.13,-95.13,77.14,77.14,105.16,105.16,15538.48,15121.87,14340.24,13955.76,16699,16251,1187.21,1220.32,2.47,2.47,573.13,589.12,41500000000,42700000000,4552.77,4234.12,6.59,6.59,7.21,7.28
Ausaland,47.33,47.33,44.89,44.89,72,72,2.66,2.66,30.56,30.46,42,42,137.92,348.37,57.5,57.5,96.75,96.75,3475.68,3511.53,3296.93,3544.97,1268.9,1281.99,3972.2,4013.17,1324.07,1504.94,4870.36,6064.35,3475.68,3511.53,3310.17,3344.31,1599.92,1616.42,3199.83,445.91,441.36,445.91,2206.78,2229.54,2096.44,2118.06,2923.98,2954.14,1986.1,2006.59,559.79,565.57,8220.26,8305.04,10.72,10.86,1103.39,1114.77,758.58,766.4,1034.43,1045.1,344.81,348.37,468.75,468.75,37.63,37.63,13.62,13.62,54.1,54.1,28.88,28.88,7.74,7.74,50,50,1,1,50.99,50.99,108,118,62.42,62.42,98.07,98.07,72.12,72.25,11.86,11.86,1034.43,1045.1,64.55,64.55,40.67,40.67,14.48,15.6,87.41,85.5,0.86,0.86,93.77,93.77,609,609,-8,-8,64,64,66.12,65.7,482.73,487.71,657.82,741.13,0.32,0.32,76.96,77.28,9.99,9.96,15.95,15.95,564.76,659.44,1.94,1.81,43.14,43.14,52.31,52.36,-75.5,-75.5,89.44,89.44,106.18,106.18,51414.49,50891.88,30524.69,30214.42,81123,80299,827.54,836.08,3.01,3.01,206.89,209.02,24900000000,26400000000,43959.39,42952.75,13.97,13.97,17.82,20
Holy Kid Island Empire,71.87,71.87,12.33,12.33,76.67,76.67,1.29,1.29,31.95,31.87,45.83,45.83,258.18,398.37,33.2,33.2,150.75,150.75,289.16,278.86,2891.15,3202.93,289.16,278.86,-8.12,-8.12,-2.9,-2,2518.55,3314.47,-2.79,-2.79,-3.46,-3.46,-9.17,-9.17,-7.48,-12.49,289.16,278.86,202.41,195.2,1115.32,1075.61,-8.12,-8.12,702.24,677.24,42.96,41.43,578.31,557.72,13.6,13.71,1703.96,1643.29,877.8,846.54,826.16,796.75,413.08,398.37,485.41,485.41,77.47,77.47,16.29,16.29,33.73,33.73,32.6,32.6,2.74,2.74,46.97,46.97,1,1,50.99,50.99,102,112,65.82,65.82,104,104,70.36,70.45,26.74,26.74,1187.61,1145.33,65.83,65.83,-87.67,-87.67,53.02,51.22,35.36,35.67,0.74,0.74,94,94,585.12,585.12,-4,-4,64,64,76.14,76.05,516.35,497.97,669.46,753.49,0.38,0.38,101.1,101.46,9.54,9.5,15.87,15.87,532.37,632.84,1.92,1.79,28.26,28.26,45.8,45.83,54.77,54.77,-47.96,-47.96,105.5,105.5,20230.62,20960.05,17680.82,18318.32,22823,23646,1032.7,995.93,2.57,2.57,464.72,448.17,37800000000,40400000000,9508.39,10228.5,15.45,15.45,8.87,9.99
Etina,66.22,66.22,39.56,39.56,57.33,57.33,2.36,2.36,32.64,32.49,42,42,290.56,554.68,41.67,41.67,132.75,132.75,774.83,739.57,0,0,-8.37,-8.37,-5.48,-5.48,774.83,961.44,619.86,591.65,3486.72,3328.05,-3.87,-3.87,387.41,369.78,-8.37,-13.04,2324.48,2218.7,3486.72,3328.05,387.41,369.78,1162.24,1109.35,2711.9,2588.49,-6.06,-6.06,4261.55,4067.62,9.49,9.64,871.68,832.01,871.68,832.01,1162.24,1109.35,581.12,554.68,119.98,119.98,42.42,42.42,12,12,44.14,44.14,25.29,25.29,16.79,16.79,50,50,1,1,50,50,100,110,58.02,58.02,67.02,67.02,69.6,69.76,7.78,7.78,1162.24,1109.35,53.67,53.67,36.67,36.67,25.55,24.38,75.8,76.3,3.5,3.5,93.16,93.16,651.72,651.72,0,0,64,64,64.1,63.78,774.83,739.57,602.11,738.87,0.36,0.36,159.17,159.63,9.88,9.82,17.16,17.16,519.78,623.35,2.06,1.81,47.22,47.22,49.85,49.9,-48.99,-48.99,-33.17,-33.17,100.2,100.2,33232.34,34778.17,21052.66,22031.94,49626,51934,774.83,739.57,8.55,8.55,96.85,92.45,49100000000,54400000000,24724.86,26292.29,6.69,6.69,9.72,10.41
OhWow,65.2,65.2,27.67,27.67,60,60,1.45,1.45,29.55,29.47,42,42,965.25,1152.6,43.2,43.2,128.25,128.25,-8.37,-8.37,1544.41,1536.8,-7.75,-7.75,360.36,358.59,3346.21,3483.41,-8,-8,2059.21,2049.06,2574.01,2561.33,1853.29,1844.16,-7.07,-12.25,-12.65,-12.65,-8.89,-8.89,1287,1280.66,-11.83,-11.83,2368.09,2356.42,86.49,86.06,2059.21,2049.06,13.64,13.75,1222.65,1216.63,1287,1280.66,1222.65,1216.63,772.2,768.4,644.28,644.28,69.1,69.1,14.16,14.16,35.1,35.1,30.58,30.58,3.5,3.5,51,51,2.52,2.52,51.48,51.48,139,149,65.32,65.32,101.69,101.69,73.62,73.75,11.62,11.62,1351.35,1344.7,53.66,53.66,25.67,25.67,41.76,42.19,44.12,43.24,2.35,2.35,93.34,93.34,743.31,743.31,-4,-4,64,64,52.2,51.95,707.85,704.37,1057.7,1069.74,0.35,0.35,191.14,191.64,9.89,9.9,15.15,15.15,843.17,919.13,1.35,1.3,43.38,43.38,50.73,50.77,-71.41,-71.41,45.83,45.83,104.46,104.46,34500.98,34676.81,28378.92,28523.55,41070,41279,1287,1280.66,2.62,2.62,386.1,384.2,386200000000,396000000000,20079.57,20043.2,13.76,13.76,11.54,12.42
Yotimmoto,66.17,66.17,96.09,96.09,62.67,62.67,1.5,1.5,19.64,19.64,51.1,51.1,15693.73,15944.94,41.75,41.75,78.75,78.75,-22.85,-22.85,-15.28,-15.28,-19.18,-19.18,-13.01,-13.01,-20.33,-20.14,-13.89,-13.89,-22.58,-22.58,-22.62,-22.62,-22.14,-22.14,-20.05,-22.41,-24.94,-24.94,-16.09,-16.09,-16.19,-16.19,-25.85,-25.85,-9.56,-9.56,-24.27,-24.27,0,0,29.55,29.6,8171.88,8157.88,14857.97,14832.5,8543.33,8528.69,4457.39,4449.75,496.32,496.32,66.83,66.83,19.56,19.56,25.27,25.27,74.16,74.16,0.98,0.98,41.19,41.19,10.95,10.95,49.5,49.5,470,480,89.27,89.27,121.06,121.06,91.94,91.95,8.68,8.68,4271.67,4264.34,123.06,123.06,38.57,38.57,77.33,77.3,-127.12,-127.19,0.68,0.68,94.28,94.28,603.69,603.69,0,0,76,76,44.73,44.63,3064.46,3059.2,1419.62,1424.97,0.17,0.17,13.79,13.93,5.81,5.81,15.83,15.83,3030.47,3084.74,0.61,0.61,46.32,46.32,82.34,82.34,-123.26,-123.26,53.08,53.08,112.08,112.08,81068.78,81207.96,65511.87,65624.34,98024,98192,12815,12793.03,1.8,1.8,1857.25,1854.06,681700000000,682900000000,18402.61,18434.21,0.89,0.89,119.35,120.1
Myeass,55.73,55.73,24.67,24.67,69.11,69.11,1.43,1.43,27.45,27.4,46.3,46.3,1524.17,1705.26,51.2,51.2,110.25,110.25,-11.22,-11.22,-9.63,-9.63,-10,-10,-9.9,-9.9,2133.83,2273.68,8291.47,8245.89,-8.37,-8.37,-9.33,-9.33,-7.62,-7.62,-9.27,-13.64,-12.08,-12.08,-5.81,-5.81,-6,-6,-8.12,-8.12,990.71,985.26,365.8,363.79,0,0,17.2,17.29,2095.73,2084.21,2603.78,2589.47,1587.67,1578.95,762.08,757.89,1100.21,1100.21,69.89,69.89,17.69,17.69,38.58,38.58,30.39,30.39,3.79,3.79,51,51,3.3,3.3,52.44,52.44,144,154,68.72,68.72,105.78,105.78,77.49,77.59,13.65,13.65,1079.62,1073.68,104.95,104.95,24.67,24.67,68.69,68.77,-0.67,-1.55,1.09,1.09,93.65,93.65,728.41,728.41,0,0,67,67,48.79,48.62,1016.11,1010.53,1070.89,1082.03,0.23,0.23,137.8,138.23,9.46,9.46,13.04,13.04,885.74,960.31,1.29,1.25,41.35,41.35,51.69,51.72,-42.43,-42.43,-56.57,-56.57,104.81,104.81,30935.51,31106.51,25600.03,25741.54,36630,36832,1905.21,1894.74,2.37,2.37,825.59,821.05,203400000000,205000000000,9682.81,9705.23,7.24,7.24,15.18,16.34
