Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Friveld,16.67,16.67,57.33,58.33,15,15,3.61,2.26,30.51,29.89,37.37,37.37,1206.91,1332.93,83.33,83.33,38.25,38.25,2633.26,2326.58,3072.13,2791.89,-10.95,-11.49,2194.38,1841.87,-7.07,-7.48,-4,-4.56,-10.77,-11.31,1097.19,484.7,2194.38,1841.87,0,-3.46,877.75,387.76,-10,-10.58,-5.48,-6.48,3072.13,2811.28,3072.13,2811.28,-10.71,-12.01,2633.26,2326.58,13.34,13.34,768.03,848.23,1865.22,2059.99,3620.73,3998.8,1206.91,1332.93,8.08,8.08,27.72,44.24,6.84,6.84,31.04,31.26,7.93,6.64,31.76,32.14,46.97,46.97,1,1,50,50,100,100,60.36,61.82,80.58,86.88,72.19,73.1,23.39,23.62,2633.26,2908.22,96.47,99.63,50,50.75,49.56,57.18,47.03,41.33,19.57,19.57,91.75,91.75,2162.28,2118.1,0,0,64,64,65.48,64.93,1755.5,1938.81,445.88,488.3,0.22,0.21,30.87,31.08,11.5,11.47,31.66,31.66,550.12,552.92,2.61,2.41,31.61,31.38,54.34,54.86,-96.44,-96.44,57.45,51.96,101.45,101.45,40815.47,38223.7,20509.27,24769.34,73999,55986,1755.5,1938.81,3.75,3.15,438.88,484.7,2000000000,1300000000,20571,16359.75,11.53,11.53,14.38,14.32
Utemanyia,65.33,65.33,74.67,70.33,68.67,68.67,9.38,3.06,32.45,30.91,44.28,44.28,-4.47,-4.47,43,43,128.25,128.25,5470.28,5229.19,4787.85,4547.65,2903.98,2579.73,4457.27,4183.35,-3.35,-4.24,297.15,139.44,5943.02,5717.24,810.41,522.92,4052.06,3765.01,4794.94,4531.96,5132.61,4880.57,5943.02,5717.24,67.53,-3.16,3781.92,3486.12,2633.84,2300.84,6400.26,5112.08,14317.28,13526.16,8.54,8.54,1350.69,1394.45,590.93,610.07,590.93,610.07,168.84,174.31,445.77,445.77,10.66,32.66,15.09,15.09,66.5,62.99,28.78,28.4,8.11,9.46,47.8,47.8,1,1,50.99,50.99,100,100,55.3,58.46,48.51,66.94,69.8,71.64,13.91,11.72,844.18,871.53,45.76,52.61,71,64.5,6.89,8.28,115.62,105.39,1.16,1.16,93.63,93.63,328.23,368.17,-4,-4,66,66,72.43,71.11,253.25,261.46,381,465.06,1.2,0.59,83.06,83.39,14.15,13.64,16.04,16.04,406.27,412.14,3.09,2.51,41.09,43.28,57.47,56.75,-51.96,-51.96,83.67,80,107.5,107.5,69784.26,63956.11,20483.94,35159.95,192122,107639,675.34,697.22,12.31,7.76,590.93,610.07,3000000000,2300000000,64969.14,58647.75,14.26,14.26,28.84,25.8
God-King Rorschach,75.73,75.73,52,52,69.33,69.33,1.52,1.52,24.07,23.99,45.34,45.34,1122.39,1165.23,27.4,27.4,164.25,164.25,-2.45,-4.24,-2.19,-3.79,3384.43,3083.39,4544.8,4115.97,1208.72,1104.28,6851.74,6424.93,4282.34,4015.58,-2.12,-3.67,120.87,17.93,138.14,-2.83,6354.44,6166.78,-5.81,-6.86,-7.48,-8.25,-8.72,-9.38,1733.66,1240.53,-4.18,-7.24,7666.77,7098.97,14.7,14.7,1295.06,1344.5,6302.63,6543.24,1381.4,1434.14,518.02,537.8,8.99,8.99,65.73,65.73,16.29,16.29,38.86,38.86,40.32,39.9,1.8,1.82,51.62,51.62,6.28,6.28,51.48,51.48,149,149,66.88,66.88,104.88,104.88,86.77,87.03,15.53,15.64,3108.15,3226.8,34.97,35.18,40,40,48.11,50.82,34.57,32.6,0.77,0.77,93.9,93.9,419.8,419.8,-8,-8,66,66,63.09,62.14,259.01,268.9,1043.64,1043.59,0.45,0.45,290.87,291.5,9.29,9.3,26.67,26.67,834.44,836.45,1.4,1.4,39.47,39.36,60.35,60.44,-65.8,-63.95,96.07,91.6,106.84,106.84,47268.03,45530.2,37861.46,36469.47,57600,55482,2849.14,2957.9,2.49,2.49,-11.4,-11.4,344200000000,333900000000,24532.11,22400.86,14.28,14.28,27.33,26.63
Viridian Embassy to the World Assembly,59,59,75.33,72.22,32,32,9.95,3.16,31.21,29.89,40.78,40.78,-3.16,-3.16,48.75,48.75,117,117,2287.25,1993.15,3845.13,3644.14,2477.86,2192.46,6353.48,6245.2,3812.09,3786.98,3148.78,2959.83,3049.67,2790.41,5085.32,4962.94,1969.58,1793.83,6099.34,5979.45,698.88,332.19,3049.67,2790.41,5463.99,5315.07,3557.95,3321.92,2604.93,2325.34,7216.31,6117.68,7814.78,6976.02,9,9,238.26,249.14,1111.86,1162.67,1032.44,1079.62,238.26,249.14,451.62,451.62,10.05,31.68,12,12,46.99,45.35,23.22,22.79,19.71,20.24,52.16,52.16,2.52,2.52,50.99,50.99,102,102,55.56,58.69,45.32,62.21,71.26,73.09,14.67,13.09,1191.28,1245.72,46.01,52.91,72,67.33,6.58,8,118.17,107.53,9.74,9.74,92.49,92.49,576.25,613.75,-8,-8,62,62,73.68,72.71,317.67,332.19,358.43,444.31,0.63,0.44,63.04,63.33,12.96,12.58,16.02,16.02,399.66,405.48,3.34,2.62,40.33,41.91,58.39,58.11,-81.24,-81.24,102.47,99.5,105.84,105.84,74152.12,68978.3,21028.21,37291.75,209315,117721,476.51,498.29,12,7.31,79.42,83.05,53000000000,30100000000,69258.08,63460.03,12.59,12.59,23.88,21.83
Yotimmoto,66.67,66.67,90.14,90.14,65.62,65.62,1.49,1.49,19.95,19.95,51.1,51.1,14160.03,14160.03,41,41,78.75,78.75,-22.05,-22.32,-14.31,-14.64,-18.22,-18.55,-12.15,-12.44,-20.2,-20.4,-9.92,-10.16,-21.77,-22.05,-19.29,-19.52,-21.02,-21.31,-19.13,-19.44,-22.05,-22.32,-14.93,-15.33,-15.03,-15.43,-22.41,-22.67,-8.46,-8.8,-22.41,-23,0,0,28.71,28.71,8236.88,8236.88,13789.84,13789.83,8144.33,8144.33,3516.87,3516.87,496.32,496.32,66.94,66.94,19.56,19.56,31.7,31.7,72.33,72.32,1,1,41.19,41.19,10.42,10.42,49.5,49.5,418,418,87.69,87.69,119.95,119.95,91.73,91.73,10.1,10.11,3887.07,3887.07,122.92,122.95,38.43,38.43,77.25,76.82,-121.76,-119.52,0.68,0.68,94.3,94.3,571.46,571.46,0,0,76,76,45.18,45.15,3054.12,3054.12,1383.93,1383.94,0.17,0.17,13.73,13.86,5.87,5.86,15.83,15.83,2763.55,2764.98,0.65,0.65,44.9,44.89,77.52,77.52,-119.25,-119.89,54.97,52.53,112.37,112.37,76260.57,76260.56,61680.55,61680.54,92138,92138,12031.4,12031.4,1.82,1.82,1943.53,1943.53,650400000000,649700000000,17387.41,17692.45,0.86,0.86,116.97,116.83
No Trees Allowed,69.17,69.17,23,35,45.33,45.33,1.63,1.64,32.61,31.24,40.78,40.78,486.43,637.54,37.25,37.25,141.75,141.75,3372.55,4080.24,-5.37,-6.57,994.47,963.39,-2,-4,2248.37,2776.83,2602.05,3126.48,168.63,-2.05,-2.24,-4.47,-3.74,-5.1,2940.17,3513.54,-2,-4,2875.32,3428.54,2723.99,3230.19,2291.61,2663.49,2507.8,2946.84,138.36,45.34,4535.65,5043.63,13.45,13.45,648.57,850.05,918.8,1204.24,1026.9,1345.91,594.52,779.21,407.94,407.94,61.21,61.02,11.33,11.33,32.25,37.68,27.04,26.76,13.65,14.23,51,51,1,1,50.5,50.5,93,93,61.79,61.78,88.31,87.32,69.63,71.22,16.86,13.42,972.85,1275.08,75.57,75.8,-77,-66.75,35.34,38.29,51.53,49.09,5.98,5.98,92.85,92.85,814.22,720.73,0,0,64,64,77.29,78.12,864.76,1133.4,516.56,539.54,0.31,0.31,216.81,217.34,9.84,9.94,16.19,16.19,391.62,397.38,2.3,2.23,38.14,41.58,47.48,50.46,41.23,41.23,24.49,0,103.37,103.37,33991.45,40088.36,26212.31,30864.05,42825,50578,864.76,1133.4,3.16,3.16,432.38,566.7,179200000000,70800000000,21992.47,24734.52,6.78,6.78,7.7,8.7
Norvikeland,71.56,71.56,97.73,97.73,72.86,72.86,1.52,1.52,20.32,20.31,12.74,12.74,13613.97,13669.71,33.67,33.67,212.75,212.75,-27.17,-27.39,-21.32,-21.54,-19.22,-19.44,-9.74,-10.1,-18.19,-18.36,-16.35,-16.49,-25.57,-25.81,-17.49,-17.75,-12.88,-13.11,-18.38,-18.71,-16.67,-17.03,-24.82,-25.06,-21.86,-22.14,-25.9,-26.13,11399.9,10731.17,-27.01,-27.32,0,0,29.44,29.44,12911.32,12964.18,16600.27,16668.23,5972.58,5997.04,3249.79,3263.09,1406.5,1406.5,65.73,65.73,0.42,0.42,78.85,78.85,110.66,110.43,0.73,0.74,71.86,71.86,0.87,0.87,48.04,48.04,203,203,73.23,73.23,116.6,116.6,91.48,91.49,15.78,15.78,1932.31,1940.22,58.63,58.98,40,40,92.72,92.79,-213.51,-213.92,0.68,0.68,94.27,94.27,426.44,426.44,32,32,156,156,40.09,40,1756.64,1763.83,1357.82,1357.83,0.17,0.17,181.66,182.15,9.96,9.96,11.71,11.71,2701.76,2703.21,0.67,0.67,39.22,39.22,94.46,94.47,-206.93,-207.09,149.82,148.49,40.34,40.34,87550.33,87193.37,70127.38,69841.45,106687,106252,19498.73,19578.56,2.17,2.17,-11.83,-11.83,3170600000000,3159100000000,6391.17,6277.92,0.34,0.34,150.2,150.1
Seafoam Island,82.17,82.17,100.07,100.07,85.67,85.67,1.54,1.54,20.43,20.42,65.68,65.68,17952.88,18003.78,17.83,17.83,220.75,220.75,1481.11,1215.25,-16.83,-17.11,-17.43,-17.67,-8.63,-9.03,-13.82,-14.04,-10.08,-10.32,-13.2,-13.78,-19.25,-19.48,-3.32,-3.74,-22.67,-22.93,-28.18,-28.39,-23.19,-23.45,-17.44,-17.78,-28.71,-28.98,11225.94,10801.37,2734.22,2677.16,1481.11,1215.25,47.07,47.07,16101.49,16147.14,14025.69,14065.45,6620.13,6638.89,9481.37,9508.24,1385.6,1385.6,65.08,65.08,38.16,38.16,10.52,10.52,137.95,137.74,0.63,0.64,72.05,72.05,0.51,0.51,65.81,65.81,421,421,99.98,99.98,129.45,129.45,91.41,91.41,26.4,26.39,13913.49,13952.93,63.06,63.72,-59.14,-59.14,98.9,98.91,-732.76,-733.47,3.76,3.76,93.12,93.12,226.17,226.17,15,15,136,136,77.65,77.57,5105.35,5119.82,1574.07,1574.1,0.16,0.16,374.05,374.76,19.35,19.33,11.8,11.8,3948.97,3950.3,0.51,0.51,28.6,28.61,96.98,96.98,-248.04,-248.2,203.55,202.38,144.14,144.14,139765,139369.93,111355.06,111040.29,171116,170633,20253.1,20310.51,1.67,1.67,3197.86,3206.92,935100000000,932600000000,1537.42,1533.07,0.49,0.49,151.62,151.52
Estados Unidos EUA,61,61,74.67,70.33,74,74,9.38,3.06,32.07,30.62,43,43,-6.32,-6.32,47.25,47.25,119.25,119.25,4595.42,4332.84,828.47,533.27,6666.6,6465.93,5631.01,5399.38,2588.97,2466.39,5333.93,5159.41,3559.83,3266.29,4332.64,4106.2,355.98,166.65,4919.04,4666.13,2977.32,2666.36,3883.46,3599.59,5566.29,5332.72,64.72,-3.16,3139.13,2773.02,5779.35,4522.28,14821.86,14065.06,8.77,8.77,970.86,999.89,566.34,583.27,485.43,499.94,161.81,166.65,910.2,910.2,10.66,32.66,15.09,15.09,72.22,68.35,29.13,28.72,6.91,8.33,51.62,51.62,1,1,51.96,51.96,95,95,58.28,61.01,67.7,82.8,70.22,72.03,15.16,12.97,809.05,833.24,63.86,71.74,71,64.5,6.6,7.99,117.71,107.29,0.77,0.77,93.9,93.9,306.24,344.85,-8,-8,71,71,72.83,71.54,242.72,249.97,563.8,673.86,0.48,0.38,79.22,79.55,12.43,11.87,13.91,13.91,331.63,336.94,2.16,1.92,39.84,42.03,57.1,56.37,37.42,37.42,94.34,91.1,98.34,98.34,72745.67,66858.49,21353.21,36755.54,200275,112524,647.24,666.59,8.1,3.41,80.91,83.32,3800000000,3400000000,67944.46,61509.81,12.49,12.49,32.18,28.77
The Children of Gerizim,23.67,23.67,56,56.89,66.67,66.67,3.48,2.19,29.27,28.81,45.83,45.83,177.95,189.84,76.33,76.33,54,54,4840.27,4708,1879.16,1640.21,5623.25,5543.29,213.54,-2.45,3131.94,3113.36,3993.58,3879.92,-5.59,-6.84,2829.42,2676.73,-4.58,-6.24,925.35,531.55,3416.66,3189.29,398.61,106.31,-4.9,-6,-2,-4,-5.57,-6.56,726.04,592.3,10463.52,10251.29,13.42,13.42,2313.36,2467.9,1423.61,1518.71,1245.66,1328.87,355.9,379.68,1843.75,1843.75,28.72,45.56,17.01,17.01,50.13,50.48,20.05,19.94,23.32,23.43,50,50,1,1,51.96,51.96,95,95,65.2,66.46,96.83,97.13,74.07,74.86,12.71,12.46,1334.63,1423.79,108.7,109.64,49,49.67,36.57,41.07,55.15,49.33,1.38,1.38,93.56,93.56,768.67,762.59,-4,-4,65,65,64.6,63.92,800.78,854.27,762.8,815.9,0.24,0.24,45.51,45.76,10.62,10.58,9.97,9.97,340.75,346.12,1.78,1.72,42.29,42.54,54.82,55.3,82.16,82.16,33.91,23.45,105.16,105.16,49383.17,47112.28,25305.8,31017.54,88100,68074,1512.58,1613.63,2.63,2.52,533.85,569.52,10400000000,8700000000,31308.93,27749.13,14.46,14.46,15.27,15.27
Emory,79.67,79.67,100.29,100.29,75.33,75.33,1.51,1.51,22.6,22.61,10.68,10.68,2855.3,2875.31,21.5,21.5,213.75,213.75,8846.89,8689.82,609.13,350.51,-8.02,-8.53,39796.5,39768.71,4133.38,4052.82,-14.31,-14.48,7965.83,7736.86,-15.3,-15.59,516.67,355.99,-12.33,-12.81,4858.54,4673.52,-9.97,-10.38,1595.34,1387.45,5003.57,4819.56,50641.19,50711.31,20912,20927.12,16812.72,16426.68,25.34,25.34,498.54,502.04,1994.18,2008.15,5846.56,5887.54,4758.83,4792.18,6.65,6.65,66.02,66.02,0.24,0.24,114.16,114.16,188.77,188.56,0.52,0.52,82.58,82.58,6.28,6.28,34.88,34.88,138,138,64.83,64.83,130.92,130.92,90.26,90.25,21.2,21.21,1087.73,1095.36,4.59,4.59,39.62,39.62,30.56,31.6,41.77,39.12,0.59,0.59,94.78,94.78,327.49,327.49,16,16,138,138,67.92,67.56,-20,-20,1259.07,1259.06,1.58,1.56,121.26,121.66,9.91,9.9,42.66,42.66,2789.25,2790.68,0.81,0.81,33.8,33.79,96.75,96.75,-492.25,-491.59,487.12,485.77,30.51,30.51,173975.88,172774.42,139678.39,138713.79,211570,210109,12055.7,12140.19,2.67,2.67,-30,-30,44636800000000,44756100000000,120739.26,118177.71,0.32,0.32,145.38,145.24
Medopenbobss,44.33,44.33,23,35,70.67,70.67,1.63,1.64,30.41,29.1,45.83,45.83,496.8,657.53,59.75,59.75,92.25,92.25,317.95,105.2,3213.68,3955.15,1987.19,2314.49,71.54,-2.9,3020.52,3839.95,1144.62,1009.96,361.67,257.75,-1.73,-3.46,258.33,184.11,1112.82,1157.24,715.39,631.22,2682.7,3235.02,-4.9,-6,-2,-4,2603.21,3129.82,826.67,967.88,2666.8,2677.44,16.09,16.09,1887.83,2498.6,1092.95,1446.56,1092.95,1446.56,695.51,920.54,1225.08,1225.08,61.21,61.02,18.02,18.02,38.42,45.12,28.22,27.91,10.12,11.46,51.62,51.62,1,1,53.38,53.38,106,106,69.66,69.65,104.43,104.02,72.33,74.35,17.88,14.45,1092.95,1446.56,102.43,102.37,-77,-66.75,48.03,51.91,26.74,23.55,0.92,0.92,93.73,93.73,800.19,707.53,-8,-8,71,71,77.2,78.03,745.19,986.29,1056.54,1058.24,0.25,0.25,193.59,194.09,9.86,9.99,12.49,12.49,573.62,576.24,1.35,1.34,37.12,40.55,48.75,51.86,61.4,61.4,35.07,25.1,104.46,104.46,36326.14,42951.66,28012.7,33068.51,45767,54191,1241.99,1643.81,2.32,2.32,596.16,789.03,500000000,500000000,18889.59,20659.75,13.9,13.9,13.15,15.69
Older Germany,60,60,78.67,77.89,72.67,72.67,22.47,3.94,36.52,33.08,40.78,40.78,-4.47,-4.47,48,48,117,117,5778.35,5667.63,2367.71,2147.73,-4.47,-5.66,4298.53,4101.57,4369,4399.87,197.31,29.83,1338.89,969.46,2748.24,2572.8,1832.16,1715.2,3311.98,3057.53,5778.35,5667.63,3347.22,3094.82,5778.35,5667.63,5426.01,5294.76,4721.34,4549.02,7668.21,6299.18,7117.24,6637.09,7.68,7.68,-6.32,-6.32,704.68,745.74,968.93,1025.39,0,0,614.76,614.76,4.45,25.35,13,13,79.42,75.28,30.3,29.94,3.94,4.68,51,51,1,1,51.48,51.48,95,95,53.55,57.67,43.16,65.87,66.37,69.14,18.25,15.83,1145.1,1211.83,38.78,46.21,83,75.83,5.77,7.25,122.8,111.47,0.79,0.79,93.84,93.84,255.24,294.34,-8,-8,62,62,74.86,73.62,440.42,466.09,268.71,365.78,0.83,0.47,200.12,200.63,15.48,14.83,15.29,15.29,283.79,288.69,13.44,3.25,36.75,39.17,57.55,58.25,-86.31,-86.31,80.31,76.49,103.37,103.37,70379.53,65644.44,12255.14,31407,275344,123882,264.25,279.65,14.06,9.14,-7.07,-7.07,6100000000,4300000000,66297.52,60852.4,13.18,13.18,21.88,19.06
Eclaire II,70,70,73.33,69.5,75.33,75.33,8.37,2.95,31.41,30.2,44.83,44.83,-6.32,-6.32,36,36,144,144,5279.01,5087.01,4312.49,4103.52,4496.93,4273.08,2346.23,2034.8,1107.94,949.57,156.42,0,5995.91,5833.1,782.08,508.7,1824.84,1695.67,3649.69,3391.34,2020.36,1695.67,4887.97,4680.04,4953.14,4747.87,5279.01,5087.01,3942.96,3696.56,4058.41,2804.39,15771.86,15193.19,9,9,1466.39,1526.1,651.73,678.27,488.8,508.7,0,0,901.19,901.19,11.95,33.9,16.29,16.29,70.76,67.33,32.7,32.35,2.71,2.8,46.97,46.97,1,1,51.96,51.96,101,101,58.84,61.42,71.93,85.5,71,72.63,18.9,16.96,1140.53,1186.97,43.81,49.49,69,63.25,7.21,8.63,113.84,103.53,0.75,0.75,93.97,93.97,244.82,275.35,-8,-8,67,67,72.12,70.89,81.47,84.78,560.57,660.69,0.86,0.53,102.95,103.32,13.03,12.52,13.95,13.95,411.16,417.05,2.17,1.94,36.1,38.04,57.74,57.17,52.44,52.44,64.42,59.58,105.16,105.16,70318.45,64781.07,22040.11,36338.64,184483,107207,896.13,932.62,7,3.26,-4.47,-4.47,500000000,500000000,65255.53,59209.9,14.78,14.78,26.44,23.97
Big Meme,57.33,57.33,57.33,58.33,57.33,57.33,3.61,2.26,32.74,31.78,42,42,361.07,409.84,50,50,112.5,112.5,-7.75,-8.49,-4.48,-5.61,1925.71,1530.06,-7.75,-8.49,-7.75,-8.12,948.41,528.96,962.86,437.16,1916.08,1591.26,-7.07,-7.87,4814.28,4808.76,2888.57,2622.96,-6.32,-7.21,1444.29,983.61,4332.86,4262.31,2888.57,2622.96,-4.47,-5.93,2888.57,1967.22,9.33,9.33,1083.21,1229.51,1083.21,1229.51,1444.29,1639.35,361.07,409.84,119.98,119.98,27.72,44.24,12,12,49.93,50.31,23.34,23.03,19.54,19.94,50,50,1,1,50,50,100,100,56.72,58.44,57.19,67.15,69.49,70.55,0.56,0.78,1444.29,1639.35,71.4,76.39,50,50.75,25.73,32.32,78.84,72.9,3.24,3.24,93.2,93.2,610.35,604.26,0,0,64,64,67.74,67.34,962.86,1092.9,517.31,564.51,0.33,0.3,126.07,126.48,9.99,10,17.16,17.16,499.33,504.32,2.3,2.15,54.44,54.22,52.7,53.28,67.82,67.82,-50.99,-56.57,100.2,100.2,37368.47,34031.79,18777.19,22052.94,67749,49846,962.86,1092.9,10.54,7.8,120.36,136.61,1400000000,1200000000,27764.77,23039.52,7.09,7.09,13.55,13.5
New Awesome Prussia,68.78,68.78,82.57,82.57,74.38,74.38,1.31,1.31,20.79,20.79,67.49,67.49,10451.91,10492.12,37.83,37.83,165.75,165.75,-21.59,-21.86,-7.8,-8.39,-8.2,-8.69,-13.77,-14.03,-16.2,-16.44,-9.08,-9.34,-26.19,-26.42,-22.01,-22.21,-15.68,-16.25,-19.13,-19.44,-14.7,-15.1,-14.76,-15.17,-11.22,-11.75,-19.57,-19.87,22125.9,21651.44,-24.89,-25.42,0,0,23.83,23.83,4734.63,4752.84,9290.59,9326.33,446.66,448.38,2054.65,2062.55,1339.46,1339.46,76.44,76.44,33.3,33.3,8.97,8.97,84.74,84.53,0.89,0.89,45.31,45.31,11.58,11.58,51.96,51.96,327,327,78.96,78.96,119.57,119.57,91.18,91.19,19.55,19.56,-6.32,-6.32,152.38,152.45,26.57,26.57,77.05,77.2,-58.19,-58.5,0.53,0.53,95.15,95.15,536.94,536.94,9,9,104,104,49.13,48.98,3215.97,3228.35,1344.38,1344.39,0.14,0.14,125.81,126.22,5.22,5.21,11.99,11.99,2325.93,2327.42,0.69,0.69,35.45,35.44,75.96,75.96,-89.05,-89.39,67.6,64.88,121.25,121.25,72866.81,72587.56,63234.1,62991.77,82724,82407,13667.89,13720.47,2,2,89.33,89.68,677100000000,674900000000,16686.5,16549.96,0.81,0.81,124.1,123.98
Formisia,71.45,71.45,91,91,40.38,40.38,1.54,1.54,20.15,20.14,23.24,23.24,5260.85,5316.22,33.82,33.82,84.75,84.75,-12.96,-13.42,-9.72,-10.2,-7.39,-7.94,-8.41,-8.83,-16.12,-16.36,-6.26,-6.63,-7.39,-7.94,-4.58,-5.48,-5.34,-6.12,382.61,0,-13.34,-13.78,-14.21,-14.63,-6.93,-7.75,-20.52,-20.81,14656.4,14157.26,-16.15,-16.96,0,0,30.12,30.12,2471,2497.01,12594.15,12726.72,7731.85,7813.24,5021.72,5074.58,18.38,18.38,64.97,64.97,1.3,1.3,39.47,39.47,68.46,68.16,1.04,1.05,46.97,46.97,13.69,13.69,53.84,53.84,130,130,81.35,81.35,126.78,126.78,91.59,91.6,13.07,13.12,9804.31,9907.51,111.37,111.39,41,41,91.85,92.02,-202.35,-203.51,11.93,11.93,92.3,92.3,656.21,656.21,4,4,104,104,45.92,45.77,5260.85,5316.22,1215.72,1214.06,0.14,0.14,164,164.47,7.39,7.4,18.03,18.03,969.25,971.14,0.88,0.89,41.93,41.88,77.01,77.01,-114.7,-115,99.91,97.76,110.61,110.61,89539.61,88606.94,71275.31,70532.89,109711,108568,10601.4,10713,1.94,1.94,3347.81,3383.05,782000000000,774500000000,7342.25,7088.56,22.76,22.76,121.19,121.06
Levellers,82.5,82.5,2,13.33,80.67,80.67,1.04,1.2,35.36,29.42,44.28,44.28,323.67,903.08,17.5,17.5,186.75,186.75,800.34,2036.04,367.33,840.69,94.16,65.68,835.65,2134.56,64.26,96.55,37.66,26.27,-2.28,-4.56,581.66,1447.56,58.85,32.84,447.25,1050.86,94.16,65.68,682.64,1707.64,506.1,1215.05,-3.74,-5.1,76.5,45.98,35.31,25.75,894.5,2101.72,19.65,19.65,823.88,2298.75,617.91,1724.06,353.09,985.18,382.52,1067.28,278.15,278.15,96.25,83.41,14.16,14.16,23.53,34.5,38.75,38.46,1.91,1.93,46.97,46.97,2.52,2.52,50,50,87,87,69.55,68.99,108.42,108.39,67.17,73.82,37.49,33.7,382.52,1067.28,85.41,84.65,-98,-86.67,69.97,71.45,-27.7,-29.17,0.68,0.68,94.26,94.26,498.05,418.22,0,0,64,64,75.09,76.15,382.52,1067.28,643.37,650.75,0.31,0.32,295.23,295.86,9.61,9.71,16.56,16.56,376.97,382.63,1.97,1.96,17.51,21.3,43.03,47.91,-88.88,-88.88,93.27,90,108.14,108.14,10709.15,26879.11,10496.03,24427.45,10905,29287,500.21,1395.67,2.33,2.36,382.52,1067.28,230600000000,632600000000,3212.75,7660.55,9.68,9.68,7.23,7.74
Ravokodar,22.75,22.75,20,32.67,75.33,75.33,1.52,1.6,31.31,29.89,45.83,45.83,516.11,704.09,77.25,77.25,51.75,51.75,2177.06,2662.75,360.34,122.9,-6.16,-7.07,1463.89,1689.82,-4.24,-4.9,2552.61,3225.76,3640.95,4659.81,-5.05,-5.87,807.01,947.32,487.96,358.45,2364.74,2918.78,604.32,609.36,1426.35,1638.61,300.28,102.41,1670.33,1971.46,-10.28,-11.17,5818.01,7322.55,15.84,15.84,1454.5,1984.26,891.47,1216.16,703.79,960.12,703.79,960.12,1229.34,1229.34,65.73,62.32,18.02,18.02,38.28,46.45,26.18,25.78,15.31,15.99,51.62,51.62,1,1,53.38,53.38,106,106,68.63,68.45,103.09,102.53,71.13,73.09,27.05,23.2,1642.18,2240.29,62.07,62.04,-80,-68.5,47.43,51.39,28.1,25.27,0.75,0.75,93.97,93.97,930.92,818.93,-8,-8,67,67,76.98,77.91,750.71,1024.13,975.35,980.01,0.24,0.24,143.65,144.09,9.67,9.8,12.47,12.47,535.52,538.49,1.56,1.56,27.95,31.8,47.75,51.07,-83.07,-83.07,70.71,66.33,110,110,33456.76,40451.46,26798.7,31495.79,40770,50536,1219.91,1664.22,2.38,2.39,-5.48,-5.48,600000000,600000000,17598.25,19659.41,15.45,15.45,11.69,14.28
Negara-Negara Tanah Melayu,69.33,69.33,46.67,49.78,57.33,57.33,2.76,1.99,30.23,29.49,42,42,265.32,302.03,37,37,141.75,141.75,-5.48,-6.48,2373.69,2245.48,566.01,225.51,1768.77,1530.28,1627.27,1610.82,2168.51,2065.07,1061.26,724.87,4039.87,4168.8,3325.29,3302.18,2830.03,2738.39,353.75,-1.41,-7.75,-8.49,-7.07,-7.87,3537.54,3543.8,495.26,225.51,5446.94,5169.73,1627.27,950.38,10.58,10.58,1061.26,1208.11,1591.89,1812.17,1326.58,1510.14,265.32,302.03,119.98,119.98,36.28,50.37,12,12,44.35,45.54,25.01,24.69,17.21,17.69,50,50,2.52,2.52,50,50,102,102,58.52,59.75,72.27,79.36,72.58,73.71,7.56,6.75,1326.58,1510.14,63.34,67.15,42,44.33,23.95,29.04,75.33,69.33,3,3,93.23,93.23,570.34,552.13,0,0,62,62,66.43,66.43,707.51,805.41,420.29,457.64,0.36,0.34,178.52,179.01,11.45,11.64,17.16,17.16,473.3,479.54,2.77,2.55,47.44,48.25,51.72,52.77,-44.72,-43.82,52.92,46.9,101.45,101.45,41975.6,39953.76,24433.56,27762.23,67342,55111,530.63,604.06,7.65,4.55,353.75,402.7,125100000000,97600000000,31901.46,28367.17,6.95,6.95,11.55,11.94
