Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Cherno Alpha,69.33,69.2,53.11,60.44,39.11,39.11,1.34,1.33,22.74,22.49,40.78,40.78,4046.95,4321.15,37,37.2,141.75,141.75,-9.06,-9.06,-7.59,-7.59,-5.1,-5.1,-5.02,-5.02,-9.12,-9.12,-10.43,-10.43,-1.18,-1.18,-14.28,-14.28,214.25,228.77,-8.49,-8.49,-11.49,-11.49,1333.11,1423.44,-8.49,-8.49,-12.33,-12.33,346.61,370.09,-13.31,-13.31,0,0,16.7,16.79,1428.34,1525.11,9879.32,10548.69,2499.59,2668.95,2023.47,2541.85,152.93,152.93,74.58,74.99,10.55,10.55,25.22,25.03,30.96,30.92,3.29,3.31,50,50,6.85,6.85,50,50,195,195,65.69,65.71,101.62,101.79,90.19,90.3,16.47,16.57,2737.64,2923.13,61.24,61.43,28.83,28.33,76.59,76.72,-4.07,-5.15,4.85,4.85,92.98,92.98,800.96,807.5,-2,-2,62,62,51.87,51.81,952.22,1016.74,1076.77,1076.8,0.36,0.36,169.61,168.98,9.25,9.25,17.01,17.01,1159.23,1159.23,1.27,1.27,38.53,38.43,61.31,62.68,-47.33,-47.33,30.66,30.66,103.37,103.37,35102.77,37862.44,30067.3,32525.28,40315,43373,2856.67,3050.22,2.59,2.58,1428.34,1525.11,4636300000000,5597900000000,8214.05,8821.95,14.14,14.14,15.23,15.23
Cupcake Alice,69.83,69.17,36.22,37.33,64.44,64.44,1.68,1.65,28.36,28.27,42,42,791.78,790.85,36.25,37.25,144,141.75,-4.69,-4.69,3724.55,3720.16,-5.83,-5.83,798.12,797.18,558.68,558.02,-7.27,-7.27,3420.5,3416.47,4275.63,4270.59,-6.93,-6.93,-1.41,-1.41,-4.69,-4.69,2787.07,2783.79,-3.46,-3.46,-7.21,-7.21,5637.49,5630.85,-9.39,-9.44,3420.5,3416.47,11.36,11.49,554.25,553.6,2137.81,2135.3,950.14,949.02,475.07,711.77,119.98,119.98,59.61,60.47,12,12,45.08,44.36,35.96,35.8,2.17,2.19,50,50,3.93,3.93,50,50,120,120,61.16,61.24,86.39,87.35,75.67,75.84,12.28,12.33,950.14,949.02,58.43,59.26,34.17,33,29.67,30.37,64.9,63.71,2.22,2.22,93.37,93.37,581.54,598.88,0,0,68,68,61.98,58.19,633.43,632.68,976.7,980.35,0.33,0.33,179.97,173.49,9.61,9.59,17.16,17.16,725.63,725.63,1.56,1.56,42.72,42.67,53.41,53.47,-68.99,-68.99,55.32,55.32,100.2,100.2,37889.65,38082.29,28809.95,29177.48,48328,48252,1900.28,1898.04,3.35,3.32,79.18,79.09,19838300000000,22300900000000,26636.42,26505.27,6.45,6.5,19.24,18.56
Kultexia,95,85,30.89,33.33,36.89,36.89,1.42,1.42,31.22,31.03,42,42,2243.16,2257.83,5,15,213.75,191.25,-2,-2,-1.79,-1.79,-12,-12,-5.66,-5.66,3908.09,3933.65,-7.59,-7.59,299.09,301.04,-10.39,-10.39,-11.14,-11.14,-7.35,-7.35,-9.7,-9.7,-3.74,-3.74,797.57,802.79,-11.75,-11.75,-1.67,-1.67,-9.7,-9.85,299.09,301.04,11.66,11.79,1246.2,1254.35,1246.2,1254.35,2118.54,2132.4,996.96,1379.79,130.47,130.47,70.28,70.42,12,12,35.83,35.75,30.55,28.74,3.54,8.23,51,51,1,1,50,50,139,139,61.32,61.57,80.46,81.56,71.24,71.49,27.11,23.83,2367.78,2383.27,36.99,42.96,30.17,30,68.99,69.59,47.44,46.41,10.38,10.38,92.43,92.43,532.95,613.07,0,0,64,64,53.25,52.96,1246.2,1254.35,775.27,813.94,0.67,0.46,358.93,280.61,9.99,9.99,17.11,17.11,870.65,870.65,1.76,1.72,27.89,31.17,50.09,50.4,-81.24,-81.24,-24.49,-24.49,100.62,100.62,21953.07,22472.98,18221.42,18671.58,25925,26516,1744.68,1756.09,3.3,3.22,249.24,250.87,29989100000000,30398700000000,6805.45,6831.79,5.29,5.86,9.65,9.49
World Assembly Administered Territory,77,76.83,43.56,50.89,54.67,54.67,1.38,1.38,23.22,22.92,42,42,2960.82,3204.95,25.5,25.75,168.75,168.75,-12.33,-12.33,-7.59,-7.59,-12.49,-12.49,-7.01,-7.01,720.4,779.8,-11.17,-11.17,-4.69,-4.69,-14.28,-14.28,-12.96,-12.96,735.1,795.71,-14.21,-14.21,-9.06,-9.06,-10.1,-10.1,-12.33,-12.33,3896.03,4217.28,192.11,207.95,0,0,16.06,16.16,1327.27,1436.7,8576.18,9283.32,2246.14,2431.34,1225.17,1657.74,119.98,119.98,72.28,72.69,12,12,29.3,29.1,38.25,38.21,1.95,1.95,50,50,6.85,6.85,50,50,185,185,65.84,65.86,104.61,104.72,89.94,90.12,15.4,15.49,2246.14,2431.34,57.08,57.29,31.67,31.17,71.65,71.82,6.33,5.25,1.97,1.97,93.42,93.42,576.91,582.86,0,0,62,62,53.1,53.02,816.78,884.13,1077.83,1077.88,0.32,0.32,218.84,218.12,9.17,9.16,17.16,17.16,1101.6,1101.6,1.27,1.27,39.6,39.51,60.03,61.42,-89.11,-89.11,11.83,11.83,101.85,101.85,33943.03,37073.32,28595.46,31324.81,39561,43097,2858.73,3094.44,2.57,2.57,510.49,552.58,1283600000000,1522400000000,9605.88,10454.68,7.44,7.44,13.52,13.52
Deimos2,66,64.89,57.33,48.44,57.33,57.33,3.61,2.91,32.94,32.67,42,42,281.25,260.44,42,43.67,130.5,128.25,3375.01,3125.3,4387.52,4062.88,3750.01,3472.55,3375.01,3125.3,-5.48,-5.48,-7,-7,-6.32,-6.32,-6.78,-6.78,3375.01,3125.3,3750.01,3472.55,4875.02,4514.32,3000.01,2778.04,3375.01,3125.3,1875.01,1736.28,1875.01,1736.28,-1.67,-1.67,7125.03,6597.85,9.33,9.49,843.75,781.32,843.75,781.32,1125,1041.77,281.25,520.88,119.98,119.98,27.72,34.4,12,12,51.46,47.86,25.67,25.34,16.18,16.71,50,50,1,1,50,50,100,100,56.47,57.28,55.13,61.12,69.29,69.57,3.22,4.89,1125,1041.77,74.83,78.32,50,43.33,15.05,16.27,88.89,86.18,3.5,3.5,93.16,93.16,546.98,613.07,0,0,64,64,68.3,66.94,750,694.51,466.52,478.68,0.37,0.34,158.55,151.88,12.27,11.68,17.16,17.16,472.36,472.36,2.51,2.45,51.78,50.11,52.64,51.4,10,10,70,70,100.2,100.2,47943.94,44657,24091.23,25253.79,86923,73404,750,694.51,10.87,9.74,93.75,86.81,1808000000000,2662100000000,40752.35,37377.91,6.73,6.78,12.85,11.5
The Kock,72.8,71.44,10,7.25,30.22,30.22,1.22,1.16,31.82,32.26,45.83,45.83,859.72,766.91,31.8,33.83,155.25,150.75,-8.25,-8.25,-2.53,-2.53,437.68,390.43,262.61,234.26,1438.08,1282.83,-2.68,-2.68,-12.25,-12.25,-9.8,-9.8,-2.83,-2.83,31.26,27.89,1281.77,1143.4,953.51,850.57,-6.16,-6.16,-5.66,-5.66,1828.86,1631.43,-12.87,-12.87,437.68,390.43,18.38,18.47,1719.44,1533.82,1094.19,976.07,898.8,801.77,625.25,662.33,1259.14,1259.14,81.97,86.09,18.02,18.02,19.81,18.13,30.76,30.4,3.39,3.78,52.16,52.16,1,1,53.38,53.38,114,114,68.9,69.13,92.18,93.17,70.51,70.01,26.81,27.05,859.72,766.91,105.55,106.4,-90,-92.75,71.48,71.7,-15.85,-17.51,11.9,11.9,92.31,92.31,1004.17,1163.82,0,0,67,67,75.24,75.04,898.8,801.77,1014.71,1016.91,0.27,0.26,244.33,233.03,9.85,9.82,12.34,12.34,679.95,679.95,1.51,1.5,28.19,27.95,46.29,45.67,-37.28,-37.28,52.82,52.82,106.51,106.51,20098.74,18033.58,18098.87,16665.36,22079,19357,1367.74,1220.09,2.36,2.35,703.41,627.47,166100000000,189100000000,5728.14,5103.5,5.75,5.86,7.53,7.4
PH 25,68,66.44,49.67,43,57.33,57.33,3,2.56,32.94,32.7,42,42,282.82,263.52,39,41.33,137.25,132.75,1131.27,1054.07,-7.63,-7.63,3770.91,3513.58,4751.35,4427.11,754.18,702.72,2094.74,1951.79,3016.73,2810.87,2779.16,2589.51,0,0,1885.46,1756.79,-4.47,-4.47,2639.64,2459.51,3770.91,3513.58,-4.47,-4.47,-5.74,-5.74,4975.87,4404.41,7918.92,7378.52,9.22,9.38,848.46,790.56,848.46,790.56,1131.27,1054.07,282.82,527.04,119.98,119.98,33.35,39.05,12,12,49.76,46.9,24.34,23.87,18.2,18.85,50,50,1,1,50,50,101,101,56.76,57.43,56.74,62.01,69.29,69.53,6.14,7.03,1131.27,1054.07,61.68,65.02,44.25,39.25,17.33,18.58,85.38,82.91,3.76,3.76,93.12,93.12,568.37,627.42,0,0,64,64,67.03,65.65,754.18,702.72,477.19,491.08,0.4,0.37,171.76,159.85,10.35,9.99,17.16,17.16,511.94,511.94,2.46,2.4,48.86,47.97,51.01,49.98,-38.73,-38.73,80.62,80.62,100.2,100.2,42901.84,40005.77,23852.14,24232.35,71530,62061,565.64,527.04,10.48,9.51,94.27,87.84,1706300000000,2586200000000,35479.82,32564.7,6.59,6.69,11.87,10.84
Grand Admiral Mitthrawnuruodo,54.67,54.67,6.67,8.33,7,7,1.14,1.14,32.09,31.51,42,42,475.52,537.62,52,52,108,108,175.57,198.51,-6.2,-6.2,-10.39,-10.39,-10.2,-10.2,389.19,440.02,7198.13,8138.23,-8.83,-8.83,-10.54,-10.54,-8.37,-8.37,-10.86,-10.86,-2.83,-2.83,1053.45,1191.03,-10.39,-10.39,555.99,628.6,-5.92,-5.92,4.92,5.56,175.57,198.51,12.45,12.57,438.94,496.26,877.87,992.53,658.41,744.4,329.2,496.26,135.9,135.9,87.49,87.78,12,12,12.02,11.96,11.75,11.75,29.93,29.93,51,51,3.3,3.3,50,50,125,125,63.23,63.25,80.56,80.67,70.19,70.88,29.99,30.1,694.98,785.75,83.08,83.11,6.67,6.33,41.09,41.74,49.14,48.08,23.9,23.9,91.47,91.47,3658.49,3689.29,0,0,64,64,50.31,50.26,402.36,454.91,699.37,699.11,0.26,0.26,117.23,117.23,9.07,9.07,17.09,17.09,729.81,729.81,1.87,1.87,25.01,24.9,43.87,44.54,-29.15,-29.15,-67.45,-67.45,101.45,101.45,15661.36,17830.86,14596.49,16648.05,16684,18965,402.36,454.91,2.87,2.87,146.31,165.42,3007000000000,3523900000000,9224.54,10395.39,7.56,7.56,9.75,9.75
Kulusuk,57.33,57.33,49,42.33,57.33,57.33,2.93,2.5,32.58,32.33,42,42,953.88,893.69,50,50,112.5,112.5,3357.66,3145.81,-7.04,-7.04,686.79,643.46,3586.59,3360.29,2365.63,2216.36,3540.81,3317.4,1831.45,1715.89,4197.08,3932.26,-7.21,-7.21,-9.06,-9.06,686.79,643.46,-7.87,-7.87,-5.66,-5.66,3739.22,3503.28,2861.64,2681.08,-1.5,-1.5,5875.91,5505.16,9.59,9.75,858.49,804.33,858.49,804.33,1144.66,1072.43,286.16,536.22,119.98,119.98,34.17,39.94,12,12,48.09,45.31,23.69,23.69,19.09,19.09,50,50,1,1,50,50,125,125,57.19,57.78,59.75,64.69,69.66,69.92,2.61,4.28,1144.66,1072.43,68,69.54,43.75,38.75,20.69,21.83,81.08,78.75,3.5,3.5,93.16,93.16,662.27,705.34,0,0,64,64,66.01,64.33,763.11,714.96,757.28,765.9,0.32,0.32,127.08,127.08,9.9,9.85,17.16,17.16,725.96,725.96,1.79,1.78,52.39,50.72,50.91,49.89,-63.25,-63.25,70,70,100.2,100.2,40681.14,38382.41,22921.09,23535.48,67075,58928,572.33,536.22,9.87,8.95,95.39,89.37,865100000000,1415100000000,32260.15,30015.04,7.09,7.09,14.44,13.15
Saint Clair Avenue,53.78,53.78,40,47.33,7,7,1.42,1.41,27.47,27.01,37.37,37.37,2436.92,2658.02,52.67,52.67,108,108,-11.31,-11.31,2433.02,2653.77,-7.87,-7.87,655.05,714.48,-11.49,-11.49,5739.44,6260.17,-2.37,-2.37,-14.44,-14.44,-7.75,-7.75,-9.9,-9.9,-11.75,-11.75,-12.17,-12.17,-9.38,-9.38,-15.43,-15.43,-2.7,-2.7,-10.51,-10.51,0,0,15.52,15.62,877.29,956.89,3021.79,3295.95,3899.08,4252.84,1754.59,2232.74,8.08,8.08,70.42,70.81,6.84,6.84,17.47,17.36,17.68,17.68,25.57,25.57,46.97,46.97,3.3,3.3,50,50,146,146,66.09,66.11,101.86,102.02,77.45,78.45,21.45,21.62,3021.79,3295.95,72.2,72.24,33,32.5,69.81,69.98,13.13,12.04,22.41,22.41,91.57,91.57,1846.67,1872.87,0,0,62,62,52.39,52.32,1559.63,1701.13,1019.95,1019.88,0.24,0.24,116.55,116.55,9.5,9.49,31.66,31.66,912.79,912.79,1.49,1.49,33.55,33.38,54.12,55.79,-73.76,-73.76,48.37,48.37,102.24,102.24,32319.46,35570.72,26852.48,29642.26,38134,41859,2144.49,2339.06,2.55,2.55,584.86,637.93,341800000000,408500000000,9760.48,10671.22,11.31,11.31,13.97,13.97
Xanthe the Divine,16,16,66.89,67.33,1,1,2.81,2.67,30.89,30.5,39.43,39.43,1156.9,1153.82,84,84,36,36,2187.6,2181.78,-2.53,-2.53,2860.7,2853.09,-6.93,-6.93,1884.7,1879.69,15616.07,15574.53,-8.37,-8.37,4312.09,4300.62,-6.93,-6.93,1346.21,1342.63,-9.38,-9.38,-9.49,-9.49,-7.62,-7.62,2187.6,2181.78,-9.95,-9.95,-9.77,-9.87,5048.3,5034.87,11.83,11.96,105.17,104.89,1156.9,1153.82,2524.15,2517.44,946.56,1258.72,941.61,941.61,35.53,37.43,12,12,21.55,20.74,1.07,1.07,37.6,37.6,50,50,1,1,51.96,51.96,121,121,60.93,61.1,68.44,70.67,71.67,72.21,31.37,30.26,1262.07,1258.72,109.47,109.56,59.33,56,30.98,31.8,65.93,64.38,32.07,32.07,90.99,90.99,2499.2,2731.16,0,0,67,67,68.6,67.77,1051.73,1048.93,656.8,673.26,0.21,0.21,29.49,29.49,9.87,9.83,13.77,13.77,701.65,701.65,1.95,1.92,23.63,24.74,55.86,56.04,72.8,72.8,-43.59,-43.59,98.83,98.83,50012.65,50194.31,28780.08,29717.03,81013,79385,1051.73,1048.93,3.44,3.38,210.35,209.79,66700000000,115100000000,34508.73,34232.52,8.44,8.44,30.07,28.21
Froggit,76.22,76,36.67,38,48,48,1.66,1.64,30.31,30.05,42,42,1233.69,1263.93,26.67,27,166.5,164.25,-9.06,-9.06,-1.26,-1.26,1691.92,1733.4,3313.35,3394.57,3947.82,4044.59,-10.62,-10.62,2044.4,2094.52,-6.82,-6.82,3595.33,3683.47,-4.69,-4.69,-7.21,-7.21,2396.89,2455.64,-4.69,-4.69,-11.49,-11.49,2114.9,2166.75,-2.41,-2.41,3736.33,3827.92,10.77,10.91,704.97,722.25,1233.69,1263.93,1321.81,1354.22,528.73,812.53,119.98,119.98,60.1,60.84,12,12,37.59,37.09,31.23,31.17,3.17,3.2,50,50,2.52,2.52,50,50,134,134,61.08,61.15,84.98,85.82,72.47,72.84,15.81,16.03,1321.81,1354.22,59.22,59.57,34.5,33.5,31.65,32.39,65.2,64.04,4.96,4.96,92.97,92.97,603.59,614.43,0,0,64,64,57.81,57.01,704.97,722.25,928.5,930.15,0.38,0.37,219.09,214.07,11.23,11.14,17.16,17.16,819.54,819.54,1.6,1.6,39.19,38.97,51.66,52,-59.16,-59.16,76.81,76.81,99.76,99.76,33993.52,35097.66,25960.22,26978.05,43194,44344,1409.93,1444.5,3.38,3.35,0,0,1442200000000,1664900000000,23251.57,23726.02,6.45,6.5,9.97,9.8
Piano Mania,78.5,77.33,26.5,27.83,77.33,77.33,1.46,1.45,31.36,31.14,40.78,40.78,1140.67,1157.24,23.25,25,173.25,168.75,-9.06,-9.06,-5.8,-5.8,-7.87,-7.87,393.09,398.8,3369.36,3418.32,-6.39,-6.39,1825.07,1851.59,-7.84,-7.84,140.39,142.43,1684.68,1709.16,-13.49,-13.49,1579.39,1602.34,3439.55,3489.53,-13.86,-13.86,2807.8,2848.6,-9.01,-9.07,1825.07,1851.59,10.2,10.34,350.97,356.07,1316.15,1335.28,614.21,623.13,614.21,890.19,8.49,8.49,68.45,68.97,11.33,11.33,44.76,44.27,37.04,36.76,2.05,2.08,52.64,52.64,2.52,2.52,50.5,50.5,129,129,60.06,60.15,86.95,87.76,71.06,71.34,25.62,25.26,965.18,979.21,49.03,50.38,26.5,25.83,36.22,37.03,63.33,62.22,0.72,0.72,94.1,94.1,402.1,418.22,0,0,64,64,54.65,54.27,789.69,801.17,655.08,661.34,0.43,0.41,266.68,251.77,9.99,9.98,29.26,29.26,781.81,781.81,1.95,1.94,29.38,29.74,49.47,49.79,-70.07,-70.07,42.54,42.54,100.2,100.2,25347.38,25982.77,20744.5,21350.68,30308,30957,1491.64,1513.32,4,3.92,0,0,1361600000000,1487100000000,16171.63,16369.14,2.04,2.12,8.77,8.64
ERN Alba 7,57.33,57.33,58.33,53.07,57.33,57.33,2.26,2.14,31.72,31.62,42,42,634.33,599.74,50,50,112.5,112.5,2875.61,2718.8,3450.74,3262.56,2452.73,2318.98,4567.15,4318.1,-3.63,-3.63,-4.98,-4.98,4990.04,4717.92,-6.82,-6.82,-5.66,-5.66,-3.46,-3.46,-7.21,-7.21,1184.08,1119.51,1606.96,1519.33,-5.66,-5.66,2029.85,1919.15,2655.71,2510.89,10318.38,9755.7,9.49,9.64,951.49,899.6,951.49,899.6,1268.65,1199.47,317.16,599.74,119.98,119.98,44.24,46.77,12,12,51.86,49.74,24.21,24.21,18.38,18.38,50,50,1,1,50,50,110,110,58.44,58.66,66.39,69.19,70.63,70.75,0.78,1.59,1268.65,1199.47,67.22,67.82,50.75,46.8,21.06,21.99,80.09,78.43,3.5,3.5,93.16,93.16,604.26,636.67,0,0,64,64,67.56,66.59,845.77,799.65,769.11,772.03,0.32,0.31,126.89,126.89,9.96,9.92,17.16,17.16,615.34,615.34,1.77,1.77,54.22,53.41,53.31,52.46,-53.85,-53.85,76.16,76.16,100.2,100.2,43971.52,41873.54,28493.98,27957.36,64405,59781,845.77,799.65,7.8,7.37,105.72,99.96,109200000000,153900000000,34693.53,32661.36,7.09,7.09,13.98,12.97
Ter Schetorn,57.33,57.33,44.33,37.67,57.33,57.33,2.64,2.28,32.58,32.38,42,42,867.7,810.55,50,50,112.5,112.5,-3.16,-3.16,-2.83,-2.83,-7.07,-7.07,3470.81,3242.22,-2.45,-2.45,-6.63,-6.63,1156.94,1080.74,5302.63,4953.38,1928.23,1801.23,3856.45,3602.46,-9.49,-9.49,-8.37,-8.37,2699.52,2521.72,3470.81,3242.22,-6.32,-6.32,3668.52,3210.75,1156.94,1080.74,9.64,9.8,867.7,810.55,867.7,810.55,1156.94,1080.74,289.23,540.37,119.98,119.98,37.87,43.93,12,12,46.15,43.33,22.74,22.74,20.3,20.3,50,50,1,1,50,50,120,120,57.84,58.41,64.09,68.97,69.66,69.88,3.81,5.47,1156.94,1080.74,66.33,67.85,40.25,35.25,23.46,24.77,77.79,75.34,3.5,3.5,93.16,93.16,692.28,736.29,0,0,64,64,64.98,62.71,771.29,720.49,642.97,650.67,0.31,0.31,126.89,126.89,11.34,10.9,17.16,17.16,691.48,691.48,1.97,1.96,51.19,49.53,50.76,49.72,-86.02,-86.02,70,70,100.2,100.2,37219.67,34822.35,22174.41,22478.61,58554,51172,771.29,720.49,8.85,7.85,96.41,90.06,281000000000,399900000000,28473.05,26186.41,7.09,7.09,13.22,12.05
Santravalley,60,59.73,30.44,27.83,66.67,66.67,1.55,1.52,30.78,30.85,42,42,590.29,561.34,48,48.2,117,117,2518.55,2395.05,1762.99,1676.54,-8.6,-8.6,1416.69,1347.22,1731.51,1646.6,-5.8,-5.8,2518.55,2395.05,196.76,187.11,-8.12,-8.12,2780.9,2644.53,2518.55,2395.05,970.69,923.09,3305.6,3143.5,-3.74,-3.74,-6.93,-6.93,-8.07,-8.07,5037.11,4790.1,12.77,12.88,1311.75,1247.42,983.81,935.57,1049.4,997.94,393.52,561.34,644.28,644.28,64.33,65.86,14.16,14.16,43.65,42.32,27.36,27.32,12.94,13.03,51,51,1,1,51.48,51.48,119,119,63.85,63.94,98.2,99.23,71.82,71.73,10.96,11.56,1180.57,1122.68,54.97,55.24,29.83,27.83,33.79,34.48,55.62,54.29,1.65,1.65,93.49,93.49,687.23,706.36,-4,-4,64,64,53.65,53.09,721.46,686.08,1007.45,1007.24,0.34,0.34,188.35,187.68,9.77,9.75,15.15,15.15,661,661,1.53,1.53,44.04,43.44,50.06,49.59,-86.02,-86.02,60.83,60.83,104.81,104.81,37515.96,35863.38,29707.91,28756.13,46179,43663,1049.4,997.94,2.78,2.77,459.11,436.6,121600000000,180900000000,24835.57,23490.51,13.62,13.62,10.19,9.84
Momia Berg Dorpistan,62,61.33,37.56,33.11,66.67,66.67,1.74,1.67,30.21,30.37,42,42,1007.41,925.93,46.5,47,121.5,119.25,-4.9,-4.9,4271.4,3925.94,-2,-2,2820.74,2592.6,-1.55,-1.55,-7.85,-7.85,3559.5,3271.62,1930.86,1774.7,-10.3,-10.3,873.08,802.47,-2,-2,2249.87,2067.91,2216.29,2037.05,2887.9,2654.33,-1.67,-1.67,-10.58,-10.69,3559.5,3271.62,12.88,13,1679.01,1543.22,1259.26,1157.41,1343.21,1234.57,503.7,694.45,644.28,644.28,57.44,59.86,14.16,14.16,47.09,44.95,28.02,27.93,11.09,11.41,51,51,1,1,51.48,51.48,129,129,63.37,63.55,96.48,98.42,72.61,72.38,9.68,10.63,1511.11,1388.89,57.13,57.75,35.17,31.83,42.37,43.17,48.98,47.42,1.65,1.65,93.49,93.49,629.49,661.57,-4,-4,64,64,54.34,53.25,923.46,848.77,906.19,906.7,0.36,0.35,191.54,188.85,9.96,9.93,15.15,15.15,754.59,754.59,1.62,1.62,45.32,44.37,51.66,50.69,-73.48,-73.48,72.11,72.11,104.81,104.81,36625.91,33895.21,27302.4,25828.93,47532,43151,1343.21,1234.57,2.85,2.82,587.65,540.13,46900000000,86000000000,21096.52,19252.48,13.57,13.6,14.23,13.2
Zekhaphierre,26.75,26.75,27.5,29.56,74.67,74.67,1.53,1.49,29.46,28.97,47.2,47.2,814.09,854.99,73.25,73.25,60.75,60.75,1823.56,1915.17,2709.29,2845.39,3994.46,4195.13,-4,-4,729.42,766.07,1180.97,1240.3,2518.25,2644.76,3636.26,3818.94,1953.81,2051.97,2040.65,2143.16,521.02,547.19,60.79,63.84,3126.1,3283.15,-5.1,-5.1,-5.67,-5.67,425.5,446.87,8336.27,8755.06,16.03,16.12,2225.18,2336.96,1139.72,1196.98,759.82,797.99,705.54,911.99,1220.81,1220.81,65.35,67.15,18.96,18.96,43.92,42.26,24.64,24.64,17.77,17.77,49.36,49.36,1,1,53.38,53.38,122,122,69.4,69.49,102.08,102.76,73.77,74.58,22.86,23.63,1139.72,1196.98,108.91,108.97,-72.5,-74.83,46.96,47.6,28,26.62,0.77,0.77,93.9,93.9,828.38,850.65,-8,-8,69,69,77.27,77.09,759.82,797.99,1043.95,1043.72,0.24,0.24,154.85,154.85,10,9.97,12.51,12.51,701.29,701.29,1.4,1.4,32.14,31.37,50.53,51.25,93.81,93.81,20,20,109.39,109.39,40491.7,42696.86,32332.93,34589.41,49478,51513,1302.54,1367.98,2.33,2.33,1031.18,1082.98,13500000000,17900000000,21460.6,22373.15,15.24,15.24,20.6,19.88
Falefon 38,55.67,55.67,42.67,36,41.33,41.33,2.51,2.17,32.63,32.52,40.78,40.78,385.53,352.49,51.25,51.25,110.25,110.25,3701.12,3383.95,4486.07,4101.63,2467.42,2255.96,-7.21,-7.21,4009.55,3665.94,2960.9,2707.16,1665.51,1522.78,-7.25,-7.25,-7.07,-7.07,2158.99,1973.97,4009.55,3665.94,0,0,-7.07,-7.07,616.85,563.99,1110.34,1015.18,-5.31,-5.85,7834.05,7162.69,10.2,10.34,462.64,422.99,848.17,775.49,1156.6,1057.48,385.53,563.99,13.18,13.18,39.79,45.99,10.55,10.55,39.12,36.74,21.68,21.68,21.56,21.56,50,50,1,1,50,50,106,106,58.16,58.72,63.86,68.61,69.6,69.72,8.66,10.32,1079.49,986.98,73.43,75.03,39,34,18,19.07,82.42,80.08,7.12,7.12,92.73,92.73,823.65,871.6,0,0,64,64,65.78,64.01,771.07,704.99,683.88,691.68,0.31,0.3,82.84,82.84,9.81,9.76,18.61,18.61,572.54,572.54,1.9,1.89,46.34,44.68,50.87,49.8,76.81,76.81,-43.59,-43.59,101.04,101.04,44026.42,40464.96,26941.54,26775.32,67710,58217,771.07,704.99,8.31,7.25,154.21,141,44600000000,65200000000,36101.66,32736.15,7.41,7.41,11.17,10.22
Debohills,56.67,56.67,27.75,23.25,66.67,66.67,1.85,1.66,31.38,31.45,45.34,45.34,397.01,367.61,50.5,50.5,112.5,112.5,476.42,441.13,2710.54,2509.8,2064.47,1911.57,-7.21,-7.21,4128.94,3823.14,338.78,313.69,-8.49,-8.49,-5.76,-5.76,-4.24,-4.24,-4.69,-4.69,2593.82,2401.72,4208.34,3896.67,-1.41,-1.41,3123.17,2891.87,-5.66,-5.66,455.24,421.53,2540.89,2352.7,12.73,12.85,1323.38,1225.37,1124.87,1041.56,1058.7,980.29,397.01,551.42,644.28,644.28,54.2,60.29,16.29,16.29,41.06,38.11,25.15,25.15,17.01,17.01,51,51,1,1,51.48,51.48,103,103,63.54,63.93,97,98.92,71.04,70.96,11.18,12.68,1191.04,1102.83,88.28,89.02,27.75,23.25,36.75,37.74,53.91,51.76,1.65,1.65,93.49,93.49,727.38,767.91,-4,-4,64,64,53.51,52.5,727.86,673.95,685.71,689.23,0.32,0.31,184.82,184.82,10.59,10.19,15.15,15.15,524.99,524.99,1.9,1.89,43.82,42.32,49.06,48.15,75.5,75.5,-42.43,-42.43,104.81,104.81,33412.92,31122.11,24145.41,23806.09,44551,39489,1058.7,980.29,2.83,2.77,463.18,428.88,27500000000,50900000000,21116.97,19389.07,13.68,13.68,8.63,8.16
