Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Tarrsonis,73.2,73.2,32,32,66.44,66.44,1.4,1.4,25.78,25.76,44.28,44.28,468.58,464.91,31.2,31.2,155.25,155.25,-2.83,-2.83,4241.29,4208.09,3052.44,3028.55,4284.13,4250.6,134.95,133.89,-2.68,-2.68,-4.84,-3.22,-3.67,-3.67,-6.36,-6.36,3266.65,3241.08,1392.34,1381.44,990.71,982.95,53.55,53.13,1927.86,1912.77,6319.09,6269.63,-8.64,-8.64,3052.44,3028.55,12.77,13.08,1071.03,1062.65,4016.37,3984.93,468.58,730.57,-3.16,-3.16,1039.06,1039.06,71.21,71.21,16.29,16.29,34.97,34.97,38.34,38.34,1.94,1.94,47.8,47.8,5.66,5.66,52.44,52.44,136,136,62.96,64.3,95.25,100.03,81.51,81.56,15.28,15.28,937.15,1195.48,69.91,67.97,33,33,34.46,36.01,54.51,51.84,0.94,0.94,93.72,93.72,528.15,528.15,-4,-4,65,65,61.58,61.69,133.88,132.83,856.91,944,0.46,0.43,222.69,221.15,9.45,9.45,13.32,13.32,713.42,713.42,1.67,1.59,39.72,39.72,54.02,54.04,-60.83,-60.83,96.95,96.95,103.37,103.37,37698.74,37934.98,31509.4,31706.85,44246,44524,937.15,929.82,2.92,2.73,334.7,332.08,1172700000000,855500000000,24692.68,24278.38,14.3,14.64,17.7,17.7
Midgar and Junon,79.89,79.89,82.14,82.14,64.19,64.19,1.56,1.56,21.02,21.04,40.11,40.11,9768.98,9649.74,21.17,21.17,189.75,189.75,-11.83,-11.83,-13.27,-13.27,-15.3,-15.3,-12.73,-12.73,-16.76,-16.99,-9.59,-9.59,-12.41,-12,-21.04,-21.04,-16.16,-16.16,-14.83,-14.83,-17.03,-17.03,-15.87,-15.87,-13.04,-13.04,-19,-19,-6.64,-6.64,-12.26,-12.26,0,0,18.03,18.25,5238.44,5174.5,14016.37,13845.28,4105.8,4615.09,991.06,978.96,78.89,78.89,64.1,64.1,13,13,38.31,38.31,54.45,54.45,1.27,1.27,50,50,7.56,7.56,51.96,51.96,319,319,67.01,68.21,107.89,109.08,91.05,91.04,14.78,14.78,2690.01,3216.58,59.29,57.75,42.14,42.14,42.24,43.47,28.08,25.39,0.7,0.7,94.19,94.19,415.34,415.34,6,6,82,82,55.43,55.46,-7.07,-7.07,1231.51,1237.77,0.3,0.29,191.12,189.69,8.81,8.81,17.4,17.4,2075.6,2075.6,0.85,0.84,40.22,40.22,72.76,72.76,-102.23,-102.23,-35.36,-35.36,100.2,100.2,46013.33,46570.47,36365.9,36806.23,56735,57422,8636.35,8530.93,2.48,2.4,-5.48,-5.48,1058000000000,837300000000,26595.71,26312.32,6.84,7.41,102.55,102.73
Zather,77.27,77.27,51.24,51.24,70.67,70.67,1.35,1.35,21.39,21.39,43,43,7853.98,7805.86,25.1,25.1,168.75,168.75,-16.49,-16.49,-13.62,-13.62,-16.31,-16.31,-12.54,-12.54,-15.8,-16.04,-8.05,-8.05,-17.44,-17.15,-20.71,-20.71,-18.55,-18.55,-17.94,-17.94,-15.56,-15.56,-15.84,-15.84,-14.21,-14.21,-17.58,-17.58,-3.28,-3.28,-23.14,-23.14,0,0,25.46,25.61,4283.99,4257.74,10789.31,10723.2,4442.66,4730.82,1666,1655.79,421.35,421.35,74.09,74.09,14.64,14.64,34.1,34.1,62.9,62.9,1.12,1.12,54.29,54.29,9,9,51.48,51.48,343,343,78.12,79.09,115.99,116.85,90.84,90.84,20.87,20.87,4680.66,4967.36,78.95,77.17,29.43,29.43,72.38,72.75,-76.79,-79.48,0.74,0.74,94,94,463.19,463.19,-2,-2,82,82,46.55,46.57,1745.33,1734.64,1292.91,1298.58,0.24,0.23,341.84,339.93,8.33,8.33,16.14,16.14,2261.3,2261.3,0.75,0.75,34.13,34.13,65.72,65.72,-127.91,-127.91,44.24,44.24,107.17,107.17,51407.9,51723.66,43881.23,44150.76,59223,59587,7615.98,7569.32,2.02,1.99,1666,1655.79,430800000000,407400000000,14188.58,14068.84,7.89,8.4,106.11,106.24
Objectivist Chimpz,71.6,71.6,85.29,85.29,69.44,69.44,1.58,1.58,21.88,21.9,23.24,23.24,6626.61,6534.21,33.6,33.6,150.75,150.75,-14.07,-14.07,-9.3,-9.3,-12.57,-12.57,-9.42,-9.42,1039.05,1024.56,-6.26,-6.26,751.82,1359.12,-17.49,-17.49,-10.44,-10.44,-13.34,-13.34,1542.19,1520.69,-7.21,-7.21,-9.9,-9.9,-15.81,-15.81,10438.72,10293.17,178.12,175.64,751.82,1359.12,18.68,18.89,-11.83,-11.83,13253.23,13068.42,6265.16,6653.02,2048.23,2019.67,13.25,13.25,63.23,63.23,1.02,1.02,51.14,51.14,62.21,62.21,1.13,1.13,55.01,55.01,5.22,5.22,49.01,49.01,263,263,71.24,72.34,114.77,115.67,90.59,90.58,12.81,12.81,5542.26,5940.19,24.83,23.67,43.29,43.29,73.35,73.53,-14,-16.4,4,4,93.09,93.09,438.54,438.54,4,4,79,79,55,55.06,-7.75,-7.75,1228.4,1234.69,0.31,0.3,69.24,68.38,9.64,9.64,18.58,18.58,1885.95,1885.95,0.86,0.85,42.19,42.19,73.81,73.81,-122.57,-122.57,73.82,73.82,88.83,88.83,55998.79,56786.15,43939.35,44557.15,69487,70464,7229.03,7128.23,2.25,2.2,602.42,594.02,1428100000000,1276600000000,14895.68,15048.33,12.32,12.69,73.06,73.06
Arikea,56.27,56.27,46.44,46.44,37.78,37.78,1.63,1.63,27.81,27.76,43.68,43.68,370.13,369.04,50.8,50.8,112.5,112.5,4441.54,4428.46,2704.9,2696.93,1065.97,1062.83,2309.6,2302.8,3138.69,2952.3,-4.47,-4.47,3434.79,3719.9,-6.12,-6.12,3138.69,3129.44,4441.54,4428.46,592.21,590.46,0,0,-4.47,-4.47,2546.48,2538.98,4145.44,4133.23,3434.95,2906.06,8942.31,9211.19,11.79,12.12,1480.51,1476.15,1998.69,1992.81,666.23,959.5,222.08,221.42,468.75,468.75,61.33,61.33,14.64,14.64,35.88,35.88,24.27,24.27,18.3,18.3,51,51,3.3,3.3,50.99,50.99,112,112,61.97,63.35,79.27,86.22,76.75,76.85,8.41,8.41,1184.41,1476.15,62.84,61.09,41.83,41.83,22.65,24.36,73.2,70.26,7.8,7.8,92.66,92.66,817.83,817.83,-4,-4,62,62,65.5,65.5,518.18,516.65,706.54,788.31,0.35,0.34,125.4,124.24,10.58,10.52,15.95,15.95,555.81,555.81,1.86,1.75,46.59,46.59,53.74,53.78,-51.96,-51.96,67.08,67.08,104.81,104.81,50007.49,50049.93,38604.45,38637.22,62945,62998,592.21,590.46,3.11,2.85,518.18,516.65,786000000000,428600000000,38655.79,37837.75,13.5,13.85,10.54,10.6
SucWAti,77.52,77.52,69,69,73,73,1.43,1.43,21.15,21.16,42,42,8463.35,8392.1,24.71,24.71,171,171,-14.21,-14.21,-11.73,-11.73,-13.42,-13.42,-7.01,-7.01,-13,-13.3,-8.29,-8.29,-15.23,-14.9,-20.16,-20.16,-15.91,-15.91,-13.11,-13.11,-14.9,-14.9,-13.11,-13.11,-12.33,-12.33,-18.11,-18.11,2751.98,2728.81,-17.71,-17.71,0,0,21.12,21.31,3106.8,3080.64,13498.51,13384.86,3321.06,3718.02,1821.23,1805.89,147.13,147.13,70.02,70.02,12,12,37.88,37.88,60,60,1.17,1.17,52.16,52.16,8.22,8.22,50,50,319,319,71.18,72.28,110.68,111.71,90.98,90.97,20.45,20.45,3856.72,4249.16,77.12,75.35,34.5,34.5,82.82,83.14,-60.3,-62.97,0.71,0.71,94.15,94.15,401.87,401.87,0,0,80,80,48.85,48.87,321.39,318.69,1245.45,1251.55,0.27,0.26,259.45,257.78,8.69,8.68,17.03,17.03,2103.52,2103.52,0.83,0.82,34.55,34.55,68.81,68.8,-119.96,-119.96,73.42,73.42,104.46,104.46,50532.43,50956.81,41858.95,42210.5,59781,60283,7820.57,7754.72,2.25,2.2,1285.57,1274.75,798300000000,705000000000,8691.58,8611.7,7.59,8.11,95.31,95.64
Morombe,69.78,69.78,96.97,96.97,63.05,63.05,1.35,1.35,21.41,21.4,42,42,3612.57,3598.8,36.33,36.33,72,72,5502.22,5481.25,3267.99,3255.53,1372.78,1367.54,14705.95,14649.88,-1.91,-1.91,-4.56,-4.56,11893.7,12125.18,-18.61,-18.61,4668.55,4650.76,1611.76,1605.62,4390.66,4373.92,3901.58,3886.7,-7.87,-7.87,-10.86,-10.86,14350.25,14295.54,-10.61,-10.61,18768.7,18973.97,24.92,25.08,138.95,138.42,10142.99,10104.32,9170.37,9412.24,3543.1,3529.59,9.32,9.32,74.33,74.33,0.89,0.89,31.38,31.38,63.71,63.71,1.11,1.11,57.27,57.27,8.38,8.38,33.52,33.52,190,190,79.73,80.68,127.4,128.09,90.83,90.84,13.54,13.54,10976.66,11211.64,10.96,10.5,29.14,29.14,70.87,71.19,-63.03,-65.5,0.73,0.73,94.07,94.07,634.22,634.22,27,27,94,94,50.56,50.59,903.14,899.7,1244.93,1251.03,0.2,0.2,120.95,119.82,9.03,9.03,25.11,25.11,1616.95,1616.95,0.83,0.82,41.46,41.46,84.75,84.75,-209.71,-209.71,218.02,218.02,72.7,72.7,109528.18,109941.08,93647.76,94000.8,125994,126469,3820.99,3806.42,1.98,1.96,416.84,415.25,2708300000000,2450400000000,31872.7,31663.03,19.13,19.42,106.64,106.64
The Duck Army Squadron 6,40,40,57.78,57.78,57.33,57.33,3.7,3.7,32.98,32.55,42,42,612.46,608.42,63,63,83.25,83.25,3266.45,3244.9,979.93,973.47,1224.92,1216.84,4491.36,4461.74,2531.5,2271.43,5226.31,5191.84,-7.75,-7.07,1020.76,1014.03,-7.75,-7.75,3266.45,3244.9,-8.37,-8.37,2858.14,2839.29,4899.67,4867.35,2041.53,2028.06,-7.07,-7.07,-5.29,-5.29,4491.36,4461.74,8.83,9.27,918.69,912.63,918.69,912.63,714.54,1115.43,102.08,101.4,119.98,119.98,27.05,27.05,12,12,46.97,46.97,20.12,20.12,23.25,23.25,50,50,1,1,50,50,110,110,54.9,56.82,44.75,57.96,69.24,69.69,5,5,714.54,1115.43,88.59,89.23,50.33,50.33,15.23,17.2,89.24,86.46,2.77,2.77,93.27,93.27,717.79,717.79,0,0,64,64,68.32,68.33,816.61,811.22,512.22,590.88,0.29,0.28,82.58,81.65,9.96,9.95,17.16,17.16,607.72,607.72,2.32,2.09,50,50,52.84,52.99,-66.33,-66.33,76.81,76.81,100.2,100.2,45566.93,45834.21,22594.55,22727.08,83519,84008,816.61,811.22,12.75,10.4,102.08,101.4,544500000000,472800000000,38640.76,37950.72,6.92,7.49,15.13,15.22
Fluorietkasteel,64.33,64.33,28.22,28.22,60,60,1.33,1.33,30.56,30.47,43.68,43.68,245.91,243.69,44.5,44.5,126,126,-1.41,-1.41,-1.26,-1.26,4967.32,4922.6,2213.16,2193.24,3885.33,3704.14,2918.42,2892.15,3049.25,3265.49,-3,-3,2360.71,2339.46,-3.46,-3.46,934.45,926.03,-8.43,-8.43,688.54,682.34,2655.8,2631.89,688.54,682.34,-1.58,-1.58,8016.57,8188.09,12.81,13.11,1352.49,1340.31,1045.1,1035.7,1168.06,1401.24,368.86,365.54,639.39,639.39,75.13,75.13,15.09,15.09,36.02,36.02,24.81,24.81,17.52,17.52,52.16,52.16,1,1,51.48,51.48,103,103,64.65,65.92,100.78,103.12,72.12,72.25,10.33,10.33,1045.1,1279.39,75.19,73.27,28.17,28.17,32.96,34.41,55.38,52.8,2.35,2.35,93.34,93.34,732.57,732.57,-4,-4,66,66,53.87,53.9,614.77,609.23,849.08,934.37,0.36,0.34,169.36,168.02,9.98,9.98,15.18,15.18,520.83,520.83,1.68,1.6,44.67,44.67,49.02,49.06,71.76,71.76,70.36,70.36,99.3,99.3,37160.47,37410.81,31953.08,32168.33,42533,42819,799.2,792,2.69,2.57,553.29,548.31,97000000000,50700000000,24897.52,24541.49,12.67,13.03,8.76,8.8
Kwatee the changer,70.93,70.93,43.78,43.78,62.67,62.67,1.59,1.59,25.48,25.48,44.28,44.28,2842.79,2805.87,34.6,34.6,148.5,148.5,-8.12,-8.12,-5.37,-5.37,-7.87,-7.87,-4.65,-4.65,-5.3,-5.3,-3.79,-3.79,-10.1,-9.59,-10.1,-10.1,-6.93,-6.93,-6,-6,168.46,166.27,-6,-6,-6,-6,1305.58,1288.62,-4.38,-4.38,-9.09,-9.09,0,0,17.18,17.41,5475.01,5403.89,4000.97,3949,1684.62,2078.42,1684.62,1662.74,13.79,13.79,62.82,62.82,14.16,14.16,44.08,44.08,34.86,34.86,2.31,2.31,50,50,3.3,3.3,50,50,139,139,65.81,67.05,97.07,100.59,82.34,82.32,10.38,10.38,2316.35,2701.95,88.77,86.9,-60.17,-60.17,77.03,77.36,-8.12,-10.78,2.15,2.15,93.38,93.38,537.52,537.52,0,0,66,66,77.88,77.96,1895.2,1870.58,1044.9,1056.97,0.28,0.28,114.56,113.46,9.82,9.82,18.39,18.39,915.7,915.7,1.4,1.35,44.62,44.62,57.37,57.36,-66.86,-66.86,37.01,37.01,105.5,105.5,32837.42,33242.24,25676.36,25992.9,40871,41375,3263.95,3221.55,2.57,2.48,1579.33,1558.81,728400000000,469200000000,7552.61,7512.75,7.8,8.31,16.42,16.42
BRU MkI,50.18,50.18,77,77,16.71,16.71,1.28,1.28,23.42,23.4,27.34,27.34,1072.8,1068.57,55.36,55.36,65.25,65.25,3988.28,3972.58,-14.22,-14.22,-1.61,-1.61,-6.1,-6.1,-16.94,-16.94,-15.07,-15.07,20547.23,20717.77,-7.25,-7.25,-16.52,-16.52,2221.32,2212.58,4240.71,4224.01,-9.97,-9.97,-1.41,-1.41,-9.22,-9.22,-10.17,-10.17,-10.14,-10.14,24535.51,24690.36,32.02,32.14,1956.28,1948.58,4354.3,4337.16,14198.79,14394.33,3344.6,3331.44,3000.39,3000.39,78.16,78.16,0.85,0.85,24.21,24.21,33.94,33.94,2.46,2.46,40.38,40.38,7.03,7.03,40.94,40.94,71,71,98.62,99.39,136.76,137.36,89.15,89.22,21.72,21.72,14892.95,15085.76,5.95,5.93,24.5,24.5,91.55,91.64,-220.69,-223.16,42.38,42.38,90.4,90.4,1925.28,1925.28,-15,-15,58,58,43.95,43.96,4796.04,4777.16,1156.79,1164.14,0.21,0.21,135.31,134.11,8.97,8.97,6.37,6.37,248.92,248.92,1.02,1,33.28,33.28,69.32,69.34,-62.62,-62.62,61.48,61.48,110,110,95680.92,96058.56,84018.32,84349.93,107490,107915,4480.51,4462.87,1.68,1.67,2019.38,2011.43,503700000000,492500000000,8037.2,8068.92,35.31,35.52,7.22,7.22
JojogokuThe Azeri Empire,74,74,80.67,80.67,80.67,80.67,17.35,17.35,36.58,35.8,42,42,0,0,30,30,157.5,157.5,3474.93,3445.31,3519.61,3489.61,-5.48,-5.48,496.42,492.19,5957.02,5610.93,4105.38,4070.39,2482.09,2953.12,-5.31,-5.31,-4.47,-4.47,-6.32,-6.32,-5.48,-5.48,5957.02,5906.25,-3.16,-3.16,0,0,992.84,984.37,11715.48,11216.75,5957.02,6398.43,6.86,7.42,744.63,738.28,744.63,738.28,620.52,1107.42,0,0,105.17,105.17,5.76,5.76,12,12,78.63,78.63,31.45,31.45,3.09,3.09,50,50,1,1,50,50,100,100,47.67,52,29.75,41.08,66.33,66.86,27.19,27.19,1116.94,1599.61,38.29,38.58,80,80,8.38,9.07,107.34,104.59,0.68,0.68,94.29,94.29,132.92,132.92,0,0,64,64,73.54,73.55,620.52,615.23,249.75,305.15,1.26,1.04,214.78,213.27,13.53,13.48,17.24,17.24,506.47,506.47,36.58,4.42,27.81,27.81,57.95,58.12,-47.43,-47.43,27.39,27.39,98.83,98.83,51344.58,51689.31,10473.27,10543.59,181744,182964,620.52,615.23,17.22,15.26,-4.47,-4.47,5100000000,2600000000,47031.64,46985.58,5.62,6.32,21.61,21.73
Anonymous Endorsing Agent,73.67,73.67,33.33,33.33,56.44,56.44,1.39,1.39,28.8,28.75,42,42,767.79,756,30.5,30.5,157.5,157.5,3071.16,3024,-8,-8,-9.7,-9.7,0,0,-7.87,-8.25,-2.83,-2.83,-10.95,-10.49,0,0,2226.59,2192.4,2687.26,2646,3455.05,3402,-6.32,-6.32,-3.16,-3.16,-3.16,-3.16,4338.01,4271.39,248.97,63.5,3071.16,3024,11.05,11.4,1151.68,1134,2303.37,2268,1055.71,1417.5,383.89,378,119.98,119.98,72.01,72.01,12,12,36.38,36.38,30.71,30.71,3.41,3.41,52.16,52.16,3.3,3.3,50,50,115,115,60.54,61.99,83.01,92.64,74.87,74.96,13.23,13.23,1055.71,1417.5,72.04,70.75,32,32,42.69,44.84,56.35,53.59,2.7,2.7,93.28,93.28,603.59,603.59,0,0,62,62,56.44,56.48,767.79,756,567.22,642.94,0.34,0.33,207.26,205.77,9.83,9.82,17.16,17.16,618.97,618.97,2.15,1.97,41.77,41.77,51.38,51.41,-74.83,-74.83,30,30,101.45,101.45,27735.83,27884.26,23320.18,23444.98,32383,32556,1151.68,1134,3.64,3.11,383.89,378,2134500000000,1378300000000,15892.63,15392.11,3.1,3.89,9.18,9.22
The Military of South Asians 3,85.33,85.33,46.44,46.44,67.33,67.33,1.61,1.61,32.07,31.73,42,42,227.52,223.78,14.67,14.67,193.5,193.5,1729.14,1700.7,3233.49,3180.31,-7.87,-7.87,-7.62,-7.62,1146.69,1127.83,-8.53,-8.53,-5.66,-4.69,-12.49,-12.49,819.07,805.6,4004.32,3938.47,-9.06,-9.06,3549.29,3490.92,4459.36,4386.02,-5.66,-5.66,2775.72,2730.07,928.28,913.01,1729.14,1700.7,8.89,9.33,1023.83,1006.99,1251.35,1230.77,796.31,1230.77,113.76,111.89,119.98,119.98,62.07,62.07,12,12,48.61,48.61,32.76,32.76,2.7,2.7,50,50,1,1,50,50,95,95,57.56,59.21,64.31,77.28,70.22,70.62,18.36,18.36,796.31,1230.77,48.92,49.4,41.83,41.83,26.5,28.69,74.86,72.19,1.26,1.26,93.59,93.59,345.36,345.36,0,0,64,64,65.09,65.12,910.07,895.11,373.11,437.94,0.82,0.58,312.94,311.11,11.61,11.61,17.16,17.16,435.71,435.71,3.17,2.66,36.64,36.64,51.57,51.7,-28.28,-28.28,-47.96,-47.96,100.2,100.2,33070.26,33421.48,25693.89,25966.78,41392,41832,1137.59,1118.88,9.31,6.12,113.76,111.89,5751300000000,4117400000000,24306.64,23829.52,3.86,5.05,8.98,8.98
Jeruselem,67.22,67.22,87.43,87.43,50.89,50.89,1.35,1.35,19.32,19.32,38.06,38.06,16152.62,16076.02,40.17,40.17,149,149,-18.55,-18.55,-15.07,-15.07,-13.59,-13.59,-11.85,-11.85,-16.6,-16.83,-9.88,-9.88,-19.29,-19.03,-26.04,-26.04,-19.97,-19.97,-19.08,-19.08,-22.89,-22.89,-20.02,-20.02,-18,-18,-22.27,-22.27,-8.1,-8.1,-26.4,-26.4,0,0,28.95,29.09,11070.9,11018.4,13611.76,13547.21,8439.29,8760.53,1724.16,1715.98,1074.08,1074.08,74.09,74.09,18.02,18.02,30.37,30.37,85.93,85.93,0.88,0.88,52.64,52.64,13.35,13.35,58.65,58.65,497,497,89.09,89.94,121.52,122.28,92.19,92.19,12.51,12.51,9165.25,9483.05,111.78,111.25,29.43,29.43,80.11,80.46,-148.07,-150.76,0.66,0.66,94.37,94.37,743.65,743.65,1,1,123,123,43.21,43.21,-10.49,-10.49,1505.76,1510.25,0.15,0.15,91.78,90.79,7.24,7.24,13.16,13.16,3360.11,3360.11,0.55,0.54,42.49,42.49,78.75,78.75,-141.84,-141.84,104.31,104.31,92.09,92.09,76044.37,76406.26,64910.65,65219.56,87605,88022,12341.33,12282.8,1.8,1.79,-3.16,-3.16,704000000000,687500000000,15132.83,14899.22,19.04,19.33,149.07,149.12
West Aclar,70.27,70.27,72.11,72.11,61.33,61.33,2.64,2.64,29.85,29.6,41.43,41.43,86.95,86.8,35.6,35.6,146.25,146.25,2156.42,2152.55,-4.73,-4.73,4312.84,4305.1,2504.23,2499.74,3617.22,3402.42,4249.19,4241.57,6051.89,6388.21,-6.6,-6.6,904.31,902.68,4938.9,4930.04,-5.29,-5.29,-6.03,-6.03,4591.09,4582.85,6677.95,6665.96,869.52,867.96,6433.51,5811.91,12521.15,12845.87,9.22,9.64,173.9,173.59,1130.38,1128.35,1043.43,1388.74,260.86,260.39,910.2,910.2,37.92,37.92,14.16,14.16,56.79,56.79,25.37,25.37,16.66,16.66,46.97,46.97,2.52,2.52,51.96,51.96,113,113,58.43,60.01,69.75,82.01,73.15,73.54,12.06,12.06,1304.29,1649.13,54.06,54.41,67.17,67.17,9.02,9.57,101.23,98.29,2.15,2.15,93.38,93.38,361.46,361.46,0,0,65,65,72.17,72.18,260.86,260.39,761.17,852.1,0.41,0.37,117.75,116.63,10.36,10.3,13.91,13.91,564.23,564.23,1.78,1.68,42.94,42.94,56.79,56.91,50.5,50.5,60.42,60.42,99.3,99.3,65883.57,65988.55,39278.84,39341.43,103587,103752,86.95,86.8,7.82,4.06,173.9,173.59,57900000000,46100000000,59954.04,59653.65,9.05,9.5,19.05,19.16
Penguindon,25.25,25.25,70.44,70.44,72,72,2.54,2.54,28.91,28.84,41.43,41.43,369.73,368.31,74.75,74.75,58.5,58.5,4880.46,4861.74,976.09,972.35,2366.28,2357.21,2588.12,2578.2,-7.07,-7.48,-2.68,-2.68,2736.02,3093.84,-5.34,-5.34,369.73,368.31,-5.29,-5.29,4510.73,4493.43,2218.39,2209.88,4880.46,4861.74,6729.12,6703.31,3734.29,3719.97,1565.38,912.2,9982.76,10312.78,10.82,11.18,462.16,460.39,1478.93,1473.25,1201.63,1565.33,554.6,552.47,923.69,923.69,39.39,39.39,14.16,14.16,63.21,63.21,23.99,23.99,18.68,18.68,50,50,2.52,2.52,51.96,51.96,119,119,62.26,63.63,95.47,101.58,74.68,74.81,19.37,19.37,1201.63,1565.33,87.63,85.57,64.67,64.67,17.55,19.21,83.26,80.44,0.77,0.77,93.87,93.87,555.36,555.36,-8,-8,65,65,70.97,70.97,554.6,552.47,907.77,997.34,0.26,0.26,28.98,28.43,9.97,9.97,13.85,13.85,638.06,638.06,1.62,1.54,35.63,35.63,57.77,57.81,-26.46,-26.46,62.45,62.45,106.51,106.51,60260.3,60486.95,36675.84,36813.78,93104,93454,369.73,368.31,3.05,2.81,462.16,460.39,46300000000,40400000000,49714.75,48873.45,14.24,14.58,23.82,23.94
Roilandax,73.67,73.67,80.22,80.22,17,17,3.63,3.63,36.97,36.07,38.75,38.75,-4.47,-4.47,30.5,30.5,157.5,157.5,3447.28,3410.77,3029.41,2997.33,-7.75,-7.75,-4.24,-4.24,8385.27,8019.91,-4.79,-4.79,6242.37,6637.17,-9.16,-9.16,3819.96,3779.5,652.19,645.28,-2.45,-2.45,5357.26,5300.52,5310.67,5254.42,3447.28,3410.77,3913.13,3871.68,-5.06,-5.06,9689.65,10047.93,4.69,5.48,-8.37,-8.37,349.39,345.69,0,460.91,0,0,8.96,8.96,27.55,27.55,10.55,10.55,38.08,38.08,20.74,20.74,22.6,22.6,48.6,48.6,1,1,51.48,51.48,105,105,44.8,49.53,13.17,19.64,66.09,66.67,27.78,27.78,1514.01,1958.89,15.47,15.62,79.33,79.33,6.19,6.83,113.69,111.1,16.94,16.94,91.93,91.93,488.3,488.3,-4,-4,62,62,73.95,73.97,232.92,230.46,195.62,244.38,3.05,2.54,235.59,234,15.5,15.44,26.78,26.78,507.26,507.26,75.94,45.77,27.22,27.22,57.72,57.91,-47.96,-47.96,-26.46,-26.46,98.83,98.83,54656.6,55183.9,27373.62,27637.71,99362,100321,0,0,18.33,16.43,-10,-10,86200000000,49000000000,51267.89,51431.39,13.82,14.17,16.68,16.77
Clone Commander Wolffe,65.78,65.78,22.67,22.67,67.56,67.56,1.25,1.25,28.41,28.36,45.34,45.34,553.86,549.18,42.33,42.33,130.5,130.5,1417.88,1405.91,1958,1941.47,664.63,659.02,124.06,123.02,797.56,659.02,-1.55,-1.55,531.71,746.89,1833.5,1818.02,-9,-9,2747.14,2723.95,2082.51,2064.93,2237.59,2218.7,2082.51,2064.93,974.79,966.56,1860.97,1845.26,99.25,98.41,2614.22,2811.82,15.26,15.52,1495.42,1482.8,2104.67,2086.9,1329.26,1537.71,553.86,549.18,42.28,42.28,79.7,79.7,15.51,15.51,34.72,34.72,31.04,31.04,3.25,3.25,51,51,3.3,3.3,50.5,50.5,105,105,67.92,69.09,105.3,106.67,75.58,75.68,15.68,15.68,1495.42,1702.47,73.33,71.43,22.67,22.67,50.62,51.95,27.25,24.66,1.13,1.13,93.64,93.64,688.67,688.67,-4,-4,62,62,51.24,51.26,775.4,768.86,815.38,899.07,0.31,0.31,164.64,163.31,9.7,9.69,17.69,17.69,524.85,524.85,1.72,1.63,39.32,39.32,50.09,50.12,-5.48,-5.48,39.12,39.12,107.17,107.17,32627.19,32878.98,28947.84,29171.23,36319,36599,1163.1,1153.29,2.42,2.35,664.63,659.02,194800000000,124500000000,16117.83,15814.79,14.25,14.59,8.93,8.97
FeH Anna,77.44,77.44,79.5,79.5,65.11,65.11,20.31,20.31,32.7,32.29,37.37,37.37,261.96,260.85,24.83,24.83,171,171,2375.13,2365.06,6587.85,6559.92,4820.12,4799.69,4610.55,4591.01,3632.56,3408.47,5476.78,5453.56,-6.16,-5.42,1222.5,1217.31,3003.85,2991.11,-1.41,-1.41,3073.7,3060.67,5204.34,5182.27,1327.28,1321.65,3422.99,3408.47,8417.75,8382.06,642.68,639.96,7195.26,7164.75,7.21,7.75,-7.75,-7.75,1397.14,1391.21,523.93,869.51,261.96,260.85,9.01,9.01,4.92,4.92,8.98,8.98,68.6,68.6,34.61,34.61,2.35,2.35,53.09,53.09,3.3,3.3,51.48,51.48,116,116,43.33,48.18,18.86,27.37,69.53,69.97,21.77,21.77,611.25,956.46,41.29,41.81,81.75,81.75,5.19,5.71,126.01,123.22,1.56,1.56,93.51,93.51,202.58,202.58,0,0,64,64,75,75.01,349.28,347.8,360.37,427.2,1.64,1.36,281.82,280.08,11.25,11.2,26.56,26.56,592.68,592.68,3.32,2.72,33.23,33.23,58.94,59.09,-10,-10,83.67,83.67,94.38,94.38,71226.41,71411.36,13199.92,13234.2,268076,268772,523.93,521.71,18.89,17.02,-9.49,-9.49,598200000000,363200000000,67522.64,67340.92,1.48,1.64,31.55,31.69
