Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Ugg Lands,69.4,69.4,52.95,54.86,67.67,67.67,1.31,1.33,21.13,21.05,44.28,44.28,10272.65,10559.38,36.9,36.9,144,144,-23.19,-23.19,-12.9,-12.9,-15.17,-15.17,-12.2,-12.2,-18.38,-18.38,-9.76,-9.76,-17.44,-17.44,-21.87,-21.87,-19.34,-19.34,-18.11,-18.11,-21.63,-21.63,-17.03,-17.03,-16.67,-16.67,-21.28,-21.28,-8.52,-8.52,-24.17,-24.17,0,0,27.78,27.78,5576.58,5732.24,10419.4,10710.23,5870.09,6033.93,1614.27,1659.33,74.94,74.94,76.32,75.15,15.9,15.9,33.8,34.54,81.11,81.11,0.91,0.91,53.51,53.51,8.7,8.7,51.96,51.96,394,394,85.71,85.67,117.51,117.51,90.99,91.03,16.33,15.85,6016.84,6184.78,102.37,102.3,26.71,28.14,77.38,77.36,-123.2,-122.97,4.8,4.8,92.99,92.99,607.8,596.25,-2,-2,108,108,43.87,44.06,807.14,829.67,1426.5,1426.6,0.18,0.18,164.75,164.75,8.31,8.32,17.42,17.42,2915.35,2915.35,0.61,0.61,38.67,39.15,68.44,68.9,-147.04,-147.04,95.06,95.06,107.17,107.17,56646.33,58227.45,49117.64,50074.78,64356,66637,9318.76,9578.87,1.86,1.86,1540.9,1583.91,714000000000,733200000000,12802.07,13159.4,16.89,16.89,133.37,133.68
Workers Revolution,76.44,76.44,16,17.67,15,15,1.17,1.19,31.22,30.88,42,42,575.51,610.25,26.33,26.33,166.5,166.5,-6.32,-6.32,345.3,366.15,-10.2,-10.2,1438.77,1525.62,241.71,256.3,-6,-6,-5.48,-5.48,-3.87,-3.87,-7.48,-7.48,-3.16,-3.16,863.26,915.37,1726.52,1830.75,-5.48,-5.48,-8.94,-8.94,1266.12,1342.55,-4,-3.9,0,0,11.92,11.92,1007.14,1067.94,1438.77,1525.62,1294.89,1373.06,575.51,610.25,130.47,130.47,85.44,83.98,12,12,17.7,18.36,21.12,21.12,22.18,22.18,50,50,2.52,2.52,50,50,112,112,61.33,61.25,76.55,76.22,71.25,71.68,31.42,30.86,1007.14,1067.94,61.4,61.28,-84,-82.33,54.93,54.83,44.55,44.83,19.57,19.57,91.75,91.75,1108.79,1053.23,0,0,62,62,76.59,76.77,719.39,762.81,516.56,517.83,0.36,0.36,223.19,223.19,9.64,9.65,17.11,17.11,605.67,605.67,2.3,2.3,23.58,24.14,45.73,46.32,-90,-90,53.85,53.85,102.24,102.24,18686.75,19814.79,17199.24,18073.19,20131,21520,575.51,610.25,3.29,3.32,431.63,457.69,2192200000000,2315100000000,8427.72,8956.28,6.29,6.29,7.29,7.33
Beth Phoenixxx,47.11,47.11,17.17,18.83,76.67,76.67,1.18,1.21,29,28.87,45.83,45.83,641.72,659.3,57.67,57.67,96.75,96.75,-7.62,-7.62,704.06,723.35,2970.24,3051.63,440.04,452.09,-7.35,-7.35,4651.91,4779.39,410.7,421.95,45.84,47.09,-7.35,-7.35,220.02,226.05,-6.93,-6.93,1650.13,1695.35,2053.5,2109.77,36.67,37.67,1096.42,1126.47,953.41,979.54,3380.94,3473.59,17.52,17.52,2016.83,2072.1,1558.46,1601.17,1008.41,1036.05,641.72,659.3,977.25,977.25,84.42,82.98,17.01,17.01,36.65,37.94,29.06,29.06,7.14,7.14,51.62,51.62,2.52,2.52,51.96,51.96,109,109,69.84,69.77,106.66,106.66,74.52,74.75,22.08,21.52,916.74,941.86,112.18,112.14,-82.83,-81.17,63.04,62.95,2.15,2.43,0.73,0.73,94.04,94.04,752.01,737.03,0,0,69,69,76.48,76.57,825.07,847.68,1042.99,1043.29,0.22,0.22,100.35,100.35,9.32,9.34,13.6,13.6,617.47,617.47,1.41,1.4,32.92,33.48,48.43,48.73,76.16,76.16,47.96,47.96,100.62,100.62,30837.67,31682.75,28203.94,28714.13,33410,34605,1191.76,1224.42,2.31,2.31,825.07,847.68,29600000000,30800000000,11409.94,11754.3,7.33,7.33,12.7,12.94
Nikolia,64,64,97.42,97.46,79.33,79.33,1.5,1.52,20,20,38.75,38.75,10494.45,10494.45,45,45,157.75,157.75,-18.38,-18.38,-11.59,-11.59,-12.63,-12.63,-12.44,-12.44,-17.81,-17.81,-10.16,-10.16,-17.83,-17.83,-22.88,-22.88,-13.64,-13.64,-21.4,-21.4,-21.17,-21.17,-16.37,-16.37,-15.43,-15.43,-19.21,-19.21,5436.71,5436.71,-6.51,-6.51,0,0,26.61,26.61,4707.79,4707.79,13632.97,13632.97,5492.42,5492.42,6473.21,6473.21,1698.53,1698.53,66.79,65.83,15.09,15.09,48.41,49.17,66.68,66.68,1.07,1.07,56.34,56.34,12.19,12.19,54.76,54.76,372,372,72.34,72.3,115.98,115.97,91.69,91.69,15.6,15.19,6669.37,6669.37,99.81,99.74,38.62,39.88,88.23,88.21,-119.08,-118.87,4.44,4.44,93.03,93.03,447.05,438.39,8,8,105,105,47.55,47.68,2353.89,2353.89,1312.57,1312.67,0.2,0.2,47.66,47.66,7.65,7.66,10.52,10.52,2397.19,2397.19,0.73,0.73,39.4,39.81,89.34,89.34,-120.84,-120.84,66.48,66.48,105.16,105.16,77588.3,77588.29,62678.61,62196.08,93842,94483,10200.21,10200.21,2.2,2.2,1863.5,1863.5,1161000000000,1160700000000,9155.42,9155.42,13.13,13.13,131.17,131.33
Caffeinneburg,60.11,60.11,69.05,70,36.38,36.38,1.31,1.33,20.87,20.85,40.78,40.78,7853.24,7909.94,47.92,47.92,193.25,193.25,-29.15,-29.15,-21.91,-21.91,-20.25,-20.25,-22.05,-22.05,-21.93,-21.93,-15.1,-15.1,-27.5,-27.5,-26.69,-26.69,-26.4,-26.4,-26.83,-26.83,-20.25,-20.25,-20.02,-20.02,-23.02,-23.02,-31.37,-31.37,-23.47,-23.47,-33.98,-33.97,0,0,20.74,20.74,1346.27,1355.99,9760.46,9830.93,5048.51,5084.96,-12.65,-12.65,3.19,3.19,76.44,75.26,0.82,0.82,26.9,27.49,70.93,70.93,1.01,1.01,61.07,61.07,10.55,10.55,32.53,32.53,511,511,85.23,85.19,106.21,106.21,91.14,91.15,14.67,14.2,19633.11,19774.86,5.58,5.58,26.57,28,24.62,24.54,56.51,56.74,6.25,6.25,92.82,92.82,949.2,934.76,4,4,109,109,54.3,54.59,-18.44,-18.44,1497.59,1497.68,7.95,7.95,104.76,104.76,5.7,5.7,90.7,90.7,3509.02,3509.02,0.55,0.55,40.33,40.8,71.12,71.35,-26.18,-26.18,-180.31,-180.31,79.01,79.01,48241.35,48589.66,41864.03,41820.95,54767,55567,4599.76,4632.97,1.87,1.87,-15.81,-15.81,1030700000000,1037400000000,36373.98,36685.19,16.2,16.2,138.88,139.02
Phazania,71.89,71.89,65.81,66.76,74,74,1.59,1.62,20.13,20.11,38.75,38.75,14780.23,14891.77,33.17,33.17,186.75,186.75,-22.93,-22.93,-18.24,-18.24,-16.01,-16.01,-13.33,-13.33,-18.87,-18.87,-12.26,-12.26,-20.88,-20.88,-23.97,-23.97,-24.31,-24.31,-23.37,-23.37,-21.12,-21.12,-19.28,-19.28,-20.64,-20.64,-19.62,-19.62,8403.05,8466.47,835.33,841.64,0,0,27.91,27.91,9095.52,9164.17,9095.52,9164.17,4926.74,4963.92,-6.32,-6.32,224.79,224.79,62.91,61.84,24.76,24.76,48.53,49.32,91.41,91.41,0.84,0.84,62.29,62.29,12.78,12.78,67.47,67.47,573,573,84.07,84.02,118.25,118.25,91.6,91.61,15.22,14.75,3183.43,3207.46,108.45,108.41,43.71,45.14,90.92,90.91,-165.95,-165.72,0.94,0.94,93.72,93.72,387.07,377.87,-9,-9,122,122,43.94,44.13,-9.49,-9.49,1508.06,1508.15,0.18,0.18,17.78,17.78,7.34,7.36,16.73,16.73,3604.16,3604.16,0.55,0.55,39.78,40.25,71.81,72.25,-146.9,-146.9,93.65,93.65,125.43,125.43,68283.49,68798.84,53432.93,53347.22,84933,86261,11142.02,11226.11,1.89,1.89,-7.07,-7.07,685700000000,690100000000,6213.8,6260.69,0.94,0.94,152.51,152.76
Oversized Operativez 2,7.67,7.67,25,30.67,1,1,1.72,1.95,32.26,31.8,40.78,40.78,818.26,910.79,92.33,92.33,18,18,-11.14,-11.14,-9.86,-9.86,-10.2,-10.2,2114.88,2354.03,-9.59,-9.59,9226.42,10269.74,2517.72,2802.42,-5.74,-5.74,-4.58,-4.58,-9.17,-9.17,-4.9,-4.9,-11.14,-11.14,654.61,728.63,1158.15,1289.11,1183.33,1317.14,-13.09,-12.86,2517.72,2802.42,14.35,14.35,377.66,420.36,944.14,1050.91,2265.94,2522.18,818.26,910.79,8.11,8.11,58.28,51.28,10.55,10.55,13.9,14.67,1.06,1.06,37.67,37.67,50,50,1,1,50,50,103,103,65.42,64.98,91.1,90.55,70.01,70.53,39.4,37.73,2454.77,2732.36,60.82,60.1,25,30,49.06,48.62,35.84,37.18,30.34,30.34,91.09,91.09,7124.36,6358.6,-8,-8,64,64,52.85,54.1,1132.97,1261.09,525,522.21,0.22,0.22,16.24,16.24,9.44,9.49,31.45,31.45,577.97,577.97,2.27,2.28,15.6,17.27,47.53,48.81,-99.5,-99.5,68.56,68.56,109.39,109.39,31231.26,34762.88,23462.29,24385.9,40258,47559,1007.09,1120.97,2.61,2.65,-7.75,-7.75,303400000000,240500000000,15896.71,17868.12,16.81,16.81,12.87,14.14
The Cola Wars,46.67,46.67,56,62.67,57.33,57.33,3.48,4.19,33.5,33.44,42,42,304.83,322.33,58,58,94.5,94.5,2032.22,2148.86,3737.26,3951.76,0,0,-4.47,-4.47,4227.02,4469.64,1050.66,1110.96,2032.22,2148.86,4222.96,4465.34,-6.32,-6.32,2845.11,3008.41,-7.75,-7.75,-8.37,-8.37,2438.67,2578.64,-3.16,-3.16,0,0,6615.97,7253.56,4064.45,4297.73,8.83,8.83,711.28,752.1,711.28,752.1,1219.33,1289.32,304.83,322.33,119.98,119.98,28.72,23.86,12,12,49.41,51.96,20.12,20.12,23.25,23.25,50,50,1,1,50,50,100,100,56.89,56.26,58.19,54.46,68.74,68.79,3.56,4.56,1219.33,1289.32,70.26,68.71,49,54,16.2,15.65,87.88,89.33,3.24,3.24,93.2,93.2,685.79,643.34,0,0,64,64,68.12,69.07,812.89,859.55,546.7,521.5,0.3,0.3,97.56,97.56,10.83,11.27,17.16,17.16,512.49,512.49,2.21,2.29,51.44,50.44,52.23,53.36,24.49,24.49,-24.49,-24.49,99.3,99.3,43452.05,46203.87,22266.47,21377.91,77518,89595,812.89,859.55,10.31,11.15,-3.16,-3.16,583700000000,559400000000,36412.81,38996.07,7.42,7.42,13.62,14.95
Pythie XXIObviously a Wolf,56.67,56.67,32,38.67,66.67,66.67,2,2.3,31.28,30.82,42,42,427.84,472.17,50.5,50.5,112.5,112.5,-5.66,-5.66,1642.92,1813.14,1939.56,2140.51,1312.05,1447.99,-3.74,-3.74,4895.38,5402.58,228.18,251.82,2424.45,2675.64,-1.73,-1.73,-1.41,-1.41,1654.33,1825.73,2538.54,2801.55,798.64,881.39,-3.46,-3.46,2110.69,2329.38,-6.93,-6.93,2167.74,2392.33,12.65,12.65,1426.14,1573.9,1069.61,1180.43,1140.92,1259.12,427.84,472.17,644.28,644.28,49.93,43.46,14.16,14.16,43.13,46.23,28.58,28.58,8.82,8.82,51,51,1,1,51.48,51.48,109,109,62.96,62.49,96.35,94.71,71.17,71.76,10.09,8.43,1283.53,1416.51,74.68,73.88,31,36,36.49,36.05,55.06,56.39,1.51,1.51,93.52,93.52,698.79,655.93,-4,-4,64,64,54.44,56.18,784.38,865.65,777.21,772.7,0.33,0.33,184.69,184.69,9.72,9.77,15.15,15.15,594.96,594.96,1.76,1.77,44.91,46.57,50.07,51.38,10,10,57.45,57.45,104.81,104.81,35357.83,39021.18,24451.43,25043.44,48974,57627,1140.92,1259.12,2.91,3,499.15,550.87,32200000000,31800000000,22452.22,24973.56,13.68,13.68,13.55,14.88
Chisataki,57.33,57.33,57.33,64,57.33,57.33,3.61,4.36,32.73,32.61,42,42,362.44,383.88,50,50,112.5,112.5,483.26,511.84,-5.39,-5.39,-8.37,-8.37,-8.37,-8.37,3382.81,3582.87,4003.79,4240.58,-7.07,-7.07,0,0,-7.75,-7.75,1449.77,1535.52,2899.55,3071.03,4349.32,4606.55,3382.81,3582.87,3382.81,3582.87,-5.48,-5.48,-4,-4,483.26,511.84,9.33,9.33,1087.33,1151.64,1087.33,1151.64,1449.77,1535.52,362.44,383.88,119.98,119.98,27.72,22.94,12,12,49.93,52.47,21.74,21.74,21.49,21.49,50,50,1,1,50,50,100,100,56.72,56.09,57.19,53.59,69.5,69.62,0.56,2.22,1449.77,1535.52,69.24,67.7,50,55,25.91,25.47,78.72,80.06,3.24,3.24,93.2,93.2,610.35,570.34,0,0,64,64,67.73,68.72,966.52,1023.68,491.46,463.3,0.32,0.33,126.07,126.07,10.8,11.25,17.16,17.16,506.78,506.78,2.4,2.52,54.44,52.78,52.71,53.86,-20,-20,-55.68,-55.68,100.2,100.2,37227.8,39429.48,18706.51,17851.16,67494,77812,966.52,1023.68,10.54,11.36,120.81,127.96,29100000000,27500000000,27585.8,29374.97,7.09,7.09,12.2,13.4
Lake SebuLamoris,74.22,74.22,47.33,49.56,70,70,1.37,1.39,23.67,23.55,42,42,1510.5,1555.62,29.67,29.67,159.75,159.75,2509.75,2584.72,-2.19,-2.19,-4.47,-4.47,260.27,268.04,-7.21,-7.21,-4.29,-4.29,-4,-4,-9.72,-9.72,-7.35,-7.35,2044.98,2106.07,-4,-4,-6,-6,-5.1,-5.1,-10.3,-10.3,7110.95,7323.37,863.96,936.04,2509.75,2584.72,13.53,13.53,3253.37,3350.56,7668.67,7897.75,464.77,478.65,1045.73,1076.97,158.85,158.85,73.22,71.88,12,12,39.1,40.04,36.58,36.58,2.1,2.1,52.16,52.16,5.44,5.44,50,50,137,137,61.43,61.35,89.15,88.81,88.22,88.66,18.42,17.87,0,0,82.08,81.94,30.5,32.17,63.99,63.83,32.92,33.22,0.79,0.79,93.84,93.84,495.61,483.46,0,0,62,62,53.36,53.85,348.58,358.99,669.91,671.37,0.34,0.34,127.92,127.92,9.41,9.43,16.98,16.98,754.62,754.62,1.92,1.92,36.58,37.13,59.05,59.64,-52.73,-52.73,42.19,42.19,101.85,101.85,34053.03,35116.55,28885.78,29496.74,39448,41036,2323.84,2393.26,3.26,3.29,929.54,957.3,11874400000000,12145000000000,12259.09,12712.19,1.59,1.59,11.06,11.47
Southern Jed Yoratons,81,81,26.83,28.67,64.67,64.67,1.31,1.34,25.61,25.47,42,42,975.86,1011.14,19.5,19.5,182.25,182.25,960.85,995.59,-8.85,-8.85,-3.22,-3.22,-7.62,-7.62,294.26,304.9,4900.31,5077.49,-12.17,-12.17,-6.6,-6.6,480.42,497.79,660.58,684.47,-4.24,-4.24,-7.62,-7.62,360.32,373.34,-10.86,-10.86,2432.14,2520.08,-8.88,-8.82,960.85,995.59,13.64,13.64,1050.92,1088.92,4729.16,4900.15,900.79,933.36,525.46,544.46,119.98,119.98,76.22,74.85,12,12,34.63,35.53,34.61,34.61,2.35,2.35,50,50,5.66,5.66,50,50,136,136,61.11,61.03,91.23,90.86,81.96,82.35,20.37,19.81,900.79,933.36,74.54,74.41,26.83,28.5,52.75,52.66,36.2,36.48,1.38,1.38,93.56,93.56,506.67,494.38,0,0,62,62,54.02,54.57,600.53,622.24,804.04,805.6,0.4,0.4,255.65,255.65,9.12,9.13,17.16,17.16,744.38,744.38,1.73,1.73,34.63,35.19,53.11,53.68,33.62,33.62,-40.62,-40.62,102.24,102.24,29564,30632.94,25617.23,26289.46,33608,35122,1125.99,1166.7,3.37,3.4,450.4,466.68,7994300000000,8215000000000,13954.21,14489.38,5.57,5.57,11.33,11.76
Sunland JamdownWabacha,59.67,59.67,96.22,96.26,66.76,66.76,1.31,1.33,19.75,19.75,50.37,50.37,9856.49,9856.49,48.25,48.25,21,21,-20.59,-20.59,-15.34,-15.34,-13.07,-13.07,-10.51,-10.51,-19.75,-19.75,-9.47,-9.47,-19.44,-19.44,-22.32,-22.32,-15.3,-15.3,-16.85,-16.85,-16.55,-16.55,-17.32,-17.32,-13.19,-13.19,-20.45,-20.45,-12.6,-12.6,-29.71,-29.69,0,0,23.66,23.66,1948.38,1948.38,14784.74,14784.74,7678.9,7678.9,4240.58,4240.58,543.93,543.93,76.5,75.47,19.85,19.85,29.46,30.03,57.6,57.6,1.21,1.21,42.83,42.83,14.23,14.23,50.99,50.99,284,284,79.47,79.43,125.76,125.76,91.87,91.87,12.27,11.86,7564.29,7564.28,108.91,108.87,26.5,27.75,87.52,87.5,-96.26,-96.05,0.53,0.53,95.14,95.14,717.26,706.28,1,1,112,112,51.92,52.12,1833.77,1833.77,1316.6,1316.7,0.19,0.19,95.63,95.63,5.16,5.17,15.62,15.62,1890.76,1890.76,0.72,0.72,42.73,43.14,81.35,81.57,-94.35,-94.35,46.48,46.48,107.17,107.17,65685.51,65685.5,57025.48,56616.98,74544,75021,11690.26,11690.26,1.98,1.99,229.22,229.22,378400000000,378000000000,8210.69,8210.69,20.61,20.61,130.26,130.43
Amity Blight,77.56,77.56,38.44,40.67,57.33,57.33,1.45,1.48,29.12,28.98,42,42,1664.65,1706.38,24.67,24.67,171,171,2542.37,2606.11,-3.79,-3.79,-9.06,-9.06,-10.1,-10.1,-9.38,-9.38,-6.57,-6.57,-2.83,-2.83,-11.22,-11.22,-3.46,-3.46,-4.24,-4.24,-5.29,-5.29,-5.29,-5.29,-7.62,-7.62,1331.72,1365.1,-8.77,-8.77,-9.84,-9.79,2542.37,2606.11,10.86,10.86,605.33,620.5,3026.64,3102.51,1361.99,1396.13,907.99,930.75,119.98,119.98,68.97,67.66,12,12,42.41,43.32,26.11,26.11,15.43,15.43,50,50,2.52,2.52,50,50,129,129,57.45,57.36,62.74,62.16,74.32,74.56,13.5,12.94,3177.97,3257.64,36.02,35.84,35.83,37.5,71.03,70.94,51.25,51.53,3.24,3.24,93.2,93.2,522.86,510.38,0,0,62,62,56.03,56.92,1210.65,1241,516.28,517.27,0.51,0.52,236.65,236.65,9.9,9.92,17.16,17.16,728.51,728.51,2.3,2.3,41.5,42.06,50.97,51.49,26.46,26.46,-69.28,-69.28,101.45,101.45,21731.25,22276.02,17857.1,18120.05,25892,26779,1210.65,1241,9.47,9.62,-10.95,-10.95,5661600000000,5773000000000,6302.06,6482.32,7.26,7.26,9.65,9.98
Yugoslavia Federation,41.33,41.33,26.33,28,5,5,1.3,1.33,29.43,29.34,40.78,40.78,904.67,921.27,62,62,85.5,85.5,-9.59,-9.59,-3.1,-3.1,-6,-6,-3.46,-3.46,-9.7,-9.7,12251.67,12476.43,-6.93,-6.93,-5.61,-5.61,135.7,138.19,-10.58,-10.58,-7.21,-7.21,-8.25,-8.25,-6.48,-6.48,-6.48,-6.48,-3.95,-3.95,-7.16,-7.16,0,0,14.14,14.14,603.11,614.18,1960.12,1996.08,2035.51,2072.85,904.67,921.27,507.09,507.09,76.64,75.26,12,12,16.23,16.62,5.23,5.23,32.46,32.46,50,50,2.52,2.52,50.99,50.99,114,114,64.88,64.81,86.81,86.79,73.81,73.95,27.47,26.91,1884.73,1919.31,76.89,76.75,26.33,28,58.9,58.8,29.83,30.11,27.02,27.02,91.28,91.28,3006.78,2878.76,-4,-4,62,62,52.78,53.01,1055.45,1074.81,668.31,670.07,0.27,0.27,82.82,82.82,9.36,9.38,15.78,15.78,637.42,637.42,1.93,1.92,27.53,28.09,49.43,49.7,-42.43,-42.43,0,0,104.81,104.81,28309.6,28828.94,24600.72,24812.96,32100,32968,904.67,921.27,2.66,2.67,527.73,537.41,196400000000,201400000000,11635.25,11877.52,14.95,14.95,13.42,13.67
Eurasian Commonwealth,42.33,42.33,60.22,62.44,76.67,76.67,1.88,1.92,28.42,28.35,46.3,46.3,0,0,61.25,61.25,87.75,87.75,2578.64,2620.57,-3.46,-3.46,2965.44,3013.66,4512.62,4586.01,4963.88,5044.61,3160.45,3211.84,-6.24,-6.24,-6.12,-6.12,3223.3,3275.72,-5.48,-5.48,4190.29,4258.43,902.52,917.2,4190.29,4258.43,5801.94,5896.29,5253.98,5339.42,515.73,524.11,5544.08,5634.24,12.04,12.04,2095.15,2129.22,1450.49,1474.07,805.83,818.93,644.66,655.14,1056.6,1056.6,53.21,52.07,17.69,17.69,57.76,58.81,30.64,30.64,3.45,3.45,51,51,1,1,52.44,52.44,100,100,63.91,63.84,99.71,99.65,75.55,75.69,12.94,12.39,644.66,655.14,109.86,109.81,48.17,49.83,21.93,21.84,73.54,73.82,0.73,0.73,94.04,94.04,524.74,512.24,0,0,65,65,65.7,65.99,483.5,491.36,745.12,746.92,0.24,0.24,146.05,146.05,12.29,12.44,13.24,13.24,402.39,402.39,1.8,1.8,42.06,42.61,55.96,56.23,-55.68,-55.68,87.75,87.75,102.24,102.24,59415.44,60381.65,42517.02,42707.75,79897,82021,1128.16,1146.5,2.78,2.78,483.5,491.36,34600000000,35700000000,46403.46,47218.45,6.34,6.34,11.36,11.57
Germa nyPrince Islands,54.33,54.33,80.67,77.33,67.33,67.33,17.35,27.28,35.76,37.29,40.78,40.78,281.43,274.35,52.25,52.25,108,108,3977.61,3877.54,2521.66,2458.22,3227.12,3145.93,6904.53,6730.83,6078.99,5926.06,5763.78,5618.78,750.49,731.61,-5.74,-5.74,487.82,475.55,-4.9,-4.9,3602.37,3511.74,2626.72,2560.64,6604.34,6438.19,1350.89,1316.9,2701.77,2633.8,5883.86,5735.84,7955.22,7755.09,8.43,8.43,93.81,91.45,562.87,548.71,562.87,548.71,0,0,1439.83,1439.83,5.76,3.67,12,12,72.3,74.94,27.63,27.63,12.26,12.26,50,50,1,1,50.99,50.99,110,110,52.45,51.38,34.33,31.07,66.88,65.9,14.65,16.32,844.3,823.06,52.69,51.37,80,85,7.34,7.19,113.59,114.92,1.38,1.38,93.56,93.56,341.8,312.03,-4,-4,64,64,73.77,74.35,469.06,457.26,423.32,396.54,0.7,0.8,91.88,91.88,13.24,13.67,11.57,11.57,592.71,592.71,2.75,2.94,40.35,38.68,58.61,57.17,-73.14,-73.14,98.23,98.23,102.24,102.24,67803.27,66097.48,13830.52,10194.14,240002,278108,469.06,457.26,14.95,15.64,-3.16,-3.16,3200000000,2800000000,62853.63,61338.46,13.3,13.3,24.93,27.09
Legion Estaroth 18,66.67,66.67,53.33,60,95,95,3.25,3.88,34.03,33.95,42,42,95.61,101.7,41,41,132.75,132.75,1912.26,2034.02,305.96,325.44,-6.32,-6.32,-7.07,-7.07,382.45,406.8,3000.33,3191.38,2677.16,2847.63,286.84,305.1,3824.52,4068.04,4206.97,4474.85,3059.61,3254.43,3442.07,3661.24,382.45,406.8,1912.26,2034.02,3824.52,4068.04,3059.61,3254.43,4589.42,4881.65,7.48,7.48,669.29,711.91,669.29,711.91,382.45,406.8,95.61,101.7,109.99,109.99,30.79,25.75,12,12,68.99,72.93,33.83,33.83,2.48,2.48,50,50,1,1,50,50,100,100,55.93,55.26,63.35,58.65,68.25,68.32,19.54,19.21,956.13,1017.01,52.43,51.11,47,52,9.69,9.54,97.26,98.6,0.92,0.92,93.73,93.73,265.87,239.69,0,0,64,64,68.44,69.36,573.68,610.21,410.83,396.58,0.41,0.42,163.53,163.53,10.56,11.01,17.21,17.21,464.36,464.36,2.83,2.94,35.46,35.79,51.39,52.52,14.14,14.14,-46.9,-46.9,99.3,99.3,43719.98,46503.82,23273.82,22442.14,75578,87146,573.68,610.21,11.56,12.35,-3.16,-3.16,24500000000,24700000000,39479.14,42085.96,6.37,6.37,12.48,13.7
Tatarica,83.42,83.42,96.14,96.19,83,83,1.52,1.55,20.65,20.66,42,42,12433.28,12433.28,16.58,16.58,221,221,-11.22,-11.22,-10.81,-10.81,-13.12,-13.12,-6.75,-6.75,-15.88,-15.88,-8.39,-8.39,-20.4,-20.4,-20.78,-20.78,-14.46,-14.46,-19.39,-19.39,-19.65,-19.65,-8.53,-8.53,-10.77,-10.77,-15.33,-15.33,22331.26,22331.25,-6.83,-6.83,0,0,25.85,25.85,9166.14,9166.14,11253.48,11253.48,6897.29,6897.29,1996.58,1996.58,501.72,501.72,65.62,64.53,18.34,18.34,49.05,49.9,95.51,95.51,0.81,0.81,62.05,62.05,7.56,7.56,56.53,56.53,392,392,83.58,83.53,121.65,121.64,91.27,91.27,26.17,25.69,5989.75,5989.75,73.89,73.78,40.14,41.57,85.06,85.03,-123.34,-123.1,1.34,1.34,93.57,93.57,236.85,229.66,7,7,120,120,45.06,45.16,-11.83,-11.83,1428.33,1428.43,0.23,0.23,134.26,134.26,8.84,8.85,15.8,15.8,2933.48,2933.48,0.61,0.61,28.83,29.31,83.49,83.72,-150.76,-150.76,118.83,118.83,65.92,65.92,82954.84,82954.82,66387.45,65797.85,101166,101963,12887.05,12887.05,1.9,1.9,-7.07,-7.07,908800000000,907500000000,12360.27,12443.22,0.73,0.73,141.12,141.26
Svarock,37,37,47.11,51.56,10,10,2.73,2.88,32.08,31.95,43,43,342.15,355.89,65.25,65.25,78.75,78.75,2189.74,2277.69,2627.68,2733.23,2326.6,2420.04,-2.9,-2.9,3079.32,3203,7335.62,7630.26,3832.04,3985.96,-10.46,-10.46,752.72,782.96,-7.48,-7.48,479.01,498.24,-8.83,-8.83,1847.59,1921.8,2531.88,2633.58,3024.57,3146.06,-8.15,-8.03,8348.37,8683.69,9.8,9.8,598.76,622.81,598.76,622.81,1197.51,1245.61,-3.16,-3.16,923.69,923.69,36.66,34.78,15.09,15.09,25.41,26.3,5.47,5.47,32.4,32.4,51.62,51.62,1,1,51.96,51.96,113,113,60.85,60.68,65.39,64.46,70.21,70.36,20.8,19.69,855.37,889.72,75.9,75.42,44.33,47.67,17.85,17.66,83.64,84.19,23.9,23.9,91.47,91.47,1757.35,1597.16,-8,-8,71,71,66.9,67.56,513.22,533.83,876.97,879.89,0.3,0.3,46.92,46.92,9.83,9.87,13.85,13.85,636.42,636.42,1.65,1.65,34.2,35.31,50.51,51.22,60.99,60.99,-17.89,-17.89,99.3,99.3,44164.27,45938.15,25854.04,26130.65,70515,75141,513.22,533.83,3.48,3.56,256.61,266.92,14900000000,11200000000,36303.03,37807.09,12.99,12.99,21.27,22.41
