Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
The Holy Land of the Trinity,76.89,76.89,79.33,79.33,45.33,45.33,17.35,17.35,41.64,40.38,40.78,40.78,407.31,725.35,25.67,25.67,168.75,168.75,-7.62,-7.62,4496.65,4575.91,4969.12,5056.72,2443.83,2486.91,5376.43,5719.89,5995.53,6101.22,635.4,646.6,2647.48,-6,-2.83,-2.83,4154.51,4227.75,3747.21,3813.26,627.25,638.31,-2.83,-2.83,6191.04,6300.17,-3.55,-3.55,2867.43,2917.97,5604.52,5703.31,7.75,7.94,0,0,509.13,518.11,407.31,414.48,-3.16,-3.16,1559.71,1559.71,5.76,5.76,13,13,58.87,58.87,26.03,26.03,15.57,15.57,51,51,1,1,51.48,51.48,117,127,45.96,45.96,18.2,18.2,65.01,65.15,21.66,21.66,712.78,725.35,46.13,46.13,80,80,7.59,8.03,111.66,109.48,5.98,5.98,92.85,92.85,297.18,297.18,0,0,64,64,73.66,73.47,407.31,414.48,379.68,436.58,1.48,1.48,266.62,267.22,12.43,12.48,11.08,11.08,635.38,714.08,3.1,2.66,33.34,33.34,57.43,57.48,51.96,51.96,58.31,58.31,98.34,98.34,61079.47,60021.55,12459,12243.2,216202,212457,407.31,414.48,17.89,17.89,-4.47,-4.47,5100000000,5800000000,56437.43,55219.83,3.68,3.68,27.61,26.94
Davelands Secret LWU Piler Puppet,65.33,65.33,36.89,36.89,41.33,41.33,1.65,1.65,29.64,29.55,42,42,1819.32,2138.72,43,43,128.25,128.25,-12.88,-12.88,3104.98,3128.64,1374.6,1385.07,2102.33,2118.35,2813.89,2835.33,-7.64,-7.64,-6,-6,707.51,-8.03,-7.21,-7.21,-8.12,-8.12,-9.8,-9.8,2587.48,2607.2,3800.36,3829.32,-15.03,-15.03,210.23,211.83,1278.46,1288.2,1374.6,1385.07,10.77,10.91,808.59,814.75,1617.18,1629.5,1212.88,1222.12,909.66,916.59,119.98,119.98,60.71,60.71,12,12,34.64,34.64,23.65,23.65,19.14,19.14,50,50,2.52,2.52,50,50,150,160,60.16,60.16,76.71,76.71,73.48,73.62,12.63,12.63,1212.88,1222.12,79.72,79.72,32.67,32.67,38.93,40.4,60.69,59.34,6.73,6.73,92.77,92.77,805.63,805.63,0,0,64,64,55.38,54.93,808.59,814.75,935.58,1008.76,0.3,0.3,152.57,153.02,9.98,9.98,17.16,17.16,923.75,990.1,1.6,1.53,42.37,42.37,51.43,51.48,-41.23,-41.23,58.31,58.31,99.76,99.76,30270.38,30093.65,23242.43,23106.73,38281,38058,1212.88,1222.12,3.9,3.9,0,0,2054000000000,2118800000000,18495.2,17935.81,6.78,6.78,13.27,13.21
Grand Beringia,72.33,72.33,96.58,96.58,68.57,68.57,1.54,1.54,20.76,20.76,29.05,29.05,14885.57,15226.4,32.5,32.5,1217,1217,-22.76,-22.76,-12.9,-12.9,-14.14,-14.14,-8.76,-8.76,-13.78,-13.49,-12.77,-12.77,-12.17,-12.17,-22.38,-24,-13.42,-13.42,-15.75,-15.75,-18.92,-18.92,-12.85,-12.85,-14.42,-14.42,-22.96,-22.96,-3.7,-3.7,-16.93,-16.93,0,0,21.17,21.24,1305.75,1301.4,16060.75,16007.24,2872.65,2863.08,5614.73,5596.03,74.94,74.94,64.75,64.75,1.06,1.06,42.53,42.53,58.44,58.44,1.19,1.19,53.9,53.9,7.21,7.21,44.79,44.79,419,429,66.99,66.99,108.59,108.59,91.2,91.2,13.41,13.41,4047.83,4034.35,45.2,45.2,41.29,41.29,59.62,59.62,-14.7,-15.03,0.8,0.8,93.82,93.82,453.92,453.92,1,1,83,83,52.54,52.32,652.88,650.7,1298.9,1304.47,0.32,0.32,341.98,342.65,9.12,9.13,17.42,17.42,2745.72,2795.71,0.75,0.74,41.59,41.59,83.08,83.08,-120.04,-120.04,66.41,66.41,88,88,58497.69,58693.23,46482.18,46637.55,71788,72028,10054.29,10020.8,2.48,2.48,1175.18,1171.26,6882000000000,6906800000000,23633.07,23712.06,0.56,0.56,114.04,113.97
GMS Greater Miami Shores 1,38.33,38.33,64.78,64.78,64,64,2.15,2.15,28.82,28.77,38.06,38.06,1684.78,2106.86,64.25,64.25,81,81,-12.41,-12.41,2325,2448.39,2190.22,2306.46,5644.03,5943.56,1280.44,1348.39,-7.85,-7.85,876.09,922.58,5054.35,-1.73,2779.89,2927.42,1937.5,2040.33,-7.35,-7.35,-5.59,-5.59,3201.09,3370.97,-3.74,-3.74,1726.9,1818.55,3900.55,4107.55,3066.31,3229.04,10.95,11.09,-6.32,-6.32,1474.19,1552.42,1368.89,1441.53,1158.29,1219.76,923.69,923.69,46.53,46.53,10.55,10.55,50.67,50.67,24.09,24.09,18.55,18.55,50,50,2.52,2.52,51.96,51.96,151,161,62.71,62.71,94.97,94.97,74.84,74.92,8.27,8.27,1368.89,1441.53,73.8,73.8,46.17,46.17,27.13,30.59,70.33,66.93,1.97,1.97,93.42,93.42,721.47,721.47,-8,-8,67,67,66.81,66.32,631.79,665.32,1041.44,1053.75,0.28,0.28,47.84,48.1,11.74,11.74,13.85,13.85,906.85,973.64,1.41,1.36,46.73,46.73,56.61,56.64,-69.28,-69.28,86.02,86.02,103.37,103.37,48859.02,46462.07,32532.17,30936.19,69918,66488,1052.99,1108.87,2.96,2.96,-5.48,-5.48,506300000000,556000000000,35618.22,32244.68,13.98,13.98,26,25.01
HAGRISH REACHED HSI FINAL FORM SO MAK,67.33,67.33,57.33,57.33,57.33,57.33,3.61,3.61,32.98,32.98,42,42,291.24,291.24,40,40,135,135,1164.95,1164.95,4226.83,4226.83,1941.59,1941.59,-5.48,-5.48,-7.75,-7.75,-6.59,-6.59,3494.85,3494.85,1075.64,1075.64,388.32,388.32,1941.59,1941.59,5048.12,5048.12,388.32,388.32,1553.27,1553.27,4659.81,4659.81,-6.32,-6.32,5722.89,5722.89,6601.39,6601.39,9.33,9.33,873.71,873.71,873.71,873.71,1164.95,1164.95,291.24,291.24,119.98,119.98,27.72,27.72,12,12,49.93,49.93,23.85,23.85,18.88,18.88,50,50,1,1,50,50,100,100,56.41,56.41,55.48,55.48,69.24,69.24,3.89,3.89,1164.95,1164.95,57.08,57.08,50,50,16.44,16.44,87.16,87.16,3.24,3.24,93.2,93.2,531.68,531.68,0,0,64,64,68.26,68.26,776.63,776.63,525.46,525.46,0.41,0.41,167.26,167.26,10.47,10.47,17.16,17.16,489.83,489.83,2.27,2.27,51.11,51.11,52.62,52.62,60,60,-33.17,-33.17,100.2,100.2,46296.2,46296.2,23263.27,23263.27,83935,83935,776.63,776.63,10.95,10.95,97.08,97.08,826200000000,828100000000,38703.62,38703.62,6.64,6.64,14.2,14.2
Ugroltia,90,90,70.83,70.83,82,82,6.35,6.35,32.71,32.71,44.28,44.28,-6.32,-6.32,10,10,202.5,202.5,5571.32,5571.32,874.77,874.77,1519.45,1519.45,4558.35,4558.35,6439.57,6439.57,5952.63,5952.63,-2.79,-2.79,5222.57,5222.57,5571.32,5571.32,2315.35,2315.35,1230.03,1230.03,-4.56,-4.56,868.26,868.26,868.26,868.26,5788.38,5788.38,5325.31,5325.31,7090.77,7090.77,6.78,6.78,1627.98,1627.98,723.55,723.55,-5.48,-5.48,180.89,180.89,8.94,8.94,15.75,15.75,15.51,15.51,73.12,73.12,38.78,38.78,1.9,1.9,51.62,51.62,1,1,51.48,51.48,105,105,52.87,52.87,37.97,37.97,69.52,69.52,28.96,28.96,271.33,271.33,44.91,44.91,63.25,63.25,6.29,6.29,116.83,116.83,0.7,0.7,94.17,94.17,113.73,113.73,0,0,68,68,71.35,71.35,90.44,90.44,295.5,295.5,1.76,1.76,359.69,359.69,14.21,14.21,26.89,26.89,501.65,501.65,4.78,4.78,26.04,26.04,56.16,56.16,-67.45,-67.45,81.55,81.55,87.18,87.18,61837.27,61837.27,22689.05,22689.05,144018,144018,994.88,994.88,14.63,14.63,-4.47,-4.47,186100000000,187500000000,57941.53,57941.53,1.66,1.66,20.63,20.63
Subgroups,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.81,32.81,42,42,303.94,303.94,50,50,112.5,112.5,0,0,1225.9,1225.9,4863.07,4863.07,1215.77,1215.77,1621.02,1621.02,-3.04,-3.04,-8.37,-8.37,425.52,425.52,5268.33,5268.33,1215.77,1215.77,4052.56,4052.56,4457.82,4457.82,810.51,810.51,-5.48,-5.48,-4.47,-4.47,7066.72,7066.72,4863.07,4863.07,9.33,9.33,911.83,911.83,911.83,911.83,1215.77,1215.77,303.94,303.94,119.98,119.98,27.72,27.72,12,12,49.93,49.93,22.16,22.16,21,21,50,50,1,1,50,50,100,100,56.72,56.72,57.19,57.19,69.41,69.41,0.56,0.56,1215.77,1215.77,86.57,86.57,50,50,18.18,18.18,85.21,85.21,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,68.14,68.14,810.51,810.51,506.3,506.3,0.32,0.32,126.07,126.07,12.81,12.81,17.16,17.16,502.18,502.18,2.34,2.34,54.44,54.44,52.68,52.68,64.03,64.03,43.59,43.59,100.2,100.2,44360.39,44360.39,22290.55,22290.55,80426,80426,810.51,810.51,10.54,10.54,101.31,101.31,14200000000,15700000000,36286.8,36286.8,7.09,7.09,12.27,12.27
Ascenseur de Blanc,63.33,63.33,62.67,62.67,70,70,4.19,4.19,30.89,30.79,45.34,45.34,661.72,946.92,45.5,45.5,123.75,123.75,-10.39,-10.39,1452,1454.47,6276.9,6287.57,635.25,636.33,1588.13,1696.89,1936.01,1939.3,2722.51,2727.14,567.19,-8.12,4235.01,4242.22,4991.27,4999.76,1588.13,1590.83,2987.2,2992.28,-6.93,-6.93,3856.89,3863.45,-4,-4,5006.96,5015.47,8999.4,9014.71,10.49,10.63,1890.63,1893.85,1039.85,1041.62,1039.85,1041.62,378.13,378.77,26.8,26.8,23.86,23.86,15.51,15.51,57.4,57.4,27.74,27.74,11.98,11.98,48.6,48.6,1,1,50.5,50.5,113,123,58.29,58.29,70.65,70.65,71.67,71.81,8.07,8.07,1039.85,1041.62,88.32,88.32,54,54,18.77,19.59,83.32,82.08,0.98,0.98,93.7,93.7,440.98,440.98,0,0,66,66,67.77,67.49,661.72,662.85,648.51,722.91,0.33,0.33,192.1,192.6,12.61,12.63,17.87,17.87,648.68,726.39,1.96,1.84,46.93,46.93,55.05,55.1,81.61,81.61,40.5,40.5,106.18,106.18,52476.92,52388.16,24280.37,24239.3,101760,101587,1134.38,1136.31,8.08,8.08,850.78,852.23,4100000000,4600000000,42611.26,42120.08,7.89,7.89,20.75,20.62
Rise of the Destroyed,61.33,61.33,35.67,35.67,57.33,57.33,2.17,2.17,31.84,31.73,42,42,1056.98,1339.44,47,47,119.25,119.25,-8,-8,4889.02,4867.92,2152.4,2143.11,999.33,995.01,-4.52,-4.52,-1.26,-1.26,-4.9,-4.9,-3.24,-9.25,-3.74,-3.74,-12.81,-12.81,2536.75,2525.81,230.61,229.62,999.33,995.01,-6.63,-6.63,-3.74,-3.74,3148.91,3135.31,2152.4,2143.11,9.9,10.05,864.8,861.07,1056.98,1052.42,1153.07,1148.09,288.27,287.02,119.98,119.98,46.15,46.15,12,12,41.25,41.25,22.77,22.77,20.27,20.27,50,50,1,1,50,50,126,136,58.52,58.52,71.19,71.19,70.48,70.62,6.96,6.96,1153.07,1148.09,79.53,79.53,33.75,33.75,30.45,31.21,70.61,69.61,3.24,3.24,93.2,93.2,722.94,722.94,0,0,64,64,58.16,57.28,768.71,765.4,795.74,877.79,0.31,0.31,138.82,139.25,9.85,9.85,17.16,17.16,750.58,822.64,1.74,1.65,48.04,48.04,49.48,49.53,33.17,33.17,41.23,41.23,100.2,100.2,30399.8,30555.61,20153.1,20256.4,43666,43890,768.71,765.4,7.64,7.64,96.09,95.67,3689700000000,3801600000000,21158.26,21022.26,6.95,6.95,12.79,12.81
Southern Low Countries,70,70,74.19,74.19,76.67,76.67,1.3,1.3,20.95,20.94,41.43,41.43,10848.48,11110.41,36,36,150,150,-18.44,-18.44,-12.65,-12.65,-15.56,-15.56,-10.39,-10.39,-14.42,-14.15,-13.27,-13.27,-16.37,-16.37,-20.12,-21.91,-17.52,-17.52,-17.89,-17.89,-18.97,-18.97,-15.59,-15.59,-13.42,-13.42,-24.58,-24.58,1946.97,1942.41,-23.7,-23.7,0,0,24.86,24.92,4128.18,4118.52,14112.63,14079.58,4224.19,4214.3,2976.13,2969.16,239.44,239.44,76.68,76.68,12,12,32.14,32.14,69.4,69.4,1.03,1.03,43.65,43.65,6.85,6.85,50.5,50.5,368,378,75.88,75.88,115.46,115.46,91.09,91.09,21.28,21.28,4224.19,4214.3,104.56,104.56,26.29,26.29,90.18,90.22,-125.27,-126.27,0.76,0.76,93.95,93.95,499.63,499.63,0,0,88,88,44.47,44.34,1152.05,1149.35,1318.89,1324.32,0.2,0.2,129.86,130.27,8.93,8.93,16.68,16.68,2559.35,2610.1,0.72,0.71,33.72,33.72,72.14,72.14,-133.79,-133.79,76.16,76.16,101.85,101.85,61277.6,61421.43,53264.04,53389.06,69466,69629,10368.46,10344.18,2.08,2.08,1632.07,1628.25,887700000000,890000000000,6005.2,6019.3,0.79,0.79,112.11,112.04
Daslia,33.33,33.33,14,14,72,72,1.33,1.33,30.9,30.8,47.2,47.2,591.64,700.23,68,68,72,72,-8.83,-8.83,-2.53,-2.53,1064.96,1061.4,473.32,471.73,3194.88,3272.65,3597.2,3585.17,1242.45,1238.3,-3.67,-9.41,532.48,530.7,2100.34,2093.32,177.49,176.9,1937.64,1931.16,769.14,766.57,-8.25,-8.25,1878.47,1872.19,366.82,365.59,2307.41,2299.7,17.03,17.12,1590.04,1584.73,924.44,921.35,776.53,773.94,554.67,552.81,1229.34,1229.34,75.26,75.26,18.96,18.96,31.87,31.87,28.57,28.57,8.85,8.85,49.36,49.36,1,1,53.38,53.38,118,128,70.98,70.98,105.22,105.22,71.66,71.79,24.3,24.3,850.49,847.65,106.55,106.55,-86,-86,52.03,52.41,16.08,15.2,0.82,0.82,93.8,93.8,948.59,948.59,-8,-8,69,69,76.17,76.08,591.64,589.67,1050.38,1061.84,0.24,0.24,169.03,169.5,9.8,9.81,12.47,12.47,679.95,755.61,1.38,1.33,30.7,30.7,46.84,46.89,26.46,26.46,53.85,53.85,110,110,29715.34,29815.03,25575.89,25661.69,33982,34096,961.42,958.21,2.26,2.26,776.53,773.94,4800000000,5100000000,14263.36,14191.95,15.28,15.28,11.77,11.72
Golspitta,90,90,70.83,70.83,82,82,6.35,6.35,32.72,32.72,44.28,44.28,-6.32,-6.32,10,10,202.5,202.5,4529.14,4529.14,1263.05,1263.05,5917.1,5917.1,306.81,306.81,3944.74,3944.74,3862.19,3862.19,1387.96,1387.96,4206.26,4206.26,-6,-6,1607.11,1607.11,1972.37,1972.37,613.63,613.63,5624.9,5624.9,4163.89,4163.89,5478.8,5478.8,6545.34,6545.34,11834.21,11834.21,6.78,6.78,1643.64,1643.64,730.51,730.51,-5.48,-5.48,182.63,182.63,8.94,8.94,15.75,15.75,15.51,15.51,73.12,73.12,37.67,37.67,2,2,51.62,51.62,1,1,51.48,51.48,105,105,52.87,52.87,37.97,37.97,69.51,69.51,28.96,28.96,273.94,273.94,48.69,48.69,63.25,63.25,6.39,6.39,116.18,116.18,0.7,0.7,94.17,94.17,113.73,113.73,0,0,68,68,71.32,71.32,91.31,91.31,298.01,298.01,1.83,1.83,359.69,359.69,12.43,12.43,26.89,26.89,504.46,504.46,4.67,4.67,26.04,26.04,56.15,56.15,85.62,85.62,27.75,27.75,87.18,87.18,61248.6,61248.6,22473.06,22473.06,142647,142647,1004.45,1004.45,14.63,14.63,-4.47,-4.47,184300000000,186000000000,57328.69,57328.69,1.66,1.66,20.52,20.52
Dashed Hopes,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.79,32.79,42,42,319.81,319.81,50,50,112.5,112.5,-7.75,-7.75,-6.02,-6.02,4264.14,4264.14,426.41,426.41,-5.48,-5.48,0,0,1705.65,1705.65,2021.2,2021.2,2558.48,2558.48,-4.47,-4.47,852.83,852.83,426.41,426.41,3837.72,3837.72,-7.07,-7.07,0,0,7009.24,7009.24,5969.79,5969.79,9.33,9.33,959.43,959.43,959.43,959.43,1279.24,1279.24,319.81,319.81,119.98,119.98,27.72,27.72,12,12,49.93,49.93,22,22,21.19,21.19,50,50,1,1,50,50,100,100,56.72,56.72,57.19,57.19,69.43,69.43,0.56,0.56,1279.24,1279.24,74.04,74.04,50,50,20.3,20.3,83.09,83.09,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,68.01,68.01,852.83,852.83,624.48,624.48,0.33,0.33,126.07,126.07,10.18,10.18,17.16,17.16,521.53,521.53,2.01,2.01,54.44,54.44,52.69,52.69,64.03,64.03,30,30,100.2,100.2,42167.04,42167.04,21188.41,21188.41,76449,76449,852.83,852.83,10.54,10.54,106.6,106.6,26600000000,28100000000,33607.13,33607.13,7.09,7.09,12.98,12.98
Change of basis,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.79,32.79,42,42,283.26,283.26,50,50,112.5,112.5,-7.07,-7.07,2222.62,2222.62,1133.02,1133.02,4909.77,4909.77,-6.32,-6.32,-8.57,-8.57,-7.75,-7.75,4822.91,4822.91,1133.02,1133.02,3399.07,3399.07,4532.1,4532.1,2266.05,2266.05,755.35,755.35,4154.42,4154.42,3776.75,3776.75,3625.68,3625.68,1133.02,1133.02,9.33,9.33,849.77,849.77,849.77,849.77,1133.02,1133.02,283.26,283.26,119.98,119.98,27.72,27.72,12,12,49.93,49.93,25.67,25.67,16.18,16.18,50,50,1,1,50,50,100,100,56.72,56.72,57.19,57.19,69.44,69.44,0.56,0.56,1133.02,1133.02,78.09,78.09,50,50,15.33,15.33,88.52,88.52,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,68.34,68.34,755.35,755.35,454.56,454.56,0.32,0.32,126.07,126.07,12.42,12.42,17.16,17.16,489.83,489.83,2.56,2.56,54.44,54.44,52.69,52.69,-73.48,-73.48,83.07,83.07,100.2,100.2,47588.92,47588.92,23912.84,23912.84,86279,86279,755.35,755.35,10.54,10.54,94.42,94.42,14600000000,16200000000,40307.82,40307.82,7.09,7.09,14.2,14.2
Doldrums,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.82,32.82,42,42,311.93,311.93,50,50,112.5,112.5,-6.32,-6.32,-3.11,-3.11,-3.16,-3.16,0,0,1247.7,1247.7,4612.34,4612.34,-3.16,-3.16,5431.66,5431.66,0,0,831.8,831.8,5406.71,5406.71,-3.16,-3.16,2079.5,2079.5,4574.91,4574.91,-6.32,-6.32,1996.32,1996.32,0,0,9.33,9.33,935.78,935.78,935.78,935.78,1247.7,1247.7,311.93,311.93,119.98,119.98,27.72,27.72,12,12,49.93,49.93,21.79,21.79,21.43,21.43,50,50,1,1,50,50,100,100,56.72,56.72,57.19,57.19,69.41,69.41,0.56,0.56,1247.7,1247.7,70.45,70.45,50,50,19.25,19.25,84.1,84.1,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,68.07,68.07,831.8,831.8,585.91,585.91,0.32,0.32,126.07,126.07,9.95,9.95,17.16,17.16,502.54,502.54,2.1,2.1,54.44,54.44,52.68,52.68,-30,-30,20,20,100.2,100.2,43228.71,43228.71,21721.89,21721.89,78374,78374,831.8,831.8,10.54,10.54,103.98,103.98,27300000000,28800000000,34928.8,34928.8,7.09,7.09,14.93,14.93
Waitaha,37.33,37.33,46.1,46.1,65.11,65.11,1.5,1.5,32.68,32.59,46.76,46.76,2858.45,3537.11,65,65,1208.75,1208.75,-6.78,-6.78,343.01,357.43,285.85,297.86,-6.03,-6.03,2186.72,2278.64,-7.64,-7.64,1700.78,1772.28,2143.84,-7.55,-2.12,-2.12,-6,-6,-9.8,-9.8,5016.59,5227.47,285.85,297.86,-11.53,-11.53,-6.71,-6.71,160.07,166.8,1986.63,2070.14,7,7.21,-7.75,-7.75,357.31,372.33,2143.84,2233.96,714.61,744.65,57.06,57.06,66.83,66.83,8.23,8.23,41.84,41.84,16.98,16.98,26.18,26.18,45.31,45.31,2,2,43.9,43.9,155,165,61.88,61.88,91.36,91.36,69.55,69.65,13.7,13.7,1071.92,1116.98,63.67,63.67,-68.43,-68.43,34.13,38.54,77.63,76.03,8.52,8.52,92.6,92.6,847.57,847.57,2,2,64,64,77.08,76.98,-3.16,-3.16,1015.79,1032.35,0.45,0.45,56.58,56.86,10.21,10.21,17.55,17.55,993.09,1057.81,1.51,1.45,41.3,41.3,48.56,48.59,45.5,45.5,-43.24,-43.24,100.2,100.2,21877.18,21121.36,17679,17068.22,26453,25539,893.27,930.82,3.13,3.13,-3.16,-3.16,19885500000000,21233900000000,14417.06,12989.64,15.54,15.54,13.52,13.39
Kania,69.78,69.78,62.89,62.89,66.44,66.44,1.6,1.6,26.32,26.29,40.11,40.11,3355.33,3724.82,36.33,36.33,144,144,-4.47,-4.47,3097.23,3082.61,-4.9,-4.9,-2.45,-2.45,-3.95,-3.95,-7.48,-7.48,1342.13,1335.8,-3.87,-9.49,309.72,308.26,-10.95,-10.95,-7.75,-7.75,4645.84,4623.91,0,0,-11.83,-11.83,5471.77,5445.94,805.28,801.48,1342.13,1335.8,13.67,13.78,516.2,513.77,3742.48,3724.82,3097.23,3082.61,2193.87,2183.51,654.03,654.03,62.57,62.57,9.76,9.76,42.77,42.77,32.06,32.06,2.88,2.88,50,50,3.93,3.93,50,50,158,168,64.75,64.75,105.48,105.48,80.1,80.18,12.47,12.47,2839.12,2825.72,54.76,54.76,36.17,36.17,62.45,63.04,33.9,32.9,1.19,1.19,93.62,93.62,543.14,543.14,-1,-1,62,62,56.11,55.63,1032.41,1027.54,1046.67,1058.47,0.39,0.39,118.6,118.99,9.82,9.82,15.11,15.11,967.7,1032.99,1.39,1.34,42.53,42.53,58.51,58.54,-44.72,-44.72,28.28,28.28,102.24,102.24,39804.51,40001.99,31058.08,31212.17,49635,49881,1806.71,1798.19,2.68,2.68,1161.46,1155.98,23733000000000,24081100000000,14926.69,14800.74,14.03,14.03,14.7,14.72
Kultexia,85.67,85.67,32,32,36.89,36.89,1.4,1.4,30.42,30.34,42,42,3181.03,3520.62,14.33,14.33,193.5,193.5,-10.39,-10.39,-2.53,-2.53,-12.17,-12.17,-6,-6,3562.76,3535.19,-7.69,-7.69,97.88,97.12,-10.54,-13.64,-11.31,-11.31,-12.57,-12.57,-9.9,-9.9,-4.24,-4.24,587.27,582.72,-13.11,-13.11,-2.37,-2.37,-10.07,-10.07,97.88,97.12,12.25,12.37,1223.47,1214.01,1468.17,1456.81,2079.91,2063.81,1345.82,1335.41,130.47,130.47,71.21,71.21,12,12,35.23,35.23,28.86,28.86,7.84,7.84,51,51,1,1,50,50,165,175,61.59,61.59,81.74,81.74,72.32,72.43,24.33,24.33,2324.6,2306.61,42.67,42.67,29,29,73.37,73.9,42.3,41.3,10.38,10.38,92.43,92.43,615.79,615.79,0,0,64,64,52.02,51.77,1223.47,1214.01,1014.74,1031.58,0.46,0.46,286.98,287.6,9.97,9.97,17.11,17.11,1054.22,1117.71,1.51,1.45,30.67,30.67,50.45,50.49,-81.24,-81.24,-28.28,-28.28,100.62,100.62,22600.01,22789.33,18889.56,19047.79,26525,26747,1712.86,1699.61,3.21,3.21,244.69,242.8,35316300000000,35848800000000,6011.6,5948.01,5.81,5.81,11.21,11.22
MTF Alpha-1,74.17,74.17,38.89,38.89,65.78,65.78,1.39,1.39,26.09,26.07,42,42,2613.94,2967.89,29.75,29.75,159.75,159.75,-13.27,-13.27,836.46,831.01,-10.3,-10.3,1394.1,1385.02,-9.26,-8.83,-10.88,-10.88,-11.22,-11.22,-7.55,-11.49,-11.27,-11.27,-11.22,-11.22,-9.8,-9.8,-9.8,-9.8,1692.84,1681.8,-9.8,-9.8,2340.1,2324.85,2289.93,2275,0,0,12.21,12.33,1369.21,1360.28,4481.05,4451.83,1369.21,1360.28,1244.74,1236.62,119.98,119.98,71.88,71.88,12,12,39.37,39.37,29.7,29.7,5.23,5.23,50,50,4.21,4.21,50,50,164,174,60.65,60.65,88.2,88.2,80.69,80.74,15.69,15.69,1369.21,1360.28,70.58,70.58,32.17,32.17,64.8,65.42,42.46,41.46,1.3,1.3,93.58,93.58,531.05,531.05,0,0,64,64,54.12,53.79,995.79,989.3,1001.88,1024.14,0.35,0.35,207.14,207.67,9.61,9.62,17.16,17.16,983.25,1048.19,1.54,1.48,39.31,39.31,53.94,53.96,-85.44,-85.44,44.72,44.72,101.04,101.04,27100,27294.31,22763.1,22926.31,31668,31895,1244.74,1236.62,3.58,3.58,373.42,370.99,18182000000000,18484300000000,9539.2,9443.83,5.93,5.93,14.99,14.9
Wichita Wind,66,66,18,18,13,13,1.45,1.45,34.1,34.1,42,42,307.34,307.34,42,42,130.5,130.5,-8.94,-8.94,1916.6,1916.6,491.75,491.75,737.63,737.63,-7.07,-7.07,-7.49,-7.49,2212.88,2212.88,2603.82,2603.82,-7.75,-7.75,-5.48,-5.48,-8.37,-8.37,491.75,491.75,1967,1967,2212.88,2212.88,2212.88,2212.88,-8.25,-8.25,2704.63,2704.63,10.82,10.82,676.16,676.16,676.16,676.16,1106.44,1106.44,307.34,307.34,130.47,130.47,68.84,68.84,12,12,17.6,17.6,18.59,18.59,24.74,24.74,50,50,1,1,50,50,100,100,60.65,60.65,71.61,71.61,68.19,68.19,26.24,26.24,860.56,860.56,67.4,67.4,18,18,32.64,32.64,62.61,62.61,20.96,20.96,91.66,91.66,1761.52,1761.52,0,0,64,64,52.63,52.63,614.69,614.69,437.32,437.32,0.31,0.31,158.13,158.13,9.8,9.8,17.11,17.11,541.24,541.24,2.66,2.66,28.76,28.76,45.37,45.37,-31.62,-31.62,44.72,44.72,101.04,101.04,23760.14,23760.14,19504.59,19504.59,28334,28334,614.69,614.69,3.57,3.57,184.41,184.41,4308600000000,4313600000000,16014.33,16014.33,7.03,7.03,8.52,8.52
