Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Roilandax,73.5,73.5,72.89,72.89,7,7,1.99,1.99,28.73,28.48,38.75,38.75,1601.28,1596.09,30.75,30.75,157.5,157.5,2653.54,2644.94,2635.24,2626.7,-8.72,-8.72,-5.02,-5.02,7777.63,7752.42,-9.84,-9.84,6313.6,6293.14,-10.68,-10.68,2470.54,2462.53,-10.1,-10.1,-11.05,-11.05,4529.32,4514.64,4483.57,4469.04,-10.1,-10.1,3660.06,3648.2,-7.17,-7.17,8967.15,8938.08,8.77,8.94,-8.94,-8.94,1601.28,1824.1,800.64,798.04,1029.39,1026.06,8.96,8.96,50.37,50.37,10.55,10.55,22.56,22.56,22.81,22.81,20.22,20.22,48.6,48.6,3.3,3.3,51.48,51.48,157,157,56.91,56.91,46.65,46.65,75,75.45,22.63,22.63,2287.54,2280.12,19.48,19.48,54.33,54.33,16.42,17.12,85.64,84.64,22.41,22.41,91.57,91.57,778.59,778.59,-4,-4,62,62,69.47,69.41,228.75,228.01,816.87,816.87,1.39,1.39,226.44,226.44,12.01,12.01,26.78,26.78,933.03,933.03,1.71,1.71,32.37,32.37,59.79,59.94,-59.5,-59.5,-16.12,-16.12,98.34,98.34,50485.94,50664.34,35080.61,35204.57,69639,69885,915.01,912.05,10.27,10.27,-10.49,-10.49,1147700000000,1190600000000,42206.25,42000.74,14.42,14.42,15.15,15.15
Nuutste,71,71,65.56,65.56,68.67,68.67,2.04,2.04,27.96,27.73,46.76,46.76,975.98,972.2,34.5,34.5,148.5,148.5,3708.74,3694.34,-5.93,-5.93,-7.35,-7.35,1776.29,1769.4,4001.53,3986,-6.13,-6.13,3415.94,3402.69,1585.97,1579.82,2537.56,2527.71,2244.76,2236.05,-8,-8,2098.36,2090.22,-6.63,-6.63,-11.14,-11.14,3806.34,3791.56,2413.59,2404.23,7124.68,7097.03,8.77,8.94,2073.97,2065.92,1829.97,2065.92,244,243.05,975.98,972.2,8.34,8.34,49.04,49.04,16.66,16.66,47.69,47.69,32.87,32.87,2.67,2.67,51,51,2.52,2.52,50.5,50.5,139,139,61.52,61.52,84.55,84.55,76.45,76.9,11.92,11.92,1219.98,1215.25,50.33,50.33,43.33,43.33,20.95,21.72,80.72,79.72,1.06,1.06,93.67,93.67,452.58,452.58,-8,-8,64,64,65.26,65.17,122,121.52,890.51,890.51,0.49,0.49,209.2,209.2,11.64,11.64,30.1,30.1,816.34,816.34,1.64,1.64,43.08,43.08,58.03,58.18,-75.3,-75.3,54.5,54.5,104.81,104.81,43131.63,43328.82,29541.23,29676.29,60240,60516,1829.97,1822.87,3.23,3.23,-5.48,-5.48,619700000000,651600000000,34117.12,33926.47,12.52,12.52,15.59,15.59
Zulankan Peoples Militia,77.33,77.33,26.33,26.33,64,64,1.17,1.17,25.22,25.16,43,43,2391.04,2383.18,25,25,168.75,168.75,-5.1,-5.1,-3.58,-3.58,-5.81,-5.81,-3.95,-3.95,573.85,571.96,-9.3,-9.3,-7.62,-7.62,-3.46,-3.46,-4.9,-4.9,-8.12,-8.12,-9.27,-9.27,655.83,653.67,-5.1,-5.1,-14.59,-14.59,1235.14,1231.08,-6.47,-6.47,0,0,20.45,20.52,4508.82,4494,3962.3,4085.46,1912.83,1906.55,1844.52,1838.46,15.84,15.84,85.14,85.14,13,13,29.16,29.16,38.78,38.78,1.9,1.9,50,50,4.48,4.48,50,50,167,167,71.99,71.99,106.67,106.67,83.08,83.27,21.81,21.81,2459.36,2451.27,83.54,83.54,-83.67,-83.67,81.18,81.3,-50.47,-51.47,1.65,1.65,93.49,93.49,640.56,640.56,0,0,60,60,76.64,76.64,1502.94,1498,1086.17,1086.17,0.27,0.27,279.76,279.76,9.59,9.59,18.11,18.11,1047.63,1047.63,1.24,1.24,33.19,33.19,55.07,55.13,-61.32,-61.32,45.5,45.5,107.5,107.5,31020.71,31123.02,28499.96,28593.95,33472,33583,2664.31,2655.55,2.21,2.21,1434.63,1429.91,681800000000,684400000000,5831.89,5820,9.19,9.19,9.04,9.04
Maximilian Thermidor,66.22,66.22,28.27,28,72.22,72.22,1.33,1.33,28.71,28.63,43.68,43.68,758.79,742.87,41.67,41.67,132.75,132.75,-12.65,-12.65,-9.38,-9.38,-8.94,-8.94,2488.82,2436.61,1335.46,1307.45,10911.35,10682.43,789.14,772.58,-9.87,-9.87,-11.87,-11.87,-10,-10,-4.47,-4.47,-11.83,-11.83,303.51,297.15,0,0,-8.43,-8.43,-13.39,-13.39,789.14,772.58,13.71,13.82,1517.57,1485.74,2048.72,2154.32,1972.84,1931.46,834.66,817.15,8.01,8.01,75.1,75.26,13.62,13.62,43.73,43.59,31.16,31.16,3.2,3.2,46.97,46.97,2.52,2.52,50,50,105,105,66.36,66.36,106.65,106.68,75.04,75.18,16.31,16.38,1972.84,1931.46,55.06,55.08,-71.8,-72,53,53.61,35.8,34.76,0.81,0.81,93.81,93.81,579.29,580.88,-8,-8,64,64,77.53,77.43,910.54,891.44,782.67,782.53,0.33,0.33,71.42,71.42,9.43,9.42,32.07,32.07,614.75,614.75,1.76,1.76,38.69,38.62,51.18,51,-96.44,-96.44,72.8,72.8,107.5,107.5,30093.46,29684.99,25871.39,25549.76,34450,33947,1365.82,1337.16,2.53,2.53,379.39,371.43,1074700000000,1115600000000,14143.93,13773.83,15.89,15.89,12.33,12.11
Grod Island National Defence Battalion I,81.56,81.56,4.5,4,82,82,1.1,1.08,34.58,35.09,45.83,45.83,498.29,444.72,18.67,18.67,184.5,184.5,-7.62,-7.62,425.21,379.5,1350.92,1205.7,354.34,316.25,341.05,304.39,-5.59,-5.59,553.66,494.14,1273.41,1136.52,-4.24,-4.24,1350.92,1205.7,-8.25,-8.25,-8.77,-8.77,797.27,711.56,-10.86,-10.86,797.27,711.56,-8.88,-8.88,1904.58,1699.84,15.65,15.75,1107.31,988.28,664.39,642.38,470.61,420.02,332.19,296.48,9.32,9.32,91.21,92.58,16.66,16.66,26.15,25.62,38.51,38.51,1.92,1.92,48.6,48.6,1,1,51.48,51.48,123,123,66.6,66.67,106.43,106.49,67.79,67.38,36.88,37.05,692.07,617.67,76.46,76.58,-95.5,-96,58.92,59.52,16.84,15.66,0.7,0.7,94.2,94.2,473.85,477.44,0,0,64,64,75.11,75,470.61,420.02,764.08,765.4,0.35,0.35,309.8,309.8,9.75,9.75,25.11,25.11,719.67,719.67,1.78,1.78,18.12,17.95,43.61,43.26,56.12,56.12,54.31,54.31,105.16,105.16,14491.4,13007.69,13806.49,12489.97,15136,13492,747.44,667.09,2.51,2.51,387.56,345.9,545400000000,521200000000,5955.97,5268.11,8.63,8.63,7.61,7.54
Ursalian Sea Force,67.87,67.87,3,3,57.33,57.33,1.06,1.06,34.07,33.93,46.76,46.76,364.61,363.25,39.2,39.2,137.25,137.25,-6.32,-6.32,933.41,929.93,-7.07,-7.07,-7.87,-7.87,661.17,658.7,-4.9,-4.9,0,0,121.54,121.08,-10.54,-10.54,-12.25,-12.25,583.38,581.2,1234.82,1230.22,-7.07,-7.07,-10.95,-10.95,0,0,32.67,32.55,0,0,15,15.1,729.23,726.51,680.61,726.51,607.69,605.42,291.69,290.6,8.58,8.58,94.4,94.4,16.66,16.66,17.53,17.53,29.09,29.09,7.03,7.03,51,51,2.52,2.52,50.5,50.5,121,121,69.62,69.62,104.36,104.36,68.22,68.34,19.87,19.87,559.07,556.99,74.42,74.42,-97,-97,64.9,65.45,17.87,16.87,2.77,2.77,93.27,93.27,940.5,940.5,-8,-8,64,64,75.28,75.28,340.31,339.04,1021.14,1021.14,0.31,0.31,211.46,211.46,9.61,9.61,28.73,28.73,723.15,723.15,1.49,1.49,35.13,35.13,43.6,43.64,-31.62,-31.62,-38.73,-38.73,109.08,109.08,9716.8,9753.2,9426.75,9462.06,9985,10023,680.61,678.07,2.32,2.32,243.08,242.17,49300000000,49700000000,3410.6,3364.85,13.83,13.83,8,8
Kunskili Navy,65.83,65.83,0.5,0.5,68.67,68.67,1.01,1.01,39.23,38.71,47.2,47.2,207.69,207.21,42.25,42.25,130.5,130.5,139.92,139.6,-7.9,-7.9,68.21,68.05,52.47,52.35,297.32,296.64,1615.89,1612.21,-10.77,-10.77,-8.12,-8.12,-12.12,-12.12,183.64,183.22,-8.83,-8.83,-7.03,-7.03,-8.25,-8.25,-9.38,-9.38,-10.44,-10.44,-9.63,-9.63,208.12,207.65,19.34,19.42,513.75,512.58,360.72,381.71,360.72,359.9,185.82,185.4,1263.39,1263.39,98.59,98.59,18.96,18.96,18.3,18.3,30.6,30.6,3.48,3.48,51.62,51.62,1,1,53.38,53.38,104,104,73.88,73.88,108.36,108.36,65.3,65.37,23.73,23.73,338.86,338.09,103.99,103.99,-99.5,-99.5,70.77,70.92,-27.01,-28.01,1.16,1.16,93.63,93.63,876.47,876.47,-8,-8,67,67,74.92,74.92,262.34,261.74,1069.14,1069.14,0.26,0.26,250.44,250.44,9.12,9.12,12.32,12.32,587.22,587.22,1.3,1.3,31.27,31.27,42.29,42.31,-38.99,-38.99,47.96,47.96,112.37,112.37,7178.39,7194.77,7124.82,7141.07,7227,7243,371.65,370.8,2.14,2.14,229.55,229.03,100000000,100000000,2096.09,2093.68,14.24,14.24,8.93,8.93
Boring numbers 14,56.67,56.67,32,32,66.67,66.67,2,2,31.33,31.33,42,42,390.38,390.38,50.5,50.5,112.5,112.5,2550.5,2550.5,-4.2,-4.2,-7.21,-7.21,3279.22,3279.22,2758.71,2758.71,-4.56,-4.56,1249.23,1249.23,910.89,910.89,754.74,754.74,1509.48,1509.48,1509.48,1509.48,2316.27,2316.27,3591.53,3591.53,468.46,468.46,-4,-4,608.9,608.9,3799.73,3799.73,12.65,12.65,1301.28,1301.28,975.96,975.96,1041.02,1041.02,390.38,390.38,644.28,644.28,49.93,49.93,14.16,14.16,43.13,43.13,27.64,27.64,12.25,12.25,51,51,1,1,51.48,51.48,109,109,62.96,62.96,96.35,96.35,71.1,71.1,10.09,10.09,1171.15,1171.15,61.43,61.43,31,31,31.23,31.23,60.04,60.04,1.51,1.51,93.52,93.52,698.79,698.79,-4,-4,64,64,54.91,54.91,715.7,715.7,862.72,862.72,0.33,0.33,184.69,184.69,9.95,9.95,15.15,15.15,584.2,584.2,1.66,1.66,44.91,44.91,50.05,50.05,-99.5,-99.5,85.44,85.44,104.81,104.81,38746.75,38746.75,26795.01,26795.01,53668,53668,1041.02,1041.02,2.91,2.91,455.45,455.45,453700000000,454800000000,26657.76,26657.76,13.68,13.68,9.11,9.11
Shadow Archangels 41,57.33,57.33,57.33,48.44,57.33,57.33,3.61,2.91,32.82,32.15,42,42,315.84,293.43,50,50,112.5,112.5,1263.34,1173.71,-3.34,-3.34,-5.48,-5.48,2947.8,2738.65,5053.37,4694.83,-5.78,-5.78,-7.75,-7.75,0,0,2105.57,1956.18,5474.48,5086.07,1263.34,1173.71,-3.16,-3.16,-5.48,-5.48,4632.25,4303.59,842.23,782.47,6922.13,6133.66,1263.34,1173.71,9.33,9.49,947.51,880.28,947.51,1075.9,1263.34,1173.71,315.84,293.43,119.98,119.98,27.72,34.4,12,12,49.93,46.46,23.13,23.13,19.81,19.81,50,50,1,1,50,50,100,100,56.72,57.49,57.19,63.08,69.4,70.13,0.56,2.78,1263.34,1173.71,73.25,75.27,50,43.33,19.77,21.22,83.59,80.73,3.24,3.24,93.2,93.2,610.35,665.81,0,0,64,64,68.04,66.61,842.23,782.47,495.56,503.35,0.32,0.31,126.07,126.07,13.11,12.53,17.16,17.16,489.83,489.83,2.38,2.35,54.44,52.22,52.68,51.58,-73.48,-73.48,62.45,62.45,100.2,100.2,42695.77,39662.58,21454.09,22429.42,77408,65195,842.23,782.47,10.54,9.42,105.28,97.81,65200000000,103700000000,34242.01,31254.11,7.09,7.09,10.6,9.56
GU 38th Fleet,88,88,70.67,70.67,30.67,30.67,6.79,6.79,35.09,35.09,40.78,40.78,118.01,118.01,12,12,198,198,3304.41,3304.41,-2.83,-2.83,5664.71,5664.71,3682.06,3682.06,2832.35,2832.35,-3.46,-3.46,-4,-4,-6.71,-6.71,1416.18,1416.18,944.12,944.12,6608.82,6608.82,3776.47,3776.47,4720.59,4720.59,-3.16,-3.16,3587.65,3587.65,-3.9,-3.9,8969.12,8969.12,8,8,826.1,826.1,826.1,826.1,1416.18,1416.18,118.01,118.01,109.99,109.99,14.73,14.73,10.55,10.55,45.21,45.21,28.83,28.83,7.94,7.94,50,50,1,1,50,50,106,106,51.22,51.22,27.44,27.44,67.38,67.38,24.87,24.87,1180.15,1180.15,42.84,42.84,65,65,11.89,11.89,96.21,96.21,10.71,10.71,92.4,92.4,371.34,371.34,0,0,64,64,71.15,71.15,708.09,708.09,265.85,265.85,1.82,1.82,313.15,313.15,13.6,13.6,17.21,17.21,562.64,562.64,15.96,15.96,30.13,30.13,55.54,55.54,40,40,66.33,66.33,99.3,99.3,47394.71,47394.71,16741.41,16741.41,113645,113645,708.09,708.09,15.73,15.73,-3.16,-3.16,464700000000,465800000000,41754.74,41754.74,4.64,4.64,15.15,15.15
Yttrio,90.67,90.67,74.67,74.67,82,82,8.37,8.37,33.09,33.09,44.28,44.28,-6.32,-6.32,9.33,9.33,204.75,204.75,2063.03,2063.03,-6.07,-6.07,9245.45,9245.45,320.92,320.92,1833.81,1833.81,7693.97,7693.97,2597.9,2597.9,3142.69,3142.69,2445.08,2445.08,5883.47,5883.47,916.9,916.9,5539.63,5539.63,916.9,916.9,4355.3,4355.3,3820.43,3820.43,-1.64,-1.64,13906.38,13906.38,6.78,6.78,1719.2,1719.2,764.09,764.09,-5.48,-5.48,191.02,191.02,8.94,8.94,11.95,11.95,15.51,15.51,79.52,79.52,36.81,36.81,2.08,2.08,51.62,51.62,1,1,51.48,51.48,105,105,51.76,51.76,33.34,33.34,69.13,69.13,31.1,31.1,286.53,286.53,49.38,49.38,69,69,6.42,6.42,116.47,116.47,0.71,0.71,94.13,94.13,92.31,92.31,0,0,68,68,71.94,71.94,95.51,95.51,291.43,291.43,2.09,2.09,366.19,366.19,12.05,12.05,26.89,26.89,492.45,492.45,4.96,4.96,23.9,23.9,57.14,57.14,106.44,106.44,27.75,27.75,87.18,87.18,61833.66,61833.66,19380.7,19380.7,162222,162222,1050.62,1050.62,15.42,15.42,-4.47,-4.47,149100000000,150500000000,57876.3,57876.3,1.65,1.65,23.32,23.32
Falefon 5,54.33,54.33,38.67,38.67,41.33,41.33,2.3,2.3,32.53,32.53,40.78,40.78,604.53,604.53,52.25,52.25,108,108,302.27,302.27,-4,-4,0,0,3264.49,3264.49,0,0,3385.4,3385.4,2236.78,2236.78,3022.67,3022.67,-7.75,-7.75,0,0,3324.94,3324.94,-6.32,-6.32,3929.48,3929.48,302.27,302.27,1692.7,1692.7,2718.01,2718.01,2539.05,2539.05,10.34,10.34,453.4,453.4,831.24,831.24,1133.5,1133.5,377.83,377.83,13.18,13.18,43.46,43.46,10.55,10.55,38.77,38.77,23.17,23.17,19.76,19.76,50,50,1,1,50,50,116,116,58.53,58.53,65.74,65.74,69.71,69.71,9.99,9.99,1057.94,1057.94,66.93,66.93,36,36,20.18,20.18,78.99,78.99,7.53,7.53,92.69,92.69,861.9,861.9,0,0,64,64,64.12,64.12,755.67,755.67,773.24,773.24,0.3,0.3,82.28,82.28,9.63,9.63,18.61,18.61,668.7,668.7,1.77,1.77,45.01,45.01,50.24,50.24,-78.1,-78.1,78.1,78.1,101.04,101.04,40909.51,40909.51,26255.36,26255.36,60416,60416,755.67,755.67,7.64,7.64,151.13,151.13,114000000000,116700000000,32645.79,32645.79,7.45,7.45,13,13
Machinatia,47.67,47.67,70.67,70.67,65.33,65.33,1.76,1.76,26.46,26.3,40.11,40.11,2186.71,2178.98,57.25,57.25,96.75,96.75,-7.35,-7.35,-4.38,-4.38,1933.51,1926.67,4235.32,4220.33,4603.61,4587.32,-7.59,-7.59,8838.92,8807.65,-10.75,-10.75,1611.26,1605.56,-9.7,-9.7,276.22,275.24,2946.31,2935.88,-3.74,-3.74,-9.17,-9.17,3544.78,3532.23,-10.95,-10.95,10772.44,10734.32,12.49,12.61,230.18,229.37,2992.34,3211.12,1956.53,1949.61,1611.26,1605.56,919.19,919.19,56.84,56.84,13,13,46.19,46.19,27.67,27.67,12.16,12.16,47.8,47.8,3.93,3.93,51.96,51.96,163,163,65.48,65.48,102.98,102.98,79.76,80.14,6.27,6.27,2186.71,2178.98,60.38,60.38,47,47,40.35,40.98,52.95,51.95,1.26,1.26,93.59,93.59,637.09,637.09,-8,-8,67,67,66,65.91,575.45,573.41,1079.05,1079.05,0.3,0.3,38.1,38.1,10.69,10.69,13.87,13.87,977.36,977.36,1.26,1.26,48.73,48.73,60.42,60.54,-58.74,-58.74,74.5,74.5,104.1,104.1,48522,48694.36,35969.04,36096.82,63277,63502,1265.99,1261.51,2.6,2.6,805.63,802.78,411500000000,414100000000,28919.11,28729.67,15.37,15.37,21.65,21.65
Bobogoobo,68.39,68.39,32.19,32.19,64.1,64.1,1.38,1.38,20.64,20.63,48.85,48.85,7514.36,7503.6,38.42,38.42,149.5,149.5,-20.98,-20.98,-17.44,-17.44,-17.26,-17.26,-10.1,-10.1,-19.62,-19.62,-14.83,-14.83,-20.4,-20.4,-17.1,-17.1,-19.82,-19.82,-24.08,-24.08,-21.45,-21.45,-17.61,-17.61,-17.89,-17.89,-27.09,-27.09,-2.21,-2.21,-30.46,-30.46,0,0,32.33,32.37,7066.49,7056.37,7365.07,7453.91,4578.29,4571.73,1343.63,1341.7,15.25,15.25,72.7,72.7,2.14,2.14,27.05,27.05,71.92,71.92,1,1,41.19,41.19,13.8,13.8,37.04,37.04,283,283,89.06,89.06,123.94,123.94,91.27,91.28,12.59,12.59,4876.87,4869.89,121.93,121.93,31.14,31.14,86.57,86.7,-201.73,-202.73,0.58,0.58,94.81,94.81,627.82,627.82,6,6,110,110,41.87,41.84,2289.14,2285.87,1356.53,1356.53,0.15,0.15,14.62,14.62,5.32,5.32,18.14,18.14,2289.65,2289.65,0.68,0.68,42.41,42.41,64.43,64.43,-144.86,-144.86,86.38,86.38,125.43,125.43,52003.38,52077.97,43946,44009.03,60445,60531,7713.42,7702.37,1.8,1.8,1592.45,1590.17,516000000000,516900000000,6968.45,6926.37,11.52,11.52,133.87,133.87
Cynfin,76.48,76.48,74.44,74.44,66.33,66.33,1.37,1.37,19.81,19.8,45.83,45.83,12126.98,12110.5,26.29,26.29,166.5,166.5,-24.04,-24.04,-15.7,-15.7,-16.97,-16.97,-14.24,-14.24,-18.31,-18.31,-14.25,-14.25,-20.25,-20.25,-23.84,-23.84,-20.02,-20.02,-23.62,-23.62,-24.66,-24.66,-17.55,-17.55,-18.38,-18.38,-25.57,-25.57,-8.22,-8.22,-26.64,-26.64,0,0,33.2,33.24,12784.46,12767.1,14099.44,14226.19,6647.92,6638.89,3433.54,3428.88,246.94,246.94,73.09,73.09,15.51,15.51,28.32,28.32,82.54,82.54,0.9,0.9,48.6,48.6,8.85,8.85,50,50,444,444,92.46,92.46,123.01,123.01,91.82,91.83,17.87,17.87,7670.68,7660.26,106.21,106.21,-69.33,-69.33,88.3,88.42,-214.72,-215.72,0.78,0.78,93.85,93.85,510.03,510.03,0,0,109,109,77.72,77.72,1972.46,1969.78,1477.65,1477.65,0.18,0.18,247.92,247.92,8.39,8.39,16.66,16.66,3202.56,3202.56,0.57,0.57,37.13,37.13,74.21,74.21,-142.34,-142.34,76.55,76.55,110,110,80505.59,80615.1,68222.81,68315.62,93342,93469,10519.79,10505.5,1.76,1.76,2556.89,2553.42,616400000000,617500000000,9419.15,9351.35,16.38,16.38,135.97,135.97
Frawley,76.83,76.83,99.3,99.3,72,72,1.65,1.65,22.9,22.87,11.6,11.6,995.34,994.97,25.75,25.75,200.75,200.75,9422.58,9419.09,9449.12,9445.62,4512.22,4510.55,18146.2,18139.48,8847.49,8844.21,-9.25,-9.25,7648.65,7645.82,10119.32,10115.57,1393.48,1392.96,5220.02,5218.09,6104.77,6102.51,4485.68,4484.02,4556.46,4554.77,2472.87,2471.96,12890.79,12886.02,2801.8,2800.76,21583.45,21575.46,20.52,20.57,-26.83,-26.83,7409.77,7517.58,3539,3537.69,3815.48,3814.07,9.84,9.84,60.47,60.47,0.29,0.29,96.97,96.97,83.76,83.76,0.89,0.89,56.66,56.66,1,1,35.59,35.59,148,148,64.21,64.21,119.83,119.83,90.13,90.14,15.41,15.41,774.16,773.87,6.22,6.22,47,47,10.5,10.77,101.46,100.79,0.63,0.63,94.52,94.52,338.76,338.76,-14,-14,78,78,71.47,71.44,718.86,718.59,1049.5,1049.5,0.68,0.68,226.53,226.53,14.89,14.89,22.94,22.94,1449.37,1449.37,1.38,1.38,39.59,39.59,89.56,89.57,-247.3,-247.3,275.4,275.4,18.72,18.72,141203.95,141262.22,108186.11,108230.76,178912,178986,6027.35,6025.12,2.74,2.74,-6.32,-6.32,18638800000000,18785000000000,126377.53,126005.9,0.57,0.57,74.15,74.15
Bruderheim,65.56,65.56,71.6,70.27,42.22,42.22,5.93,5.67,28.16,27.87,32.72,32.72,535.35,530.87,42.67,42.67,178.5,178.5,6252.9,6200.61,822.3,815.42,-2,-2,359.76,356.75,4539.78,4501.81,3152.15,3125.78,6167.25,6115.67,5139.37,5096.39,64.24,63.7,-8,-8,4539.78,4501.81,2004.35,1987.59,-2,-2,3469.08,3440.06,5182.2,5138.86,-2.64,-2.64,12420.15,12316.27,10.3,10.39,-5.48,-5.48,1606.05,1804.97,3961.6,3928.47,856.56,849.4,468.75,468.75,16.85,17.64,1.34,1.34,48.05,47.04,27.94,27.94,11.37,11.37,53.9,53.9,4.98,4.98,46.16,46.16,115,115,62.06,62.16,102.62,103.23,76.06,76.62,7.25,7.91,3319.18,3291.42,48.88,49,48.4,46.4,18.22,18.76,88.14,87.14,9.89,9.89,92.47,92.47,656.78,673.77,-2,-2,64,64,69.06,68.67,749.49,743.22,792.69,791.57,0.26,0.26,205.58,205.58,9.77,9.75,15.95,15.95,659.44,659.44,1.74,1.74,47.75,47.09,59.07,58.81,-49.93,-49.93,46.94,46.94,85.53,85.53,53042.59,52811.32,20214.24,20651.59,119964,117067,214.14,212.35,3.09,3.07,-3.16,-3.16,806500000000,966900000000,43388.84,42882.79,12.35,12.35,18.21,17.55
Haven and Sanctuary WA Puppet,77.67,77.67,68,68,62.67,62.67,1.44,1.44,21.57,21.53,42,42,6975.69,6940.73,24.5,24.5,171,171,0,0,-6.93,-6.93,-8.12,-8.12,-7.35,-7.35,-2.79,-2.79,-11.31,-11.31,-13.04,-13.04,-13.42,-13.42,-9.49,-9.49,-11.4,-11.4,-18.17,-18.17,-3.16,-3.16,-12.25,-12.25,-18.97,-18.97,-7.07,-7.07,-14.11,-14.11,0,0,17.23,17.32,1475.63,1468.23,13280.64,13481.03,2414.66,2402.56,2414.66,2402.56,105.17,105.17,69.62,69.62,12,12,30.81,30.81,43.85,43.85,1.61,1.61,50,50,7.73,7.73,50,50,266,266,66.9,66.9,105.23,105.23,90.75,90.77,15.47,15.47,2548.81,2536.04,78.34,78.34,35,35,54.12,54.62,14.14,13.14,0.98,0.98,93.7,93.7,498.05,498.05,0,0,66,66,53.53,53.45,670.74,667.38,1160.37,1160.37,0.31,0.31,224.39,224.39,9.12,9.12,17.24,17.24,1627.88,1627.88,1.01,1.01,39.53,39.53,66.22,66.23,-69.64,-69.64,39.37,39.37,101.04,101.04,39841.92,40042.67,32904.27,33070.07,47259,47497,6036.65,6006.4,2.49,2.49,402.44,400.43,1271000000000,1279000000000,18287.44,18179.37,6.97,6.97,36.86,36.86
C123po,68.11,68.11,53.33,53.33,60.89,60.89,1.37,1.37,22.81,22.76,42,42,3478.04,3465.02,38.83,38.83,139.5,139.5,-11.66,-11.66,-9.21,-9.21,114.57,114.14,4239.12,4223.25,-6.65,-6.65,-8.63,-8.63,-11.66,-11.66,-15.15,-15.15,859.28,856.06,-5.1,-5.1,-6.78,-6.78,-6,-6,1800.4,1793.66,-15.03,-15.03,5818.56,5796.78,-15.2,-15.2,114.57,114.14,16.52,16.61,2045.91,2038.25,8797.4,8968.29,1943.61,1936.34,1534.43,1528.69,12.97,12.97,72.82,72.82,12,12,30.34,30.34,40.36,40.36,1.79,1.79,50,50,6.85,6.85,50,50,211,211,67.18,67.18,104.67,104.67,90.16,90.18,11.33,11.33,2250.5,2242.07,75.99,75.99,31,31,69.92,70.08,3.77,2.77,1.3,1.3,93.58,93.58,653.12,653.12,-4,-4,62,62,51.8,51.74,716.07,713.39,1102.71,1102.71,0.33,0.33,87.81,87.81,9.3,9.3,18.69,18.69,1259.78,1259.78,1.18,1.18,43.67,43.67,62.04,62.04,-89.94,-89.94,90.72,90.72,104.81,104.81,40758.54,40911.71,34472.4,34601.94,47339,47517,3375.75,3363.11,2.47,2.47,511.48,509.56,1340300000000,1346400000000,12268.32,12232.6,14.08,14.08,18.13,18.13
Darksight1,59.78,59.78,34.89,34.89,66.22,66.22,1.44,1.44,28.96,28.79,43.68,43.68,992.35,989.52,48.17,48.17,117,117,-8.72,-8.72,4177.03,4165.12,555.72,554.13,598.46,596.76,-3.53,-3.53,9477.7,9450.69,-5.48,-5.48,-11.49,-11.49,106.87,106.56,-7.48,-7.48,427.47,426.26,-4.56,-4.56,2259.5,2253.06,-12.08,-12.08,1679.36,1674.57,866.65,864.17,555.72,554.13,11.79,11.92,1221.35,1217.87,1603.03,1750.69,839.68,837.29,458.01,456.7,624.65,624.65,69.49,69.49,15.09,15.09,42.34,42.34,29.16,29.16,6.82,6.82,52.16,52.16,2.52,2.52,51.48,51.48,138,138,63.35,63.35,96.07,96.07,74.59,74.9,9.51,9.51,992.35,989.52,75.42,75.42,33.17,33.17,31.99,32.61,60.43,59.43,1.47,1.47,93.54,93.54,665.81,665.81,-4,-4,68,68,55.15,55.04,534.34,532.82,1056.58,1056.58,0.33,0.33,188.53,188.53,9.39,9.39,15.24,15.24,839.31,839.31,1.35,1.35,45.49,45.49,52.14,52.24,-35.64,-35.64,46.69,46.69,96,96,37635.48,37756.56,31050.83,31150.73,44682,44825,1374.02,1370.11,2.85,2.85,229,228.35,1189600000000,1221200000000,25592.12,25447.92,12.41,12.41,20.78,20.78
