Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88

Oversized Operativez,25,25,1.5,1.5,23,23,1.03,1.03,37.32,37.32,43.68,43.68,284.43,284.43,75,75,56.25,56.25,-11.05,-11.05,-5.06,-5.06,303.39,303.39,-9.17,-9.17,176.98,176.98,2400.15,2400.15,404.52,404.52,-9.57,-9.57,-11.09,-11.09,-11.05,-11.05,745.84,745.84,113.77,113.77,-1.41,-1.41,-13.49,-13.49,625.75,625.75,-12.65,-12.65,707.92,707.92,16.4,16.4,363.44,363.44,347.64,347.64,584.66,584.66,268.63,268.63,8.18,8.18,96.72,96.72,13.62,13.62,13.62,13.62,13.9,13.9,28.55,28.55,50,50,1,1,50,50,105,105,69.58,69.58,102.94,102.94,65.88,65.88,34.13,34.13,647.87,647.87,76.8,76.8,-98.5,-98.5,57.68,57.68,12.22,12.22,14.5,14.5,92.11,92.11,4932.18,4932.18,-8,-8,64,64,75.13,75.13,347.64,347.64,868.08,868.08,0.23,0.23,47.87,47.87,9.11,9.11,31.04,31.04,605.15,605.15,1.66,1.66,20.87,20.87,41.79,41.79,75.17,75.17,-57.01,-57.01,110.91,110.91,9971.68,9971.68,9798.05,9798.05,10131,10131,395.04,395.04,2.32,2.32,0,0,241500000000,241700000000,4218.02,4218.02,16.56,16.56,8.24,8.24
Fatrione Opy,52.33,52.33,33.33,33.33,41.33,41.33,2.06,2.06,32.3,32.23,40.78,40.78,345.74,536.45,53.75,53.75,105.75,105.75,-5.66,-5.66,774.46,801.1,2719.84,2813.38,580.85,600.82,3180.82,3433.28,3245.36,-2.19,2581.54,2670.33,3111.68,3218.7,2028.35,2098.11,3180.82,3290.22,645.38,667.58,129.08,133.52,2028.35,2098.11,3180.82,3290.22,-6.78,-6.78,2611.83,2701.66,5301.37,5483.7,11.49,11.62,403.37,417.24,691.48,715.27,921.98,953.69,345.74,357.63,490.88,490.88,48.6,48.6,12,12,35.76,35.76,20.62,20.62,22.72,22.72,50,50,1,1,50.99,50.99,108,118,59.67,59.67,73.96,73.96,69.96,70.04,11.84,11.84,806.73,834.48,79.16,79.16,32,32,17.69,19.97,80.54,76.85,7.12,7.12,92.73,92.73,915.91,915.91,0,0,64,64,63.09,61.69,633.86,655.66,755.22,835.31,0.29,0.29,81.08,81.4,9.82,9.97,15.85,15.85,583.81,667.36,1.79,1.69,43.16,43.16,49.51,49.54,62.37,62.37,44.83,44.83,101.45,101.45,45267.15,43788.92,30853.73,29846.18,63488,61415,633.86,655.66,4.71,4.71,288.12,298.03,1900000000,2300000000,37254.87,35031.13,7.49,7.49,10.99,10.28
Moglandia,61,61,57.67,57.67,74,74,2.56,2.56,31.16,30.98,45.83,45.83,-5.48,0,47.25,47.25,119.25,119.25,-4,-4,3945.32,4525,4041.59,3817.69,2277.99,2151.79,2277.99,2360.03,58.79,-6.85,4482.49,4234.17,5539.18,6828.81,73.48,69.41,4555.97,4303.58,1249.22,1180.01,874.45,826.01,4188.55,3956.52,3453.72,3262.39,3637.43,3435.92,35.27,33.32,8524.07,8051.86,8.19,8.19,1010.4,954.42,734.83,694.13,459.27,433.83,-5.48,-5.48,905.7,905.7,39.05,39.05,17.01,17.01,61.25,61.25,30.22,30.22,4.08,4.08,50,50,1,1,51.96,51.96,99,109,61.75,61.75,85.67,85.67,71.32,71.55,10.17,10.17,826.69,780.89,67.79,67.79,56.25,56.25,9.74,9.08,96.76,100.08,0.77,0.77,93.9,93.9,397.16,397.16,-8,-8,67,67,69.89,69.9,183.71,173.53,711.55,871.37,0.38,0.38,79.32,79.65,12.33,11.99,13.93,13.93,438.64,576.24,1.85,1.66,44.83,44.83,53.84,53.92,43.01,43.01,60.42,60.42,104.46,104.46,50408.14,53364.37,30533.29,32323.94,78198,82784,642.98,607.36,3.17,3.17,0,0,1500000000,1700000000,45518.55,48508.21,13.17,13.17,23.11,24.98
Oversized Operativez 2,11,11,30.67,30.67,1,1,1.95,1.95,31.81,31.81,40.78,40.78,974.03,974.03,89,89,24.75,24.75,-11.14,-11.14,-9.6,-9.6,-10.2,-10.2,2337.67,2337.67,-9.59,-9.59,10615.8,10615.8,2782.94,2782.94,-5.74,-5.74,-4.58,-4.58,-9.17,-9.17,-4.9,-4.9,-11.14,-11.14,723.56,723.56,1280.15,1280.15,1307.98,1307.98,-12.82,-12.82,2782.94,2782.94,14.39,14.39,417.44,417.44,1043.6,1043.6,2504.65,2504.65,904.46,904.46,8.11,8.11,51.28,51.28,10.55,10.55,14.67,14.67,1.12,1.12,37.1,37.1,50,50,1,1,50,50,105,105,64.91,64.91,90.53,90.53,70.52,70.52,36.62,36.62,2713.37,2713.37,57.64,57.64,30,30,48.38,48.38,37.14,37.14,30.34,30.34,91.09,91.09,5887.23,5887.23,-8,-8,64,64,54.1,54.1,1252.32,1252.32,542.17,542.17,0.23,0.23,20.56,20.56,9.47,9.47,31.45,31.45,597.28,597.28,2.22,2.22,18.38,18.38,48.81,48.81,-99.5,-99.5,68.56,68.56,109.39,109.39,35008.26,35008.26,24558.04,24558.04,47895,47895,1113.18,1113.18,2.66,2.66,-7.75,-7.75,367800000000,368200000000,18064.26,18064.26,16.74,16.74,14.63,14.63
Cosmo Kramerica,48.36,48.36,100.01,100.01,56.53,56.53,1.38,1.38,22.47,22.46,15.98,15.98,378.86,605.51,56.73,56.73,61,61,14972.5,14956.1,2327.71,2325.16,-2.05,-2.05,594.05,593.4,-4.5,-4.5,-8.63,-10.7,20791.76,20768.99,-12.73,-12.73,-3.67,-3.67,-8.72,-8.72,24065.1,24038.75,5673.79,5667.57,-5.1,-5.1,-13.23,-13.23,4218.97,4214.35,-9.73,-9.73,35764.26,35725.09,20.2,20.27,-16.12,-16.12,5985.97,5979.41,7046.77,7039.05,5076.71,5071.15,239.44,239.44,72.42,72.42,0.49,0.49,39.98,39.98,57.69,57.69,1.21,1.21,49.36,49.36,7.03,7.03,31.88,31.88,123,133,77.14,77.14,121.82,121.82,90.31,90.32,9.34,9.34,7804.49,7795.94,5.64,5.64,31.5,31.5,50.73,51.16,7.52,6.52,5.49,5.49,92.91,92.91,838.63,838.63,-8,-8,74,74,56.07,55.59,-17.61,-17.61,1118.1,1126.31,1.2,1.2,9.75,9.86,9.25,9.29,16.68,16.68,1145.2,1207.11,1.13,1.1,45.66,45.66,88.02,88.02,-116.12,-116.12,115.03,115.03,60.89,60.89,103558.75,103672.4,87329.39,87425.23,120593,120726,4622.08,4617.01,2.04,2.04,-16.73,-16.73,4151100000000,4161600000000,51054.46,50592.13,21.02,21.02,36.95,37.95
State Peace and Development Council,66.86,66.86,65.44,65.44,60,60,1.41,1.41,21.22,21.22,46.76,46.76,6305.71,6614.18,40.71,40.71,135,135,-9.49,-9.49,-6.32,-6.32,-5.92,-5.92,-9.17,-9.17,-13.68,-13.39,-9.38,-11.31,-14.7,-14.7,-17.96,-17.96,0,0,-10.49,-10.49,-14.14,-14.14,-9.75,-9.75,-7.07,-7.07,-18.44,-18.44,-3.83,-3.83,-14.95,-14.95,0,0,20.57,20.64,4093.18,4078.74,12832.68,12787.41,2544.41,2535.43,1880.65,1874.02,1052.22,1052.22,71.08,71.08,18.02,18.02,25.33,25.33,51.38,51.38,1.35,1.35,52.64,52.64,8.06,8.06,52.44,52.44,265,275,76.1,76.1,107.27,107.27,90.94,90.94,9.98,9.98,2655.04,2645.67,111.39,111.39,33.17,33.17,68.39,68.44,-27.39,-28.07,1.06,1.06,93.67,93.67,656.33,656.33,-8,-8,77,77,50.08,49.9,553.13,551.18,1233.91,1240.09,0.22,0.22,186.8,187.3,8.93,8.98,13.26,13.26,1703.19,1758.88,0.85,0.84,45.02,45.02,67.35,67.35,-68.92,-68.92,54.77,54.77,108.14,108.14,46795.01,46960.66,39073.45,39211.76,54971,55165,9071.37,9039.38,2.07,2.07,774.39,771.65,308000000000,309200000000,14787.22,14839.57,12.81,12.81,75.3,76.47
Ugg Lands,68.47,68.47,64,64,65,65,1.31,1.31,20.62,20.61,44.28,44.28,11557.02,11771.16,38.3,38.3,139.5,139.5,-23.54,-23.54,-13.39,-13.39,-15.68,-15.68,-12.59,-12.59,-18.94,-18.73,-11.9,-13.48,-17.32,-17.32,-22.98,-22.98,-20.05,-20.05,-18.55,-18.55,-22,-22,-17.49,-17.49,-17.15,-17.15,-23.64,-23.64,-8.96,-8.96,-25.1,-25.1,0,0,28.5,28.55,5896.44,5885.58,12028.74,12006.58,6839.87,6827.27,2044.1,2040.33,74.94,74.94,76.09,76.09,15.9,15.9,25.75,25.75,82.74,82.74,0.9,0.9,53.51,53.51,9.3,9.3,51.96,51.96,416,426,87.96,87.96,119.57,119.57,91.29,91.29,14.44,14.44,6997.11,6984.22,100.94,100.94,27,27,78.2,78.27,-131.71,-132.39,4.49,4.49,93.02,93.02,650.04,650.04,-2,-2,108,108,43.92,43.8,864.81,863.22,1449.94,1454.63,0.18,0.18,161.27,161.73,8.18,8.22,17.42,17.42,3026.44,3075.41,0.59,0.58,40.56,40.56,70.6,70.6,-151.18,-151.18,96.82,96.82,106.84,106.84,63838.79,63956.61,55263.43,55365.42,72633,72767,10613.59,10594.04,1.82,1.82,1572.38,1569.49,729400000000,731100000000,13916.86,13878.58,17.47,17.47,134.65,134.87
Turmissia,75.78,75.78,26.67,26.67,75.33,75.33,1.46,1.46,32.93,32.79,39.43,39.43,791.6,1049.97,27.33,27.33,164.25,164.25,1970.2,1959.95,2786.42,2771.93,-6.16,-6.16,-8.6,-8.6,-6.93,-6.48,-3.1,-7.04,274.42,272.99,1583.19,1574.96,633.28,629.98,-2,-2,-9.17,-9.17,-9.95,-9.95,211.09,209.99,-4.9,-4.9,2990.48,2974.93,-10.58,-10.58,2244.62,2232.95,12.08,12.21,175.91,175,1055.46,1049.97,1407.28,1399.97,351.82,349.99,1078.45,1078.45,68.31,68.31,13,13,45.81,45.81,32.77,32.77,2.7,2.7,47.8,47.8,1,1,52.44,52.44,112,122,63.84,63.84,103.13,103.13,69.29,69.44,23.19,23.19,2110.93,2099.95,42.67,42.67,-73.33,-73.33,52.69,53.36,46.74,45.74,0.75,0.75,93.97,93.97,449.09,449.09,-8,-8,67,67,77.66,77.57,967.51,962.48,809.33,892.01,0.49,0.49,253.54,254.12,9.86,9.91,13.14,13.14,628.31,707.57,1.72,1.64,31.81,31.81,47.83,47.88,35.36,35.36,-56.12,-56.12,105.5,105.5,24506.44,24641.5,20035.95,20146.37,29329,29490,967.51,962.48,2.78,2.78,263.87,262.49,45200000000,49400000000,11591.55,11482.94,15.04,15.04,14.53,14.95
Nikolia,62.44,62.44,97.7,97.7,77.05,77.05,1.5,1.5,19.75,19.75,38.75,38.75,11129.99,11401.7,46.17,46.17,157.5,157.5,-18.81,-18.81,-12.13,-12.13,-13.07,-13.07,-12.82,-12.82,-18.38,-18.17,-12.23,-13.77,-17.72,-17.72,-23.94,-23.94,-14.49,-14.49,-21.77,-21.77,-21.54,-21.54,-16.85,-16.85,-15.94,-15.94,-21.79,-21.79,4355.93,4347.85,-9.39,-9.39,0,0,27.35,27.4,4588.68,4580.17,14644.73,14617.57,6150.79,6139.38,6834.21,6821.53,1698.53,1698.53,66.6,66.6,15.09,15.09,37.91,37.91,68.18,68.18,1.05,1.05,56.34,56.34,12.67,12.67,54.76,54.76,394,404,75.06,75.06,118.21,118.21,91.87,91.87,13.99,13.99,7322.36,7308.78,98.29,98.29,38.88,38.88,90.19,90.23,-133.6,-134.6,3.98,3.98,93.09,93.09,477.83,477.83,8,8,105,105,47.37,47.21,2343.16,2338.81,1337.24,1342.54,0.19,0.19,46.13,46.38,7.56,7.6,10.52,10.52,2512.97,2563.93,0.7,0.69,41.01,41.01,89.74,89.75,-125.97,-125.97,69.8,69.8,104.81,104.81,78733.97,78880.28,63506.19,63624.21,95357,95535,10934.73,10914.45,2.1,2.1,1757.37,1754.11,931600000000,933600000000,7715.93,7730.27,13.78,13.78,132.48,132.71
Oversized Operativez 3,17,17,8,8,3,3,1.17,1.17,36.66,36.66,42,42,329.66,329.66,83,83,38.25,38.25,-8.94,-8.94,-9.88,-9.88,-5.48,-5.48,956,956,-9.38,-9.38,5885.17,5885.17,-7.07,-7.07,-8.68,-8.68,-7.75,-7.75,-5.48,-5.48,988.97,988.97,988.97,988.97,-10.49,-10.49,-10.95,-10.95,510.97,510.97,-6.06,-6.06,0,0,11.62,11.62,206.03,206.03,370.86,370.86,824.14,824.14,288.45,288.45,141.46,141.46,85.44,85.44,12,12,11.94,11.94,1.1,1.1,37.31,37.31,50,50,1,1,50,50,105,105,61.53,61.53,73.64,73.64,66.28,66.28,41.25,41.25,1071.38,1071.38,91.76,91.76,-92,-92,38.72,38.72,53.19,53.19,28.66,28.66,91.19,91.19,8083.62,8083.62,0,0,64,64,75.89,75.89,494.48,494.48,370.72,370.72,0.21,0.21,31.67,31.67,9.26,9.26,17.06,17.06,559.97,559.97,3.19,3.19,13.75,13.75,41.79,41.79,-67.82,-67.82,55.68,55.68,101.85,101.85,16046.8,16046.8,14769.44,14769.44,17287,17287,412.07,412.07,3.23,3.23,-10.49,-10.49,4279600000000,4283900000000,9836.69,9836.69,10.01,10.01,8.02,8.02
Czechmate,70.83,70.83,66.11,66.11,70.67,70.67,2.21,2.21,29.95,29.86,44.28,44.28,-3.16,182.09,34.75,34.75,148.5,148.5,-4.47,-4.47,5296.56,5681.35,4768.37,4734.46,6235.57,6191.22,5501.97,5681.35,-8.76,-10.38,5648.69,5608.51,4584.97,4552.36,513.52,509.86,4401.58,4370.27,3301.18,3277.7,0,0,2567.59,2549.32,-3.16,-3.16,-7.07,-7.07,3964.92,3936.72,10417.06,10342.97,7.87,8,825.3,819.43,825.3,819.43,0,0,458.5,455.24,8.94,8.94,45.25,45.25,15.51,15.51,52.68,52.68,30.62,30.62,3.46,3.46,51.62,51.62,2.52,2.52,51.48,51.48,115,125,58.88,58.88,70.21,70.21,73,73.14,10.68,10.68,2017.39,2003.04,30.86,30.86,50.17,50.17,8.72,8.8,101.24,100.92,0.82,0.82,93.8,93.8,387.92,387.92,-8,-8,64,64,69.29,69.11,91.7,91.05,540.12,608.09,0.87,0.87,214.34,214.87,12.81,13.13,26.89,26.89,568.33,653.79,2.23,2.05,44.32,44.32,56.52,56.57,-52.44,-52.44,96.18,96.18,104.81,104.81,57605.45,58018.81,37782.68,38053.8,83506,84105,1375.49,1365.71,6.91,6.91,-13.78,-13.78,1099100000000,1111400000000,52593.78,52913.15,13.23,13.23,16.51,17.31
Caffeinneburg,58.44,58.44,74.57,74.57,31.81,31.81,1.31,1.31,20.5,20.49,40.78,40.78,8623.28,8930.73,49.17,49.17,192.75,192.75,-29.43,-29.43,-22.2,-22.2,-20.64,-20.64,-22.26,-22.26,-22.4,-22.23,-16.57,-17.73,-27.42,-27.42,-27.6,-27.6,-26.93,-26.93,-27.13,-27.13,-20.64,-20.64,-20.42,-20.42,-23.37,-23.37,-33.02,-33.02,-23.71,-23.71,-35.1,-35.1,0,0,21.66,21.73,1231.9,1227.98,10975.08,10940.15,5823.51,5804.98,-10.95,-10.95,3.19,3.19,76.2,76.2,0.82,0.82,19.77,19.77,72.74,72.74,0.99,0.99,61.07,61.07,11.08,11.08,32.53,32.53,533,543,87.49,87.49,109.3,109.3,91.37,91.37,15.31,15.31,20382.29,20317.41,5.5,5.5,26.86,26.86,27.62,27.88,48.69,48.02,5.68,5.68,92.88,92.88,994.3,994.3,4,4,109,109,54.49,54.17,-18.44,-18.44,1518.35,1522.76,7.9,7.9,101.5,101.87,5.61,5.64,90.7,90.7,3615.98,3663.19,0.54,0.54,39.69,39.69,73.28,73.28,-30.55,-30.55,-177.73,-177.73,78.21,78.21,52523.59,52691.32,45505.51,45650.83,59715,59906,5487.54,5470.07,1.83,1.83,-16.12,-16.12,898200000000,901900000000,38027.08,37990.44,16.8,16.8,140.07,140.28
The Zohan,53.33,53.33,66.56,66.56,3,3,2,2,27.91,27.86,38.75,38.75,1173.83,1515.61,53,53,105.75,105.75,2911.1,2891.32,1239.57,1231.14,4319.7,4290.35,4977.04,4943.23,3474.54,3730.74,-4.82,-7.95,1342.86,1333.74,-10.17,-10.17,-8.94,-8.94,2441.57,2424.98,-4.24,-4.24,-7.62,-7.62,-6.16,-6.16,-12.96,-12.96,1342.86,1333.74,1162.76,1154.86,8573.66,8515.42,12,12.12,0,0,2582.43,2564.88,2699.81,2681.47,1995.51,1981.96,130.47,130.47,50.04,50.04,8.23,8.23,17.56,17.56,19.99,19.99,23.38,23.38,52.16,52.16,3.3,3.3,50,50,114,124,61.42,61.42,78.36,78.36,76.54,76.64,18.98,18.98,1995.51,1981.96,78.68,78.68,44.83,44.83,39.29,39.75,56.63,55.75,26.22,26.22,91.33,91.33,1488.79,1488.79,0,0,64,64,66.05,65.72,1173.83,1165.86,639.13,713.01,0.27,0.27,113.61,114,9.97,10.12,17.11,17.11,664.36,741,1.98,1.85,36.02,36.02,58.93,58.96,-48.99,-48.99,83.67,83.67,98.34,98.34,45373.94,45695.24,31415.62,31638.08,62782,63227,2582.43,2564.88,3.27,3.27,-5.48,-5.48,855200000000,879500000000,27541.98,27508.54,6.04,6.04,11.69,12.03
African Lossolia,57.33,57.33,40,40,57.33,57.33,1.74,1.74,31.79,31.67,42,42,652.96,974.5,50,50,112.5,112.5,-3.46,-3.46,-3.1,-3.1,2089.47,2078.92,1654.16,1645.81,-8.37,-8,-8.47,-10.14,-5.66,-5.66,4244.23,4222.81,-7.87,-7.87,-5.66,-5.66,348.24,346.49,2089.47,2078.92,-5.66,-5.66,783.55,779.6,-8.49,-8.49,2741.41,2727.57,2089.47,2078.92,9.64,9.8,979.44,974.5,979.44,974.5,1305.92,1299.33,652.96,649.66,119.98,119.98,57.56,57.56,12,12,43.05,43.05,22.11,22.11,21.06,21.06,50,50,1,1,50,50,110,120,59.52,59.52,76.54,76.54,70.54,70.68,4.86,4.86,1305.92,1299.33,85.18,85.18,37,37,32.96,33.77,68.96,67.96,3.24,3.24,93.2,93.2,720.73,720.73,0,0,64,64,62.23,60.98,870.61,866.22,718.56,796.77,0.29,0.29,126.89,127.3,9.86,9.89,17.16,17.16,615.71,696.04,1.84,1.74,50.14,50.14,50.17,50.21,10,10,47.96,47.96,100.2,100.2,29834.82,30009.12,22264.79,22394.86,38681,38907,870.61,866.22,5,5,108.83,108.28,241400000000,254800000000,19989.33,19866.04,7.09,7.09,11.43,11.85
Camarines Norte,68.67,68.67,58.33,58.33,75.33,75.33,2.26,2.26,29.02,28.96,44.83,44.83,540.18,858.46,38,38,139.5,139.5,777.85,772.61,4044.84,4017.58,4494.27,4463.98,-3.74,-3.74,3975.7,4206.45,-4.56,-7.8,242,240.37,2592.85,2575.37,605,600.92,345.71,343.38,-8.49,-8.49,-5.35,-5.35,1642.14,1631.07,2938.56,2918.76,-6.08,-6.08,345.71,343.38,5514.12,5476.96,12,12.12,2592.85,2575.37,1512.49,1502.3,864.28,858.46,0,0,928.17,928.17,44.24,44.24,16.29,16.29,59.67,59.67,31.94,31.94,2.92,2.92,52.16,52.16,1,1,51.96,51.96,109,119,64.61,64.61,95.12,95.12,74.5,74.6,12.1,12.1,1512.49,1502.3,74.71,74.71,50.75,50.75,38.06,38.53,58.42,57.54,0.75,0.75,93.97,93.97,360.31,360.31,-8,-8,67,67,65.04,64.64,756.25,751.15,990.26,1021.6,0.37,0.37,102.43,102.8,11.69,12.1,13.83,13.83,613.13,693.7,1.55,1.49,42.9,42.9,55.95,55.98,68.19,68.19,23.45,23.45,107.17,107.17,42851.1,43141.82,27767.94,27956.33,62764,63190,2268.74,2253.45,2.69,2.69,432.14,429.23,34200000000,34700000000,26524.83,26532.22,12.22,12.22,19.94,20.5
Nuutste,70.83,70.83,68.56,68.56,68.67,68.67,2.36,2.36,28.51,28.45,46.76,46.76,-3.16,234.32,34.75,34.75,148.5,148.5,3564.21,3561.7,-5.93,-5.93,-7.35,-7.35,1707.07,1705.87,3001.44,3280.51,450.22,-6.13,3282.82,3280.51,1524.17,1523.1,2438.67,2436.95,6847.03,6842.21,1688.31,1687.12,2016.59,2015.17,-6.63,-6.63,-7.35,-7.35,3658,3655.43,2521.2,2519.42,6847.03,6842.21,8.12,8.25,1993.14,1991.74,1758.65,1757.42,234.49,234.32,586.22,585.81,8.34,8.34,42.32,42.32,16.66,16.66,51.36,51.36,32.82,32.82,2.68,2.68,51,51,2.52,2.52,50.5,50.5,109,119,61,61,80.52,80.52,75.4,75.51,10.89,10.89,1172.44,1171.61,49.81,49.81,53.83,53.83,14.87,15.44,88.77,88.03,0.98,0.98,93.7,93.7,383.6,383.6,-8,-8,64,64,68.7,68.49,117.24,117.16,628.18,701.43,0.5,0.5,211.14,211.67,11.99,12.46,30.1,30.1,566.19,651.94,2,1.87,44.11,44.11,58.57,58.61,-75.3,-75.3,54.5,54.5,104.81,104.81,46346.88,46379.89,29322.28,29343.16,69287,69337,1758.65,1757.42,3.41,3.41,-5.48,-5.48,98000000000,99700000000,39441.19,39237.38,12.52,12.52,15.89,16.24
WAtheregionofducks,78.17,78.17,81,81,82,82,4.78,4.78,42.97,41.64,37.37,37.37,-3.16,280.15,23.75,23.75,173.25,173.25,-3.16,-3.16,4646.91,4706.59,1106.41,1120.62,4978.84,5042.77,7855.5,8292.56,1770.25,-5.66,5200.12,5266.9,-6.12,-6.12,-4.47,-4.47,2212.82,2241.23,5532.04,5603.08,0,0,553.2,560.31,-3.16,-3.16,0,0,-3.46,-3.46,6306.53,6387.51,3.32,3.61,-8.94,-8.94,276.6,280.15,0,0,276.6,280.15,7.84,7.84,20.94,20.94,6.84,6.84,90.75,90.75,32.47,32.47,2.77,2.77,50,50,1,1,50,50,110,120,46.4,46.4,24.93,24.93,64.86,65.01,30.46,30.46,414.9,420.23,28.81,28.81,81.5,81.5,5.99,6.28,112.67,111.48,0.7,0.7,94.17,94.17,98.47,98.47,0,0,64,64,74.17,74.02,138.3,140.08,231.71,275.8,1.69,1.69,155.87,156.32,14.4,15,33.18,33.18,575.13,659.72,58.67,8.62,24.54,24.54,56.69,56.74,-59.58,-59.58,67.45,67.45,92.89,92.89,46109.55,45525.04,19843.16,19591.62,94769,93568,138.3,140.08,17.72,17.72,-10.49,-10.49,19300000000,20000000000,43342.98,42656.97,3.6,3.6,22.03,22.16
Lamoris,71.89,71.89,56.89,56.89,60,60,1.35,1.35,22.79,22.78,42,42,2414.08,2762.97,33.17,33.17,150.75,150.75,1834.7,1825.96,-4.2,-4.2,-6,-6,-2.68,-2.68,-8.53,-8.06,-8.05,-10.24,-3.46,-3.46,-12,-12,-8.83,-8.83,1351.89,1345.45,-5.66,-5.66,-7.21,-7.21,-6.48,-6.48,-14.56,-14.56,7193.97,7159.69,308.23,306.76,1834.7,1825.96,14.93,15.03,3259.01,3243.48,9294.22,9249.93,1327.75,1321.42,1569.15,1561.68,158.85,158.85,73.9,73.9,12,12,28.17,28.17,37.24,37.24,2.03,2.03,52.16,52.16,6.28,6.28,50,50,159,169,64.84,64.84,101.04,101.04,90.17,90.17,13.58,13.58,844.93,840.9,82.74,82.74,29.67,29.67,68.98,69.15,18.37,17.37,1.26,1.26,93.59,93.59,622.62,622.62,0,0,62,62,52.81,52.54,362.11,360.39,1026.61,1040.89,0.3,0.3,120.01,120.41,9.26,9.31,16.98,16.98,913,979.62,1.47,1.41,41.42,41.42,62.06,62.07,-61.16,-61.16,44.05,44.05,101.45,101.45,37605.82,37787.02,32055.38,32209.83,43376,43585,3379.72,3363.61,2.67,2.67,844.93,840.9,4963800000000,5001600000000,11657.81,11676.19,2.52,2.52,12.64,12.99
Southern Jed Yoratons,77,77,34,34,54.67,54.67,1.31,1.31,24.1,24.09,42,42,1845.3,2112.15,25.5,25.5,168.75,168.75,590.5,587.73,-9.55,-9.55,-5.29,-5.29,-7.62,-7.62,93,102.85,-2.37,-6.75,-12,-12,-9.64,-9.64,295.25,293.86,221.44,220.4,-5.83,-5.83,-8.6,-8.6,-2,-2,-14.97,-14.97,2465.32,2453.77,-12.52,-12.52,590.5,587.73,15.03,15.13,1199.45,1193.83,6827.61,6795.63,1753.04,1744.82,1014.92,1010.16,119.98,119.98,76.5,76.5,12,12,25.86,25.86,35.39,35.39,2.24,2.24,50,50,6.47,6.47,50,50,158,168,64.67,64.67,103.91,103.91,86.66,86.7,17.05,17.05,1753.04,1744.82,77.28,77.28,26.5,26.5,68.49,68.66,17.5,16.5,1.81,1.81,93.45,93.45,618.52,618.52,0,0,62,62,53.33,53.04,738.12,734.66,1045.87,1057.74,0.32,0.32,218.46,219,9.14,9.17,17.16,17.16,903.61,970.48,1.39,1.35,37.95,37.95,56.88,56.89,-23.45,-23.45,-29.15,-29.15,101.85,101.85,30230.45,30374.61,26244.84,26370,34307,34471,2122.1,2112.15,2.69,2.69,461.33,459.16,3588900000000,3623200000000,9522.59,9507.25,7.01,7.01,11.64,12.04
Fembolivio,90,90,6,6,82,82,1.12,1.12,34.25,34.25,47.2,47.2,358.57,358.57,10,10,202.5,202.5,-2.83,-2.83,-7.45,-7.45,1099.62,1099.62,1338.66,1338.66,669.33,669.33,-4.38,-4.38,884.47,884.47,1638.43,1638.43,621.52,621.52,-5.29,-5.29,143.43,143.43,394.43,394.43,-6.93,-6.93,382.48,382.48,-6.16,-6.16,344.23,344.23,1984.09,1984.09,15.2,15.2,1195.24,1195.24,776.9,776.9,388.45,388.45,358.57,358.57,9.32,9.32,88.97,88.97,17.69,17.69,28.02,28.02,39.07,39.07,1.88,1.88,51.62,51.62,1,1,51.48,51.48,103,103,66.31,66.31,104.62,104.62,68.06,68.06,39.27,39.27,567.74,567.74,71.22,71.22,-94,-94,54.11,54.11,23.34,23.34,0.7,0.7,94.17,94.17,403.75,403.75,0,0,64,64,75.35,75.35,507.98,507.98,696.34,696.34,0.42,0.42,359.3,359.3,9.74,9.74,25.11,25.11,560.75,560.75,1.88,1.88,15.73,15.73,43.93,43.93,-48.48,-48.48,83.37,83.37,105.16,105.16,16111.54,16111.54,15149.65,15149.65,17028,17028,806.78,806.78,2.53,2.53,418.33,418.33,3800000000,4500000000,7395.2,7395.2,4.64,4.64,7.21,7.21
