Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Ursalian Sea Force,64,67.33,3,3,68.67,68.67,1.06,1.06,36.47,36.47,46.76,46.76,214.31,214.33,45,40,123.75,135,-6.63,-6.63,815.99,816.07,-7.35,-7.35,-8.6,-8.6,571.49,571.55,548.63,548.68,-2.28,-2.28,666.73,666.8,-10.54,-10.54,-7.35,-7.35,533.39,533.44,1171.54,1171.67,-7.35,-7.35,-2,-2,-2,-2,60.96,60.96,0,0,14.53,14.53,738.17,738.25,547.67,547.73,595.3,595.36,214.31,214.33,8.58,8.58,94.4,94.4,16.66,16.66,21.4,21.4,28.34,29.26,9.67,6.51,51,51,1,1,50.5,50.5,101,101,69.29,69.2,105.64,105.63,66.4,66.4,21.93,23.59,547.67,547.73,79.41,75.13,-97,-97,59.05,59.05,24.09,24.09,1.16,1.16,93.63,93.63,878.91,830.76,-8,-8,64,64,75.22,75.22,333.37,333.4,844.11,824.79,0.29,0.31,207.65,214.73,9.6,9.6,28.73,28.73,548.71,548.71,1.68,1.71,33.07,31.41,42.52,42.52,-14.14,-14.14,-50,-50,109.39,109.39,9926.41,9927.48,9630.1,9631.14,10201,10202,571.49,571.55,2.34,2.34,261.93,261.96,700000000,800000000,4069.83,4070.27,13.98,13.85,7.71,7.71
Chiss Admiral Thrawn,69.43,71.14,46.89,46.89,50.67,50.67,1.56,1.56,24.5,24.5,42,42,1602.82,1602.84,36.86,34.29,144,144,-8.83,-8.83,4423.79,4423.83,1923.39,1923.41,5529.74,5529.79,-10.45,-10.45,769.36,769.36,-6.16,-6.16,-12.79,-12.79,-4.24,-4.24,-6.93,-6.93,-5.29,-5.29,921.62,921.63,-5.29,-5.29,1282.26,1282.27,2989.27,2989.29,148.1,148.1,1923.39,1923.41,14,14,601.06,601.06,6411.3,6411.35,2504.41,2504.43,500.88,500.89,614.76,614.76,64.08,64.08,14.16,14.16,33.81,33.81,33.17,33.61,2.6,2.52,51,51,5.66,5.66,51.48,51.48,153,153,65.42,65.38,104.89,104.88,85.32,85.32,9.04,9.9,2003.53,2003.55,63.32,63.25,42.17,42.17,56.79,56.79,34.01,34.01,2.77,2.77,93.27,93.27,607.84,587.13,-8,-8,62,62,64.47,64.47,500.88,500.89,1034.92,1033.28,0.4,0.4,198.16,199.53,9.43,9.43,15.29,15.29,874.44,874.44,1.44,1.44,45.96,45.1,58.3,58.3,-78.74,-78.74,92.74,92.74,106.84,106.84,37622.12,37622.46,29729.59,29729.86,46395,46395,1602.82,1602.84,2.61,2.61,400.71,400.71,802800000000,812800000000,16252.76,16252.9,13.48,13.43,20.9,20.9
Flemingovia,59.33,59.33,90.86,90.86,67.62,67.62,1.46,1.46,18.76,18.76,66.46,66.46,13981.49,13981.49,48.5,48.5,85,85,-16,-16,-17.8,-17.8,-18,-18,-13.1,-13.1,-20.2,-20.2,-12.1,-12.1,-25.26,-25.26,-21.67,-21.67,-22.05,-22.05,-19.39,-19.39,-19.39,-19.39,-19.54,-19.54,-18.06,-18.06,-25.83,-25.83,-5.24,-5.24,-27.35,-27.35,0,0,37.83,37.83,14687.62,14687.62,13981.49,13981.49,9885.9,9885.9,4942.95,4942.95,1730.95,1730.95,68.39,68.39,34.05,34.05,8.54,8.54,88.83,88.98,0.86,0.86,47.8,47.8,14.97,14.97,55.65,55.65,448,448,108.3,108.29,131.39,131.39,92.64,92.64,8.91,9.41,5084.18,5084.18,150.08,150.07,36.57,36.57,95.01,95.01,-351.08,-351.08,0.57,0.57,94.87,94.87,622.62,610.35,-1,-1,100,100,36.89,36.89,3954.36,3954.36,1538.27,1537.99,0.13,0.13,85.76,86.21,6.76,6.76,10.4,10.4,2972.29,2972.29,0.53,0.53,46.09,45.59,80.45,80.45,-188.51,-188.51,118.79,118.79,116.02,116.02,101048.03,101048.03,82662.6,82662.6,120870,120870,14334.56,14334.56,1.59,1.59,3601.29,3601.29,593200000000,593500000000,5052.4,5052.4,14.56,14.53,138.1,138.1
Morozko the snow demon,55.73,61.07,15.5,15.5,64.67,64.67,1.31,1.31,30.24,30.24,42,42,1009.57,1009.78,51.2,47.2,110.25,110.25,-2,-2,2448.46,2448.98,765.14,765.31,773.65,773.81,-3.3,-3.3,2924.55,2925.17,1402.76,1403.06,-5.74,-5.74,-2.45,-2.45,-7.35,-7.35,-4.9,-4.9,850.16,850.34,552.6,552.72,127.52,127.55,2231.67,2232.14,-12.55,-12.55,2167.91,2168.37,14.83,14.83,1222.11,1222.36,1275.24,1275.51,1222.11,1222.36,425.08,425.17,507.09,507.09,76.5,76.5,13.62,13.62,30.04,30.04,29.97,30.68,4.6,3.43,50,50,2.52,2.52,50.99,50.99,139,139,66.11,66.03,104.34,104.33,72.57,72.58,14.46,14.99,1115.84,1116.07,88.75,85.15,15.5,15.5,57.78,57.78,25.05,25.05,1.65,1.65,93.49,93.49,875.98,837.42,0,0,64,64,49.56,49.56,743.89,744.05,1030.32,1028.78,0.25,0.26,83.31,85.1,9.58,9.58,15.78,15.78,845.35,845.35,1.45,1.46,40.54,40.01,47.65,47.65,-37.01,-37.01,56.3,56.3,103,103,23766.24,23771.27,20632.88,20637.24,26971,26977,1115.84,1116.07,2.55,2.56,531.35,531.46,1074700000000,1144400000000,10029.35,10031.47,8.32,8.17,11.41,11.41
Of crazed,29.73,29.73,83.57,83.57,21.5,21.5,1.63,1.63,25,25,21.44,21.44,422.75,422.75,70.7,70.7,67.5,67.5,4903.91,4903.91,2461.25,2461.26,2423.77,2423.77,3156.54,3156.54,1467.79,1467.79,2085.29,2085.29,12513.42,12513.43,3964.27,3964.28,380.48,380.48,4340.24,4340.24,9976.91,9976.92,5642.31,5642.32,2649.24,2649.24,1245.71,1245.71,4171.14,4171.14,1758.64,1758.64,19841.09,19841.11,18.44,18.44,-15.17,-15.17,3170.63,3170.63,5707.13,5707.14,2113.75,2113.75,2.84,2.84,61.53,61.53,0.75,0.75,32.61,32.61,23.33,23.7,19.56,19.07,51.62,51.62,4.74,4.74,42.18,42.18,94,94,73.43,73.4,115.54,115.54,83.73,83.73,18.46,17.86,5495.76,5495.76,5.56,5.56,45.57,45.57,38.09,38.09,36.96,36.96,14.59,14.59,92.1,92.1,1423.07,1349.24,-9,-9,55,55,69.74,69.74,915.96,915.96,767.48,770.9,10.78,10.78,6.06,6.53,9.74,9.74,94.96,94.96,438.18,438.18,1.77,1.77,36.54,37.14,66.54,66.54,-66.96,-66.96,98.67,98.67,101.85,101.85,93518.06,93518.15,72315.32,72315.39,117538,117538,986.42,986.42,2.16,2.16,1268.25,1268.25,1681700000000,1687900000000,57887.68,57887.74,22.82,22.78,9.45,9.45
Barkolis 3,71.33,72.93,45.78,45.78,16,16,2.73,2.73,31.47,31.48,37.37,37.37,903.07,902.78,34,31.6,148.5,155.25,1661.66,1661.12,-5.22,-5.22,-10.2,-10.2,3395.56,3394.46,1950.64,1950.01,3814.59,3813.35,3612.3,3611.13,1625.53,1625.01,1661.66,1661.12,1661.66,1661.12,939.2,938.89,-9.17,-9.17,216.74,216.67,-5.83,-5.83,-5.29,-5.29,2727.17,2758.79,5273.95,5272.25,12.49,12.49,361.23,361.11,1264.3,1263.9,2889.84,2888.9,993.38,993.06,8.03,8.03,36.66,36.66,6.84,6.84,29.05,29.05,22.23,22.73,20.92,20.31,46.97,46.97,1,1,50,50,104,104,60.18,60.1,81.04,80.64,70.93,70.91,20.14,20.94,2167.38,2166.68,39.18,37.68,41.33,41.33,37.08,37.06,57.36,57.38,18.89,18.89,91.8,91.8,846.66,823.81,0,0,64,64,64.51,64.51,1174,1173.62,537.2,529.03,0.36,0.37,89.95,91.34,10.1,10.1,31.96,31.96,589.84,589.84,2.23,2.26,34.86,34.06,52.5,52.5,-104.64,-104.64,75.83,75.83,100.2,100.2,41068.09,41087.31,24041.52,24052.77,65572,65602,1535.23,1534.73,3.89,3.96,90.31,90.28,712300000000,730200000000,25831.83,25843.92,10.02,9.92,12.08,12.08
McManniaa Whitehall,74.83,78.17,45.87,45.87,60,60,1.99,1.99,28.72,28.75,42,42,184.75,184.78,28.75,23.75,162,173.25,-2,-2,1655.38,1655.63,3916.74,3917.33,3621.14,3621.68,2734.33,2734.74,236.48,236.52,-5.83,-5.83,-6.52,-6.52,-9.27,-9.27,4655.75,4656.45,2069.22,2069.53,-7.35,-7.35,221.7,221.74,3916.74,3917.33,3510.29,3510.81,-5.38,-5.24,3916.74,3917.33,10.82,10.82,739.01,739.12,2217.02,2217.36,1570.39,1570.63,646.63,646.73,119.98,119.98,50.33,50.33,12,12,46.34,46.34,32.14,33,2.86,2.64,50,50,3.3,3.3,50,50,95,95,60.42,60.29,86.17,85.51,75.02,74.96,11.16,12.83,1570.39,1570.63,70.64,66.42,41.4,41.4,28.16,28.16,69.18,69.18,2.77,2.77,93.27,93.27,496.95,460.91,0,0,64,64,66.02,66.02,739.01,739.12,532.02,516.2,0.36,0.4,212.66,234.52,9.86,9.86,17.16,17.16,371.44,371.44,2.25,2.3,43.84,42.17,53.73,53.7,-23.45,-23.45,76.49,76.49,99.76,99.76,40272.22,40278.25,27970.16,27974.35,55574,55582,1200.89,1201.07,3.71,3.8,0,0,1382200000000,1427900000000,28915.46,28919.79,6.85,6.62,10.37,10.37
Congressional Budget Office,68,68,65.89,65.89,45.33,45.33,2.62,2.62,30.13,30.23,42,42,101.12,101.14,39,39,137.25,137.25,2831.41,2831.95,-6.93,-6.93,1860.64,1860.99,4772.95,4773.86,2426.92,2427.38,161.79,161.83,-6.32,-6.32,-6.12,-6.12,4206.67,4207.47,5258.34,5259.33,2426.92,2427.38,-6.32,-6.32,4044.87,4045.64,6067.31,6068.46,2022.44,2022.82,2556.36,2556.85,4692.05,4692.94,9.7,9.7,910.1,910.27,1516.83,1517.12,1314.58,1314.83,303.37,303.42,119.98,119.98,38.11,38.11,12,12,45.69,45.69,26.36,28.25,14.98,9.95,50,50,2.52,2.52,50,50,92,92,57.76,57.46,62.26,60.55,72.73,72.58,9.83,13.17,1213.46,1213.69,71.53,63.17,57.83,57.83,17.49,17.49,84.6,84.6,5.29,5.29,92.93,92.93,532.95,532.95,0,0,62,62,69.78,69.78,808.97,809.13,379.58,352.87,0.36,0.45,171.01,218.53,12.66,12.66,17.16,17.16,292.14,292.14,3.1,3.41,45.17,41.83,56.13,56.08,-65.57,-65.57,81.24,81.24,100.2,100.2,51297.09,51306.82,30667.66,30673.48,80464,80479,1011.22,1011.41,8.99,9.46,101.12,101.14,286600000000,331500000000,42320.1,42328.13,6.59,6.59,10.66,10.66
The NEW Steak Paul,77.67,79,39.11,39.11,54.67,54.67,1.66,1.66,28.43,28.44,42,42,423.93,423.99,24.5,22.5,171,175.5,3323.62,3324.11,-8.71,-8.71,3866.25,3866.82,2780.99,2781.39,2780.99,2781.39,-3.7,-3.7,1288.75,1288.94,-4.9,-4.9,881.78,881.91,1288.75,1288.94,1627.89,1628.13,2984.47,2984.91,949.61,949.74,-4.69,-4.69,2543.59,2543.96,-7.48,-7.44,8478.62,8479.86,11.96,11.96,1102.22,1102.38,2119.65,2119.97,1695.72,1695.97,763.08,763.19,119.98,119.98,60.22,60.22,12,12,39.53,39.53,29.64,30,5.4,4.53,50,50,3.3,3.3,50,50,107,107,62.28,62.24,96.58,96.43,75.55,75.53,14.92,15.58,1695.72,1695.97,66.24,64.66,34.33,34.33,35.75,35.75,57.59,57.59,3.5,3.5,93.16,93.16,548.27,532.95,0,0,62,62,62.57,62.57,678.29,678.39,600.83,594.16,0.37,0.38,223.48,232.31,9.97,9.97,17.16,17.16,532.97,532.97,2.06,2.08,40.08,39.42,52.04,52.04,33.17,33.17,67.82,67.82,101.85,101.85,37390.71,37396.18,28585.6,28589.79,47466,47473,678.29,678.39,3.04,3.05,423.93,423.99,749000000000,772000000000,24004.83,24008.35,7.11,7.03,7.98,7.98
The Voidian Steel Guard,16,16,19.17,19.17,68.67,68.67,1.21,1.21,31.05,31.11,43.68,43.68,885.42,885.49,84,84,36,36,980.77,980.85,1503.85,1503.97,1144.24,1144.33,-6.78,-6.78,-6.32,-6.32,-6.13,-6.13,2233.99,2234.16,-10.39,-10.39,-2.45,-2.45,-11.58,-11.58,2615.4,2615.61,-3.74,-3.74,-7.35,-7.35,-5.83,-5.83,403.21,403.24,366.16,366.18,4359,4359.34,14.25,14.25,1157.86,1157.95,1089.75,1089.84,1975.17,1975.33,817.31,817.38,13.4,13.4,82.69,82.69,13.62,13.62,32.53,32.53,21.41,22.83,21.87,20.2,50,50,1,1,50,50,114,114,68.33,68.19,107.81,107.8,71.46,71.38,26.16,23.94,2724.37,2724.59,75.05,69.52,19.17,19.17,64.73,64.73,25.65,25.65,0.92,0.92,93.73,93.73,1390.04,1137.48,-4,-4,62,62,50.76,50.76,885.42,885.49,860.93,874.72,0.22,0.23,28.68,42.8,9.84,9.84,18.53,18.53,669.97,669.97,1.67,1.65,28.84,31.06,47.99,47.96,56.57,56.57,-33.17,-33.17,106.51,106.51,23073.8,23075.63,20873.56,20875.22,25243,25245,1362.19,1362.29,2.39,2.4,-7.75,-7.75,59400000000,63900000000,8145.05,8145.7,16.7,16.53,7.82,7.82
Saint Clair Avenue,22.67,22.67,38,38,15,15,1.5,1.5,29.48,29.53,37.37,37.37,1341.37,1341.41,77.33,77.33,51.75,51.75,-10.95,-10.95,2414.46,2414.53,-7.35,-7.35,938.96,938.98,-11.4,-11.4,14894.19,14894.63,0,0,-12.85,-12.85,-6.32,-6.32,-9.49,-9.49,-5.48,-5.48,-11.83,-11.83,-8.94,-8.94,-10,-10,0,0,-9.1,-9.1,0,0,14.76,14.76,838.35,838.38,1676.71,1676.76,3353.42,3353.51,1257.53,1257.57,8.08,8.08,66.89,66.89,6.84,6.84,24.28,24.28,10.01,12.32,30.87,29.58,46.97,46.97,1,1,50,50,114,114,65.86,65.71,103.41,103.39,73.72,73.65,26.19,23.97,2598.9,2598.97,93.36,87.3,35.5,35.5,57.44,57.44,27.77,27.77,17.58,17.58,91.89,91.89,2719.15,2273.54,0,0,62,62,54.41,54.41,1341.37,1341.41,741.98,754.81,0.21,0.21,42.41,59.32,9.41,9.41,31.66,31.66,690.3,690.3,1.81,1.79,28.81,31.03,52.17,52.14,-72.11,-72.11,50,50,102.62,102.62,36523.72,36524.79,29527.89,29528.75,44145,44146,1509.04,1509.08,2.57,2.58,586.85,586.86,57500000000,60100000000,15559.11,15559.56,12.04,11.84,15.2,15.2
The Med Roc,67,70.33,27.83,27.83,66.67,66.67,1.34,1.34,30.59,30.63,43.68,43.68,867.1,867.16,40.5,35.5,135,146.25,-8.94,-8.94,-6.93,-6.93,-10.2,-10.2,2982.82,2983.01,-6.48,-6.48,-4.47,-4.47,0,0,-12.85,-12.85,-11.05,-11.05,2774.71,2774.9,2774.71,2774.9,-11.09,-11.09,-8.37,-8.37,-7.07,-7.07,2982.82,2983.01,471.7,471.73,0,0,12.45,12.45,1647.49,1647.6,1213.94,1214.02,1647.49,1647.6,780.39,780.44,32.69,32.69,74.58,74.58,14.16,14.16,38.14,38.14,32.94,33.79,2.66,2.48,52.64,52.64,1,1,50.5,50.5,113,113,65.7,65.59,103.35,103.34,72.08,72.02,14.08,15.75,1907.62,1907.74,55.99,52.44,27.83,27.83,54.13,54.13,43.32,43.32,1.26,1.26,93.59,93.59,640.56,599.55,-4,-4,62,62,52.67,52.67,867.1,867.16,832.49,813.28,0.34,0.37,182.89,203.19,9.79,9.79,17.79,17.79,646.07,646.07,1.7,1.72,40.92,39.25,50.27,50.25,-104.64,-104.64,75.83,75.83,104.46,104.46,25426.78,25428.46,21779.32,21780.77,29203,29205,1820.91,1821.03,2.58,2.59,346.84,346.86,104500000000,108500000000,11670.89,11671.67,12.63,12.49,7.8,7.8
Takkaviita CLXXIII,45.67,45.67,57.33,57.33,66.67,66.67,3.61,3.61,30.18,30.18,45.34,45.34,0,0,58.75,58.75,94.5,94.5,-7.35,-7.35,1174.1,1174.1,-5.83,-5.83,-2.9,-2.9,3623.49,3623.49,5643.36,5643.36,-6.63,-6.63,2966.84,2966.84,1237.29,1237.29,1148.91,1148.91,-5.83,-5.83,707.02,707.02,-6.63,-6.63,1414.04,1414.04,-6.71,-6.71,1785.23,1785.23,0,0,9.54,9.54,2430.39,2430.39,1325.67,1325.67,552.36,552.36,220.94,220.94,12.84,12.84,27.72,27.72,15.09,15.09,52.74,52.74,25.17,25.17,16.97,16.97,51,51,1,1,50,50,97,97,59.43,59.43,70.09,70.09,72.66,72.66,6.46,6.46,1436.14,1436.14,74.07,74.07,50,50,22.43,22.43,82.18,82.18,1.65,1.65,93.49,93.49,608.32,608.32,-4,-4,64,64,67.15,67.15,552.36,552.36,635.33,635.33,0.33,0.33,76.96,76.96,10.11,10.11,18.75,18.75,504.39,504.39,1.99,1.99,48.54,48.54,54.86,54.86,-48.27,-48.27,25.1,25.1,103.74,103.74,40648.49,40648.49,20425.36,20425.36,73696,73696,1657.08,1657.08,5.43,5.43,220.94,220.94,182000000000,186000000000,31543.23,31543.23,13.45,13.45,15.2,15.2
Sparkling Nacortuine,72.33,75.67,68.67,68.67,72.67,72.67,2.11,2.11,29.14,29.17,45.34,45.34,506.32,506.17,32.5,27.5,153,164.25,3645.5,3644.44,3402.47,3401.48,4455.61,4454.31,2268.31,2267.65,2268.31,2267.65,0,0,3645.5,3644.44,-9.87,-9.87,6075.83,6074.06,5670.78,5669.13,1215.17,1214.81,1093.65,1093.33,3240.44,3239.5,3645.5,3644.44,-5.29,-5.29,68.05,101.95,11746.61,11743.19,10,10,2025.28,2024.69,1012.64,1012.34,1113.9,1113.58,810.11,809.88,20.69,20.69,47.29,47.29,15.51,15.51,54.22,54.22,33.08,33.93,2.62,2.46,47.8,47.8,1,1,50.5,50.5,119,119,61.14,61.02,92.83,92.27,74.28,74.23,13.01,14.67,1721.49,1720.99,67.24,63.31,52,52,18.73,18.71,81.56,81.58,0.77,0.77,93.9,93.9,343.32,313.48,0,0,64,64,67.18,67.18,303.79,303.7,716.76,698.42,0.35,0.38,216.77,238.83,13.32,13.32,17.98,17.98,676.58,676.58,1.85,1.87,41.99,40.33,58.32,58.31,38.08,38.08,63.64,63.64,99.76,99.76,53656.88,53675.2,36038.2,36050.51,76213,76239,1721.49,1720.99,3.36,3.41,0,0,196800000000,200600000000,43623.04,43637.94,8.68,8.5,13.78,13.78
The Crowned Head,62.67,67.78,48.44,48.44,57.33,57.33,2.91,2.91,32.44,32.55,42,42,365.52,365.69,46,39.33,121.5,137.25,3411.53,3413.07,-4.4,-4.4,1949.45,1950.33,-7.87,-7.87,-7.75,-7.75,4473.98,4476,0,0,-5.37,-5.37,-6.32,-6.32,974.72,975.16,2924.17,2925.49,1462.08,1462.75,-5.48,-5.48,1949.45,1950.33,-5.83,-5.83,-3.9,-3.9,5360.98,5363.4,9.7,9.7,1096.56,1097.06,1096.56,1097.06,1462.08,1462.75,731.04,731.37,119.98,119.98,34.4,34.4,12,12,46.46,46.46,24.68,25.99,17.71,15.64,50,50,1,1,50,50,98,98,57.9,57.7,65.55,64.34,69.81,69.69,4.11,6.33,1462.08,1462.75,73.47,67.73,43.33,43.33,33.17,33.17,72.06,72.06,3.24,3.24,93.2,93.2,632.25,578.23,0,0,64,64,65.92,65.92,974.72,975.16,499.2,478.22,0.32,0.36,140.57,165.88,9.91,9.91,17.16,17.16,504.59,504.59,2.37,2.45,50.89,48.67,52.21,52.17,65.57,65.57,-47.96,-47.96,100.2,100.2,32009.9,32024.38,18101.78,18109.97,52616,52640,1462.08,1462.75,8.76,9.09,121.84,121.9,257400000000,275600000000,21382.61,21392.29,6.91,6.59,12.19,12.19
G1-Shockwave-Two,64.4,67.07,18.67,18.67,70,70,1.48,1.48,30.99,30.99,45.34,45.34,624.23,624.32,44.4,40.4,126,135,-3.16,-3.16,-7.48,-7.48,590.18,590.26,-9.49,-9.49,0,0,2179.14,2179.43,-8.37,-8.37,-7.75,-7.75,1588.96,1589.17,2496.94,2497.27,2269.94,2270.24,-6.24,-6.24,907.98,908.1,-5.48,-5.48,-6.93,-6.93,-10.68,-10.68,590.18,590.26,14.59,14.59,1645.71,1645.93,1078.22,1078.37,1305.22,1305.39,453.99,454.05,649.16,649.16,67.53,67.53,16.29,16.29,34.27,34.27,29.07,29.8,7.1,5,52.16,52.16,1,1,51.48,51.48,115,115,67.24,67.16,105.53,105.53,71.53,71.54,17.53,18.86,1248.47,1248.63,102.15,99.2,18.67,18.67,53.96,53.96,29.9,29.9,0.92,0.92,93.73,93.73,709.57,674.91,0,0,68,68,50.05,50.05,680.98,681.07,1046.42,1044.05,0.25,0.26,188.8,191.49,9.63,9.63,15.13,15.13,657.11,657.11,1.39,1.4,37.47,36.14,47.91,47.91,67.08,67.08,-56.57,-56.57,96,96,26342.68,26346.17,21406.16,21409,31696,31701,1475.46,1475.66,2.46,2.47,624.23,624.32,46900000000,51000000000,12117.63,12119.24,6.42,6.22,8.8,8.8
Grenila,78.33,80.33,12,12,74,74,1.27,1.27,32.93,32.97,45.34,45.34,339.39,339.48,23.5,20.5,173.25,180,916.36,916.58,-8.35,-8.35,1764.83,1765.27,332.6,332.69,610.9,611.06,2256.78,2257.34,1086.05,1086.32,721.21,721.39,-2.45,-2.45,1255.75,1256.06,1086.05,1086.32,1781.8,1782.25,1086.05,1086.32,678.78,678.95,1917.56,1918.04,183.27,183.32,3767.24,3768.18,12.77,12.77,1187.87,1188.16,763.63,763.82,212.12,212.17,381.82,381.91,9.17,9.17,78.58,78.58,16.29,16.29,29.83,29.83,37.68,38.16,1.99,1.95,52.16,52.16,1,1,51.48,51.48,106,106,63.69,63.62,96.1,96.01,69.29,69.26,28.69,29.69,763.63,763.82,72.06,69.6,-88,-88,35.87,35.87,52.96,52.96,0.76,0.76,93.94,93.94,543.14,520.35,0,0,64,64,76.31,76.31,466.66,466.78,607.8,597.87,0.36,0.38,266.86,281.39,9.68,9.68,25.78,25.78,576.04,576.04,2.05,2.07,26.31,25.31,45.9,45.89,51.67,51.67,50.3,50.3,103,103,22830.68,22836.36,20104.63,20109.63,25584,25590,1060.6,1060.86,2.8,2.81,339.39,339.48,250700000000,259200000000,14634.47,14638.11,4.2,3.89,7.55,7.55
Shark Girl Brigade 1,56.67,63.33,19.67,19.67,72,72,1.38,1.38,30.24,30.24,44.83,44.83,500.73,500.73,50.5,45.5,112.5,123.75,2112.16,2112.18,-5.22,-5.22,2767.66,2767.68,983.25,983.25,691.91,691.92,2214.12,2214.14,1966.49,1966.51,1274.58,1274.59,1056.08,1056.09,2294.24,2294.26,-7.35,-7.35,713.76,713.77,1019.66,1019.67,837.58,837.59,-2.62,-2.62,531.68,531.69,6846.3,6846.37,16.7,16.7,1775.31,1775.32,1046.97,1046.98,1092.5,1092.51,819.37,819.38,1229.34,1229.34,72.28,72.28,17.36,17.36,35.16,35.16,30.29,31.17,3.96,3.2,51.62,51.62,1,1,53.38,53.38,110,110,70.79,70.7,105.82,105.81,72.57,72.57,17.91,19.25,1183.54,1183.55,87.84,83.36,-84.33,-84.33,51.73,51.73,18.47,18.47,0.86,0.86,93.77,93.77,764.11,719.26,-8,-8,67,67,76.49,76.49,728.33,728.34,1049.53,1047.09,0.27,0.29,219.11,226.38,9.73,9.73,12.47,12.47,604.62,604.62,1.38,1.39,37.09,35.75,48.72,48.72,58.31,58.31,64.81,64.81,110,110,34480.25,34480.56,29048.04,29048.3,40187,40187,1183.54,1183.55,2.27,2.27,591.77,591.77,8800000000,9200000000,16653.96,16654.11,14.01,13.88,11.22,11.22
The European Socialist States of Andorra,59.73,64.53,75.56,75.56,72.67,72.67,6.68,6.68,31.3,31.32,42,42,-3.16,-3.16,48.2,44.2,117,117,5419.86,5418.63,4929.55,4928.43,3844.32,3843.45,6680.29,6678.78,3529.21,3528.41,-3.58,-3.58,4789.64,4788.56,2548.6,2548.02,1922.16,1921.72,-2.83,-2.83,4789.64,4788.56,5640.44,5639.16,2268.78,2268.26,2899,2898.34,3529.21,3528.41,5422.97,5459.54,14053.83,14050.64,9.49,9.49,1024.1,1023.87,630.22,630.07,1339.21,1338.91,630.22,630.07,8.39,8.39,14.98,14.98,13,13,67.58,67.58,30.56,31.27,3.53,3.16,47.8,47.8,1,1,50.5,50.5,101,101,59.06,58.95,82.04,81.38,71.13,71.12,11.97,13.3,1733.1,1732.7,46.05,43.38,64.33,64.33,7.18,7.17,114.13,114.16,0.79,0.79,93.84,93.84,364.18,339.47,-8,-8,64,64,71.88,71.88,315.11,315.04,588,574.52,0.45,0.52,198.33,201.08,12.92,12.92,29.79,29.79,448.41,448.41,2.09,2.13,43.03,41.7,58.47,58.47,-70.36,-70.36,105.12,105.12,105.16,105.16,75750.08,75770.69,27008.74,27016.08,180344,180394,708.99,708.83,6.49,6.74,-4.47,-4.47,34300000000,36200000000,70296.08,70315.2,15.4,15.3,20.6,20.6
Polgariya,90,90,6,6,82,82,1.12,1.12,34.33,34.33,47.2,47.2,344.48,344.48,10,10,202.5,202.5,252.62,252.62,440.93,440.93,872.68,872.68,-5.29,-5.29,413.37,413.37,-5.69,-5.69,505.23,505.23,-3.67,-3.67,1171.23,1171.23,482.27,482.27,-7.62,-7.62,838.23,838.23,597.1,597.1,941.57,941.57,179.13,179.13,238.84,238.84,1630.53,1630.53,15.52,15.52,1263.09,1263.09,688.96,688.96,373.18,373.18,344.48,344.48,9.32,9.32,88.97,88.97,17.69,17.69,28.02,28.02,38.54,38.54,1.92,1.92,49.36,49.36,1,1,51.48,51.48,101,101,66.59,66.59,104.64,104.64,67.99,67.99,39.27,39.27,545.42,545.42,80.15,80.15,-94,-94,53.7,53.7,21.67,21.67,0.7,0.7,94.17,94.17,403.75,403.75,0,0,66,66,75.31,75.31,488.01,488.01,835.36,835.36,0.41,0.41,358.75,358.75,9.68,9.68,25.11,25.11,558.06,558.06,1.69,1.69,15.73,15.73,43.91,43.91,62.05,62.05,-7.07,-7.07,110.31,110.31,16717.53,16717.53,15719.47,15719.47,17668,17668,775.08,775.08,2.51,2.51,631.54,631.54,100600000000,103800000000,7740.22,7740.22,6.97,6.97,7.76,7.76
